Posts;Labels;date_created
"In het Brabantse Budel patrouilleren dappere Nederlanders nu dagelijks over straat om hun dorp te beschermen tegen de asielterreur. Hulde!
Het is echter te schandalig voor woorden dat zo’n burgerwacht nodig is en dat crimineel asieltuig nog steeds niet keihard wordt aangepakt! ";0;2021-05-27T14:58:33.000Z
Mede namens onze PVV buitenland woordvoerder @r_deroonpvv de Israëlische vlag in ontvangst genomen. De PVV stond, staat en zal altijd achter Israel en de Joodse Gemeenschap staan ;1;2021-05-20T16:31:19.000Z
Door blunderend OM en slappe rechters krijgt de moordenaar van Bas van Wijk een verschrikkelijk lage straf. Onverteerbaar. Schriftelijke vragen gesteld ;0;2021-05-18T17:02:39.000Z
Morgen debat precies over dit onderwerp. Stuur die Syriërs allemaal terug naar eigen land. Wegwezen allemaal! ‘Syrische asielzoeker Anas I. spioneert voor regime dictator Assad’ ;0;2021-05-18T14:14:00.000Z
Verschrikkelijke brute overval op vrouw en kinderen van PSV spits Eran Zahavi. Samen met ⁦@geertwilderspvv⁩ schriftelijke vragen gesteld ;0;2021-05-10T09:40:20.000Z
Joods geroofd onroerend tijdens WOII moet terug naar de Joodse gemeenschap! Schriftelijke vragen met ⁦@geertwilderspvv⁩ ;1;2021-04-28T08:23:16.000Z
Schriftelijke vragen ;1;2021-04-22T15:41:18.000Z
"Onacceptabel! Door ongekend faalbeleid worden bijna 90% van de Algerijnse en Marokkaanse asielzoekers niet uitgezet. 50% van hen zijn inmiddels veroordeelde misdadigers. Deze asielterreur moet stoppen!
 
De #PVV heeft een debat aangevraagd!
 
";0;2021-04-22T10:48:38.000Z
CBS gaat essentiële informatie over niet westerse allochtonen verdoezelen. Schriftelijke vragen met ⁦@GraafdeMachiel⁩ ;0;2021-04-21T09:55:58.000Z
חג עצמאות שמח מדינת ישראל! ;1;2021-04-14T21:58:02.000Z
"De asiel invasie gaat maar door. Elke week stromen honderden buitenlandse indringers ons land binnen en maken van Nederland een hel.

En in plaats van dat de VVD-staatssecretaris hier iets tegen doet, gedraagt zij zich als de suikertante van Noord Afrika! #GrenzenDicht! ";0;2021-04-14T12:13:03.000Z
Onbegrijpelijk dat laffe Tweede Kamer geen debat hierover wilde steunen. Daarom schriftelijke vragen met ⁦⁦@geertwilderspvv⁩ ;0;2021-04-13T14:25:39.000Z
Laffe rechters capituleren voor ISIS. Een terrorist hoeft van hen slechts 20 maandjes in de cel te zitten. Zij lacht. Maar Nederland huilt. ;0;2021-04-12T15:41:51.000Z
Een terrorist vermomd als vluchteling. Al bijna 2 jaar gepamperd in Nederland. Levensgevaarlijk. Debat aangevraagd. Deze waanzin moet stoppen! ;0;2021-04-08T15:11:54.000Z
Schriftelijke vragen met ⁦@KopsPVV⁩ ;1;2021-03-29T12:39:45.000Z
@vloonstein Bedankt @vloonstein!;1;2021-03-14T09:25:03.000Z
Van harte gefeliciteerd! ;1;2021-02-12T23:08:18.000Z
Nee hoor ⁦⁦@NOS⁩. De rechtbank legde hem de lichtste straf op die hij kon krijgen. Hij had gewoon volgens het volwassenstrafrecht berecht kunnen worden. Wat een onrecht! ‘Zwaarste straf voor 17-jarige die ex-vriendin doodstak in Breda /via @NOS’ ;0;2021-01-28T09:45:13.000Z
Omdat krankzinnige Europese rechters piepen laat slapjanus Sander Dekker een moordenaar vrij. Onvergeeflijk en levensgevaarlijk! Minister Dekker verleent met tegenzin gratie aan moordenaar café 't Koetsiertje  ;0;2021-01-20T15:55:45.000Z
Morgen aangemeld voor Mondelinge Vragen. Dief, bedreiger en opruier wordt andermaal door OM niet vervolgd. OM wil blijkbaar vooral de leider van de oppositie vervolgen voor het stellen van een onschuldige vraag. ;0;2021-01-11T20:45:15.000Z
Schriftelijke vragen met ⁦@geertwilderspvv⁩. Gevangenis in Vught financiert terrorisme... ;0;2020-12-21T15:02:41.000Z
Wat is er toch mis met het justitie apparaat van @cdavandaag en @VVD ?? 60 dagen detentie voor een beestachtige, verkrachtende, allochtoon. Walgelijk lage straf!!  ;0;2020-11-10T22:27:36.000Z
Deze vieze misbruikers, en iedereen die hier iets mee te maken heeft, moet(en)levenslang de cel in. ‘Zeeuwse garagehouder verhuurde tien jaar kinderen van vriendin voor seks’ ;0;2020-11-10T11:24:34.000Z
Terroristen worden in Nederland vertroeteld. Schriftelijke vragen met ⁦@geertwilderspvv⁩ en ⁦@GraafdeMachiel⁩ ;0;2020-10-15T17:32:49.000Z
Gaan we zeker doen! ;1;2020-09-26T10:40:45.000Z
@nevokatz1 ברוך דיין האמת. הכרתי את אביך למעלה 25 שנה. עשה עלי רושם אדיר. יהי זכרו ברוך;1;2020-09-21T05:54:47.000Z
@netanyahu ברוך דיין האמת. הייתי כחבר בבני עקיבא שבתון אחד החניך שלו. עשה עלי רושם אדיר. יהי זכרו ברוך;1;2020-09-20T20:12:58.000Z
שנה טובה לכל אזרחי ישראל ולכל בני עמנו! @NaorGilon @IsraeliPM_heb ;1;2020-09-17T21:58:12.000Z
Onze rechtsstaat is na de uitspraak tegen @geertwilderspvv definitief ter ziele. Rechters spannen samen met politici en ambtenaren om de leider van de tweede partij van NL de mond te snoeren. Hun haat en hun corruptie zal hen echter niks opleveren. De waarheid zal zegevieren!;0;2020-09-04T12:54:00.000Z
Ja getekend! ;1;2020-09-02T13:17:07.000Z
Schriftelijke vragen samen met ⁦@geertwilderspvv⁩. ;1;2020-08-20T06:02:45.000Z
Stop met die gevaarlijke enkelbandjes! Schriftelijke vragen ingediend. ;0;2020-08-14T07:30:44.000Z
"Bedankt Judith Tammers voor je mooie ingezonden brief in het ⁦@_NIW_⁩ . Ze zijn de laatste tijd daar wat in de war. Maar als ze jouw brief goed lezen komt het misschien wel weer goed met ze ;) ";1;2020-08-13T10:17:11.000Z
Schriftelijke vragen samen met ⁦@geertwilderspvv⁩ ;1;2020-08-06T16:04:04.000Z
Kamervragen samen met ⁦@leondejong⁩ ;1;2020-08-04T09:48:55.000Z
Staat @ferdgrapperhaus geweld tegen Joden toe? Schriftelijke vragen gesteld samen met @geertwilderspvv ;0;2020-07-24T07:41:27.000Z
Joden in Nederland die nu nog op partijen als @VVD, @cdavandaag, @D66, @christenunie stemmen faciliteren hun eigen ondergang! ;0;2020-07-22T06:54:54.000Z
"Hey @TwitterSupport @Twitter @TwitterComms herstel het gehackte account van @geertwilderspvv zo snel mogelijk svp! 

please recover the hacked account of @geertwilderspvv as soon as possible!

#twitterhack #twitterhacked";0;2020-07-16T10:28:34.000Z
De Hoge Raad moet zich kapot schamen! Strafvermindering voor dit monster! Hoe verzin je het?? ;0;2020-06-23T11:13:44.000Z
Joden werden niet alleen vermoord maar ook massaal beroofd tijdens WOII. Groot onrecht is hen aangedaan. Dit onrecht moet in kaart gebracht en hersteld worden. ;1;2020-05-27T12:48:44.000Z
Alleen een ezel stoot zich meerdere malen aan dezelfde steen @SanderDekker. Multi gewelddadige verkrachter, is al een week kwijt. In 2016 nog extreem gevaarlijk maar nu op onbegeleid verlof gestuurd? Je verzint het toch niet! ;0;2020-05-14T18:19:23.000Z
De moordenaar van Anne Faber, die eerder twee jonge meisjes gruwelijk verkrachtte, mag nooit meer vrijkomen. Schandalig dat een advocaat-generaal (wat een idioot!) bij de Hoge Raad adviseert die moordenaar, Michael P, een lagere straf te geven. kamervragen gesteld. ;0;2020-05-13T19:16:17.000Z
Nee nooit! Die vluchtgevaarlijke enge Jos B moet zijn strafzaak zeker niet in vrijheid afwachten! ;0;2020-05-06T13:05:40.000Z
@HenkKrol Heel erg veel sterkte! Gecondoleerd;1;2020-04-04T17:50:13.000Z
Veel sterkte @MoszkowiczA! Risjes, haat en jaloezie hebben het zogenaamde Hof van Discipline ziende blind gemaakt. Dat Hof zou zelf gedisciplineerd moeten worden. Wat een onrecht!;0;2020-03-30T20:43:52.000Z
We cruisen rustig naar minimaal 37 zetels... ;1;2020-02-05T17:09:59.000Z
"Foto’s uit de gaskamers van Auschwitz. Ongepaste lugubere interessantdoenerij van deze CDA-er over de ruggen van miljoenen vermoorde Joden; waaronder ook mijn familieleden. Bah!

#VanHelvert #Auschwitz ";0;2020-01-21T15:32:18.000Z
Zeik niet zo altijd over vlees @RonEisenmann. Jij als VVDer weet als geen ander dat zolang jouw partij al die islamitische antisemieten Nederland binnen blijft halen, de Joden als eerste groep in Nederland geen toekomst hebben. ;0;2020-01-15T14:39:16.000Z
Wat een sukkel! Rechters ondermijnen de rechtsstaat. ;0;2020-01-10T10:13:22.000Z
Volwassen daden, volwassen straffen. Lang vastzetten dus. En indien dubbele nationaliteit dan ook hen en hun familie ons land uitgooien! CDA ⁦@ferdgrapperhaus⁩ ga eens aan de slag! ;0;2020-01-06T14:04:36.000Z
De minister @ferdgrapperhaus neemt de vervolging van keiharde en levensgevaarlijke terroristen niet serieus. Daardoor lopen wij Nederlanders gevaar. Debat aangevraagd! ;0;2020-01-06T09:26:35.000Z
"Een gelukkig en gezond 2020! Begin het jaar goed en bestel kaarten voor deze geweldige benefietvoorstelling. Komt dat zien; Komt dat zien. Komt dat zien! ";1;2020-01-01T10:30:42.000Z
100% correct! ;1;2019-12-25T10:33:30.000Z
Schriftelijke vragen met ⁦@geertwilderspvv⁩ ;1;2019-12-19T13:29:13.000Z
Zojuist minister Grapperhaus op het matje geroepen hierover. Morgen hopelijk dus mondelinge vragen. Oud-leden verboden pedoclub Martijn in besloten kring verder ;0;2019-12-09T14:17:20.000Z
En zo is het! ;1;2019-12-03T13:01:52.000Z
Let’s call them not rabbis but cowards ;0;2019-11-26T22:30:59.000Z
Word net als ik ook lid van @OmroepON! Een geweldig initiatief van @JoostNiemoller en @arnoldkarskens. ;1;2019-11-25T14:55:09.000Z
כי נצח ישראל לא ישקר! ;1;2019-10-09T22:36:45.000Z
Well done and well deserved Michael!  מזל טוב and שנה טובה ;1;2019-09-24T19:25:15.000Z
Nederland moet de oorlog verklaren aan de georganiseerde misdaad. Die oorlog moeten we winnen met generaals en niet met zachte doetjes als Femke Halsema, het linkse Amsterdamse college en Grapperhaus en Dekker op Justitie en Veiligheid. ;1;2019-08-28T08:46:09.000Z
"@USAmbIsrael המקום ינחם אתכם בתוך שאר אבלי ציון וירושלים; ולא תוסיפו לדאבה עוד";0;2019-08-12T22:07:47.000Z
Gloeiende schande! Deze agenten moeten onderscheiding krijgen, niet worden vervolgd!  ;0;2019-07-17T09:31:17.000Z
Zo’n gek op die positie is gevaarlijker dan een gemiddelde TBSer. ⁦@SanderDekker⁩ en @ferdgrapperhaus ontsla deze incompetente arrogante dwaas onmiddellijk! Directeur kliniek Den Dolder: OVV-rapport zaak-Faber mist nuance /via @NOS ;0;2019-07-09T07:45:26.000Z
Ernstige vorm van holocaust ontkenning in Nederlandse rechtzaal. Medeplichtige rechters laten dat allemaal maar toe. Gemaakte vergelijkingen zijn in alle opzichten een grof schandaal! ;0;2019-06-27T16:03:20.000Z
Misdadige rechters geven slechts 2 jaar cel voor gewelddadige verkrachter Gerson F. (19) ;0;2019-06-20T13:22:44.000Z
Maffia politici en maffia OM willen @geertwilderspvv politiek fusilleren. Doodeng voor alle Nederlanders. Met deze machthebbers is Nederland geen rechtsstaat meer en is iedereen vogelvrij;0;2019-06-07T21:54:26.000Z
"Laten we altijd opstaan tegen de sukkels van @D66 die de grenzen open laten staan en meer en meer islam importeren om vervolgens krokodillentranen te huilen over de gevolgen daarvan zoals antisemitisme, eerwraak, vrouwenbesnijdenis, terrorisme en haat.
 ";0;2019-05-31T10:16:03.000Z
Islamitische hordes verstoren demonstratie, gooien stenen en regeren over onze straten. Nederlandse OM doet niks! Schriftelijke vragen met ⁦@GraafdeMachiel⁩ en ⁦@geertwilderspvv⁩ ;0;2019-05-28T12:56:46.000Z
Deze rechters moeten naar de TBS. Want compleet gestoord. Deze verkrachter moet drie keer levenslang krijgen. Want levensgevaarlijk.Verkrachtende klusjesman krijgt voor dérde keer tbs wegens horrorverkrachting | ThePostOnline ;0;2019-05-09T14:45:21.000Z
VVD minister Dekker maakt fout op fout. Nu promoveert hij de liegende directeur. En mag diegene die mede verantwoordelijk is voor de moord op Anne Faber zijn eigen falende beleid gaan controleren. Debat aangevraagd!;0;2019-05-05T23:35:04.000Z
’Dekker brengt Nederlanders in gevaar met falende klinieken’ ;0;2019-04-19T07:56:13.000Z
Hoe is het mogelijk! VVD minister Dekker laat enge verkrachters en moordenaars vrij rond lopen en laat levensgevaarlijke zware criminelen vanuit de cel in wapens handelen. NL verdient een minister die wèl stevig optreedt! ;0;2019-04-19T06:56:26.000Z
Die Rinus Otte, die rechter die Michael P. een strafkorting van 5 jaar gaf, moet oprotten. ;0;2019-04-16T12:38:19.000Z
@marcdehond Veel sterkte Marc! Refua shelema;1;2019-04-10T21:45:43.000Z
Iran is een levensgevaarlijke, moordzuchtige Islamtische terreurstaat. De sancties van @ministerBlok zijn een lachertje. Nederland moet alle diplomatieke banden met Iran verbreken. Met de duivel voer je geen gesprek. De duivel houd je buiten je deur. ;0;2019-01-08T15:11:44.000Z
Helaas maar waar.. ;1;2019-01-05T19:04:59.000Z
Het Openbaar Ministerie is CORRUPT!!! ;0;2018-11-29T18:24:27.000Z
Het ’geloof’ in haat voor de Joodse staat ;0;2018-11-27T23:05:58.000Z
Mede dankzij PVV is deze motie aangenomen! ;1;2018-11-27T15:07:50.000Z
"@geertwilderspvv @pvvfaber Geweldig nieuws voor de PVV!! @pvvfaber  rules &amp; rocks!";1;2018-11-21T17:17:56.000Z
@henkbres Bedankt!!!;1;2018-10-27T17:28:59.000Z
@michaeltiebesl Bedankt!!;1;2018-10-27T14:58:44.000Z
@ThijsWater Bedankt!!;1;2018-10-27T13:59:39.000Z
@VrouwvdVrijheid Bedankt!!;1;2018-10-27T11:23:19.000Z
@dokkie27 Bedankt!!;1;2018-10-27T11:23:10.000Z
@BarthCarlo Bedankt!!;1;2018-10-27T11:23:03.000Z
@anitahendriks68 Bedankt!!;1;2018-10-27T11:22:53.000Z
Schriftelijke vragen samen met ⁦@GraafdeMachiel⁩ ;1;2018-10-12T09:38:06.000Z
Verkrachters liefst levenslang opsluiten! Tbs systeem faalt voor de zoveelste keer en medewerkers in de tbs worden volstrekt onvoldoende beschermd. Schriftelijke vragen gesteld ;0;2018-08-16T13:18:19.000Z
@WillemFeenstra @volkskrant  ;1;2018-08-06T11:11:45.000Z
Schriftelijke vragen samen met collega ⁦⁦@lilianhelderpvv⁩ gesteld ;1;2018-08-06T11:07:47.000Z
Moordenaar loopt wéér vrij rond. Levensgevaarlijke en schandalige beslissing. Minister zou zich moeten schamen. Schriftelijke vragen gesteld ;0;2018-07-16T14:12:11.000Z
Kamervragen samen met ⁦@GraafdeMachiel⁩ ;1;2018-06-14T11:43:26.000Z
Levensgevaarlijk en naïef besluit: OM laat jihad kopstop vroegtijdig vrij. Mondelinge vragen en debat aangevraagd. ;0;2018-06-09T06:08:53.000Z
Kamer wil opheldering verlof uzi-killer Pascal F. ;0;2018-06-07T12:40:13.000Z
Dekker laat levensgevaarlijke en gestoorde veroordeelde moordenaar vrij rond lopen in Nederland. Een levensgevaarlijk en gestoord besluit van deze VVDer. Debat aangevraagd. ;0;2018-06-07T06:12:08.000Z
Vandaag samen met collega @harmbeertema schriftelijke vragen gesteld. Scholen moeten veilig zijn voor kinderen! ;1;2018-05-30T23:35:30.000Z
Topman Rinus Otte moet zijn verantwoordelijkheid nemen en zo snel mogelijk zijn biezen pakken! Aanstaande dinsdag aangemeld voor mondelinge vragen aan minister. ;0;2018-05-26T09:40:54.000Z
Ongelooflijk weer. Wat een bende daar! Zojuist aangemeld voor mondelinge vragen as dinsdag! ;0;2018-05-26T07:21:22.000Z
Wat een smerige, vunzige  puinhoop daar bij het OM. Snel met een grote bezem erdoorheen ;0;2018-05-23T12:25:58.000Z
Geen proefverlof voor een moordenaar van 6 kinderen. Kamervragen met @geertwilderspvv                          ;0;2018-05-02T08:19:53.000Z
Neprechters bezoedelen onze rechtsstaat. Deze D66-losers zorgen voor meer illegale gelukzoekers die op hun beurt weer zorgen voor nog meer misdaad in en gevaar voor Nederland ;0;2018-04-26T18:16:37.000Z
OM en rechter moeten zich schamen. De PVV heeft wet ingediend zodat hoge minimumstraffen kunnen worden ingevoerd. ;0;2018-04-12T10:07:18.000Z
Ook FVD van @thierrybaudet beschermt Nederland niet. Mede door hem, en bijna alle andere partijen, lopen nu levensgevaarlijke criminelen vrij rond. ;0;2018-03-13T14:23:34.000Z
Duidelijk dat aanslag op Joods restaurant in Amsterdam gepleegd is met anti-joods motief. Politie moet dader opsporen en OM moet keihard vervolgen. Samen met @GraafdeMachiel kamervragen gesteld. ;0;2018-03-03T18:35:26.000Z
"Schokkend bericht. Zojuist debat aangevraagd@met Minister van Justitie &amp; Veiligheid. ";1;2018-02-07T06:53:40.000Z
@ChrisvanDamCDA @RechtspraakNL @cdavandaag Sjef is voorzitter partijcommissie VVD, voorzitter van reclassering Nederland en jawel @ChrisvanDamCDA ook (plv) raadsheer bij gerechtshof Den Haag. Kan je niet googelen of breng je mij nu actief en en ten onrechte in diskrediet. Eerlijk zeggen ouwe boef. ;0;2018-01-24T22:49:18.000Z
Pfff daar gaan we weer..@ferdgrapperhaus en @SanderDekker zijn al op onbegeleid verlof. Meer dan dat kan Nederland niet aan. Sukkels zijn het.  ;0;2018-01-11T21:03:50.000Z
Zojuist weer een debat aangevraagd want de Minister weigert in te grijpen. Ondertussen loopt een gevaarlijke terrorist vrij rond. GEEN enkele partij steunde mijn verzoek. Laffe wegkijkers in dit parlement ;0;2017-12-21T13:02:47.000Z
Boeven moeten in de cel. Zgn verloven moeten per direct stoppen. NU en VOOR ALTIJD.Ministerie liegt over vele incidenten en loslopende gevangenen. Daarom Minister zsm op het matje. Aangemeld voor debat en mondelinge vragen  ;0;2017-12-18T07:15:25.000Z
@LodewijkA Hallo Lodewijk. Sorry je hebt gelijk. Islamitische PvdA Kamervoorzitter draait microfoon dicht van  Joods  PVV kamerlid die debat over moslimterrorist wil om Joods eethuis en anderen te beschermen;0;2017-12-14T15:21:26.000Z
Marrokkaanse vz van NL parlement draaide mijn microfoon dicht. De laffe wegkijkers in de Kamer weigeren de Minister op het matje te roepen en laten dus een Syrische terrorist hier vrij rond lopen.Saleh Ali heeft gezegd opnieuw te willen en te kunnen toeslaan. Levensgevaarlijk!;0;2017-12-14T14:27:26.000Z
Morgen vraag ik een spoeddebat aan. Want Grapperhaus laat een Syrische terrorist vrij rondlopen in Nederland. Donderdag pleegde hij een aanslag op Joods restaurant. Maar misschien morgen op uw buurtsuper. Grapperhaus als Justitie Minister is levensgevaarlijk.;0;2017-12-13T18:55:55.000Z
Tbs klinieken worden beloond als zij gevaarlijke gekken zo snel mogelijk op de maatschappij loslaten. Levensgevaarlijk die tbs klinieken. Schriftelijke vragen gesteld ;0;2017-12-13T14:33:29.000Z
Grapperhaus en Van Aartsen laten Islamitische terroristen hun gang gaan. Met hun dhimmi gedrag zetten zij de deur open voor meer aanslagen op Joodse doelwitten. Kamervragen gesteld samen met @geertwilderspvv, @GraafdeMachiel en Sietse Fritsma ;0;2017-12-12T20:06:26.000Z
Veroordeelde pedofiel direct na direct na zijn tbs weer toegeslagen. Tbs werkt niet. Sluit enge, gevaarlijke pedofielen zo lang mogelijk op. Schriftelijke vragen gesteld ;0;2017-12-12T08:09:14.000Z
Terrorist pleegt aanslag op Joods doelwit. Maar laf OM en dhimmi Ministerie van Justitie en Veiligheid noemt het ‘vernieling’ en laat de terrorist binnen paar uurtjes vrij. Aangemeld voor mondelinge vragen. Minister moet zorgen dat deze terrorist weer wordt opgepakt! ;0;2017-12-11T01:07:12.000Z
Behalve PVV wilde niemand  de Minister ter verantwoording roepen. Daarom samen @GraafdeMachiel en @geertwilderspvv Kamervragen gesteld. Want islamitische kinderverkrachter mag zijn straf niet ontlopen! ;0;2017-12-05T15:32:49.000Z
Alleen de PVV wil rechters direct kiezen. Alle andere partijen zijn dus voor ubersofte straffen in Nederland ;0;2017-12-05T14:42:36.000Z
Wat een grof schandaal! Zojuist aangemeld voor Mondelinge Vragen vanmiddag.                                     ;0;2017-12-05T06:52:39.000Z
Inbreng Gidi Markuszower - Tweede termijn begroting Justitie en Veiligheid ;1;2017-11-30T16:32:41.000Z
SP pampert misdadigers. PVV is de partij die onschuldige burger wil beschermen ;0;2017-11-24T15:55:55.000Z
Onbetrouwbare en niet onafhankelijke rechters. Nederland glijdt af tot een bananenrepubliek. ;0;2017-11-09T18:31:00.000Z
@geertwilderspvv Onbetrouwbare en niet onafhankelijke rechters. Nederland glijdt af tot een bananenrepubliek;0;2017-11-09T18:17:49.000Z
Kopschoppers moeten hoge straffen krijgen. ;0;2017-11-07T13:02:36.000Z
Weer een kindermoordenaar die op onbegeleid verlof mag. Om gek van te worden. Staatssecretaris staat erbij en kijkt ernaar. SV gesteld. ;0;2017-10-18T08:23:30.000Z
Alweer een gevaarlijke misdadiger  op verlof. Maatschappij moet worden beschermd. Schriftelijke vragen gesteld ;0;2017-10-16T17:36:39.000Z
@EenVandaag @MvanToorenburg Schaf liever TBS af en geef enge, gevaarlijke misdadigers (zoals zeden delinquenten) levenslang.;0;2017-10-13T18:13:07.000Z
Schriftelijke vragen gesteld. Verdachte Michael P, had nog in de cel moeten zitten. ;0;2017-10-10T14:56:50.000Z
Rechters zijn van het padje. TBSers moeten in de cel, niet moordend op straat. ;0;2017-09-29T16:58:24.000Z
Kopschoppers moeten keihard gestraft worden. Slappe rechters straffen weer te laag! Schriftelijke vragen gesteld ;0;2017-09-22T18:13:37.000Z
Schriftelijke vragen. ;1;2017-09-16T12:35:58.000Z
@geenstijl Die daders moeten 180 jaar de cel in! ;0;2017-09-06T17:02:34.000Z
@telegraaf De minister moet belang van de slachtoffers voorop stellen en deze laffe daders keihard aanpakken. Schriftelijke vragen gesteld. ;0;2017-08-15T17:38:38.000Z
Kettingzaagvader moet niet vrij, maar in de cel! ;0;2017-08-11T13:45:03.000Z
Knettergekke rechter beboet school wegens kind niet op foto ivm Islamitisch feest. Waanzin! Moet ophouden. Kamervragen gesteld ;0;2017-07-10T10:52:27.000Z
"TBS klinieken: 'seksklinieken'.
Criminelen moeten lang in de cel. Niet in een 'amateur bordeel'.  ";0;2017-07-09T12:34:21.000Z
"PVV wil verkrachters en moordenaars zwaarder straffen; alle andere fracties in de TK stemmen voor lage straffen en soft TBS systeem ";0;2017-07-06T13:00:21.000Z
Gevangenissen nog steeds zo lek als mijn mandje. Schriftelijke vragen gesteld ;0;2017-07-03T20:19:30.000Z
Hoe kan het dat gevangenen überhaupt smokkelwaar bezitten waarmee ze brand kunnen stichten? ;0;2017-06-15T21:13:17.000Z
Gruwelijke moordenaar van meisje van Nulde mag nooit meer vrij rond lopen! Schriftelijke vragen gesteld ;0;2017-06-08T11:34:05.000Z
@ADnl De daders die deze misdadenhebben gepleegd: levenslang in de cel. Nabestaanden hebben ook levenslang. Samenleving moet beschermd worden. ;1;2017-06-07T12:51:19.000Z
Verbijsterde reacties op vervroegde vrijlating Poolse doodrijder | Binnenland | AD.nl ;1;2017-05-14T07:15:32.000Z
Politiek spreekt schande van vrijlating ;0;2017-05-13T19:05:41.000Z
Politiek reageert met verbijstering op vervroegde vrijlating doodrijder: 'Het is een schande' - RTL Nieuws ;0;2017-05-13T18:55:39.000Z
@geertwilderspvv @telegraaf Aangemeld voor Mondelinge Vragen. De Staatssecretaris moet zorgen dat veroordeelden hun hele straf uitzitten.;0;2017-05-13T09:17:19.000Z
Steun voor debat. Enkelbanden afschaffen en moordenaars en verkrachters direct de cel in. ;0;2017-05-11T11:40:49.000Z
Zware crimi's en verkrachters lachen justitie uit. PVV @lilianhelderpvv strijdt al jaren tegen de enkelband. Vanmiddag vraag ik debat aan ;0;2017-05-11T09:31:26.000Z
@mickvanwely Zware crimi's en verkrachters lachen justitie. PVV @lilianhelderpvv strijdt al jaren tegen de enkelband. Vanmiddag aanvraag debat.;0;2017-05-11T08:59:01.000Z
Levenslang veroordeelde moordenaars moeten nu van crazy Europese rechters op verlof. LEVENSGEVAARLIJK. Schriftelijke vragen gesteld. ;0;2017-04-21T11:53:42.000Z
"Maidenspeech in Tweede Kamer: 
";0;2017-04-20T19:03:55.000Z
@GraafdeMachiel @geertwilderspvv  ;1;2017-04-20T07:56:12.000Z
Levenslang moet levenslang blijven. Slappe D66 rechters beroepen zich op internationale verdragen. Die moeten we dan maar opzeggen. ;0;2017-04-15T15:49:54.000Z
Criminelen horen in de cel. Namelijk ondanks een 'enkelband' is nu vrouw verkracht. Schriftelijke vragen gesteld ;0;2017-04-13T15:41:57.000Z
Schriftelijke Vragen: Stop de smokkelwaar in gevangenissen ;0;2017-04-11T11:55:54.000Z
Gevangenen moeten eten wat de pot schaft. Het wordt tijd dat slachtoffers centraal staan en daders keihard gestraft. Schriftelijke vragen ;0;2017-04-10T10:44:23.000Z
Alarm over homohaat | Telegraaf.nl ;0;2017-04-03T10:17:27.000Z
Marokkaanse straatterreur moet keihard worden bestreden. De Nederlandse straten moeten weer van ons worden. Aangemeld voor mondelinge vragen ;1;2017-04-02T17:00:59.000Z
@telegraaf Marokkaanse straatterreur moet keihard worden bestreden. De Nederlandse straten moeten weer van ons worden. Aangemeld voor mondelinge vragen;1;2017-04-02T16:59:59.000Z
PVV vragen over drugsgebruik in tbs klinieken ;0;2017-03-31T09:28:00.000Z
PVV vragen over spoorloze kinderverkrachter ;0;2017-03-30T15:22:41.000Z
Schriftelijke vragen: ;0;2017-03-28T14:15:56.000Z
Dubbele moord gepleegd door voortvluchtige TBSer. TBS afschaffen en misdadigers heel lang in donkere cel.Aangemeld voor mondelinge vragen;0;2017-03-25T16:04:52.000Z
