Posts;Labels;date_created
IJVV De Zwervers versus Overmaas. Bloedstollend spannend weer. ;1;2024-04-06T08:29:58.000Z
"“Ze werden ooit als Nederlander geboren vóór de Surinaamse onafhankelijkheid. Nu leven circa 800 Surinaamse ongedocumenteerden al jaren in de illegaliteit in ons land.”

Dat moet anders kunnen. Schriftelijke vragen aan ⁦@ericvanderburg⁩ gesteld. ";0;2024-04-05T17:31:20.000Z
Je kunt je als burger soms vergissen. Dat is menselijk. Onbedoelde fouten mogen niet leiden tot het vermorzelen van mensen. Daarom werkt collega @i_dijk aan zogenaamd ‘vergisrecht’. Ook dat is ‘recht doen’. ;1;2024-04-05T08:56:38.000Z
Opnieuw een mooie avond gehad over de toekomst van het CDA. In 5 verschillende sessies hebben we met verschillende groepen nagedacht over onze koers. Ideeën getoetst en nieuwe ideeën opgehaald. 🙏 ;1;2024-04-04T20:13:21.000Z
En mijn bijdrage in beeld: ;1;2024-04-02T18:17:27.000Z
@MakanoTakeko 🙏;1;2024-04-02T17:16:31.000Z
Mijn bijdrage vanavond in het debat over Russische inmenging in onze democratie: ;0;2024-04-02T17:00:47.000Z
@JeroenDeben Dank voor de tip!;1;2024-04-02T13:32:58.000Z
@HijmissenWim Doen!;1;2024-04-02T12:02:49.000Z
Bijzonder, verrassend en prachtig boek. ;1;2024-04-01T21:28:16.000Z
@Roel82 😂👊;1;2024-04-01T20:47:39.000Z
@EelkePol Dank, en goede Paasdagen!;1;2024-03-30T21:26:45.000Z
“Nederland is in de tang geraakt tussen technocratie en populisme. Beide ontkennen het intrinsieke belang van inhoudelijk democratisch conflict.” ;0;2024-03-30T20:57:56.000Z
Goed boek, rake analyse van @TomWGvdMeer. Partijen in het politieke midden hebben de opdracht om weer onderscheidend te zijn, door politiek vanuit waarden en overtuigingen te bedrijven. Zodat er echt iets te kiezen valt. (Erg mee eens.) ;1;2024-03-30T20:53:54.000Z
"Fijne Paasdagen! 
";1;2024-03-29T18:41:52.000Z
In onze nieuwe podcast praten @Andre_Poortman en ik weer bij: over het formatiedebat, ons partijcongres, waardenloze politiek (@TomWGvdMeer), Ortega y Gasset en de ‘Fanfare for the common man’ van Copland: ;1;2024-03-28T20:27:16.000Z
We moeten stoppen met naïef zijn. Beïnvloeding door Rusland en andere landen is er en de vraag is vooral hoe we er ons weerbaar tegen maken. Ik maak me zorgen over desinformatie in onze samenleving, bijvoorbeeld ook in aanloop naar de EU-verkiezingen. ;0;2024-03-28T07:44:11.000Z
Morgen weer een nieuwe aflevering van onze podcast… ⁦⁦@Andre_Poortman⁩ ;1;2024-03-27T16:06:14.000Z
Antisemitisme mag nooit normaal worden. ;0;2024-03-26T21:31:31.000Z
@pietcees Van harte!;1;2024-03-25T19:34:41.000Z
Verwerpelijk. Antisemitisme is een gif dat helaas steeds weer de kop op steekt. Het blijft onze opdracht het te bestrijden. ;0;2024-03-24T22:03:09.000Z
@CeesJanPen @ArjanKleuver @cdavandaag Dank, Cees Jan!;1;2024-03-24T16:35:05.000Z
@MakanoTakeko @DerkBoswijk @HankeBruinsSlot Welkom! 💪;1;2024-03-24T13:22:37.000Z
"Vanmorgen in @Buitenhoftv gesproken over de ‘ziel van Europa’ en wat er op het spel staat in de komende verkiezingen voor het EU-parlement.

Uitzending terugkijken: ";1;2024-03-24T13:18:39.000Z
Op weg naar @Buitenhoftv, waar ik bevraagd wordt over m’n congresspeech (;1;2024-03-24T10:24:20.000Z
Mooi moment op ons partijcongres: het afscheid van @PieterHeerma. Het is 100% waar: Pieter heeft de afgelopen jaren op cruciale momenten laten zien wat dienend leiderschap is. Hij stond er als het moeilijk was en bereidde de weg voor de nieuwe generatie. Diepe buiging. 🙏 ;1;2024-03-24T09:02:25.000Z
M’n speech teruglezen kan op onze website: ;1;2024-03-23T20:30:39.000Z
"In mijn speech vanmiddag op het #CDAcongres heb ik gesproken over de prijs van vrijheid, het gevaar van populisme en een fatsoenlijk Europa. 

Terugkijken kan hier:
";1;2024-03-23T17:09:43.000Z
@JoAnnesdeBat 💪;1;2024-03-23T08:39:46.000Z
"Op weg naar het #CDAcongres. 
Zin in! 💪 #teamCDA";1;2024-03-23T08:16:29.000Z
@PeterBoswijk Wat leuk om te horen! Je zoon heeft de kern van mijn verhaal onthouden 👍;1;2024-03-23T08:12:44.000Z
@Gerteke_ Het was een leuke ochtend!;1;2024-03-22T21:16:56.000Z
@Nschotte 🙏;1;2024-03-22T21:16:42.000Z
De dag begon vanmorgen met een gastles op de basisschool waar ik ooit zelf op heb gezeten. Ik mocht vertellen over de democratie, verkiezingen en de kabinetsformatie (en waarom dat soms best lastig is…). Erg leuk om te doen. Belangrijk om met kinderen te praten over democratie. ;1;2024-03-22T19:19:57.000Z
@ChrisAalberts @ChrisIsErbij Welkom!;1;2024-03-22T17:41:15.000Z
"Vanmiddag de 4e bijeenkomst gehad, weer met een andere groep betrokken CDA-ers.

Morgen in Nijkerk ons partijcongres, met &gt; 1.000 aanmeldingen. Zin in! ";1;2024-03-22T17:33:28.000Z
@DavidEerdmans shaken, not stirred;0;2024-03-22T10:32:38.000Z
Ook vanavond met betrokken leden een mooi gesprek gehad over de toekomst van het CDA. 💪 ;1;2024-03-21T21:46:33.000Z
@marieke_werf @cdavandaag Blij mee! Welkom terug 👊;1;2024-03-21T07:46:26.000Z
@els_barneveld4 @RTLnieuws Ik ben de vrolijkheid zelve. Ook vandaag ga ik er weer een mooie dag van maken. Ik wens u ook een mooie dag!;1;2024-03-21T07:35:31.000Z
@els_barneveld4 @RTLnieuws Een hele goedemorgen, Els!;1;2024-03-21T07:14:02.000Z
@HenrikWienen Je bent de eerste die het opmerkt 👊;1;2024-03-20T21:48:55.000Z
Collega Eline vertelde aan ⁦@trouw⁩ wat de impact is van slachtoffer zijn van deepfakeporno, net als Inge en zo veel andere vrouwen. Ik ben er trots op dat zij zich niet stil houdt, maar zich uitspreekt. ;1;2024-03-20T20:15:43.000Z
@BoterBraak Dank je 🙏;1;2024-03-20T19:25:16.000Z
Mijn (korte) bijdrage in het #formatiedebat van vandaag: ;1;2024-03-20T18:25:31.000Z
Na 47 jaar trouwe dienst neemt onze medewerker Dorrit afscheid van onze fractie. Ze heeft de hele geschiedenis van het CDA meegemaakt. De eerste fractievergadering van het CDA in 1977: Dorrit was erbij. We gaan haar missen! ;1;2024-03-19T18:08:05.000Z
Ik hoop dat andere vrouwen die slachtoffer worden van dit zieke gedrag dat ook doen, zodat we er samen voor zorgen dat we niet normaal maken wat niet normaal is. 2/2;0;2024-03-19T16:16:37.000Z
Ook onze Inge en Eline zijn hier slachtoffer van geworden. Geen enkele vrouw die hiermee te maken krijgt hoeft dit te accepteren. Wij zullen aangifte doen. 1/2 ;0;2024-03-19T16:15:41.000Z
@TomWGvdMeer Meteen besteld bij @vanrietschoten!;1;2024-03-19T08:54:38.000Z
@EricRikkert @PolitiekindeP 🙏🙏;1;2024-03-19T06:01:08.000Z
@hanslaroes @DerkBoswijk Het is echt een prachtig boek, erg goed geschreven;1;2024-03-18T10:28:18.000Z
2/2 ;0;2024-03-18T08:18:14.000Z
In zijn boek ‘Europa’ gaat historicus Timothy Garton Ash in op de vraag of de uitbreiding van de NAVO een provocatie was/is van Rusland. Zijn antwoord: nee, dat is een draai die Poetin er later zelf aan heeft gegeven. Interessant hoofdstuk: ⬇️ 1/2 ;1;2024-03-18T08:17:57.000Z
@FransSchuitemak @PolitiekindeP 🙏;1;2024-03-18T06:00:02.000Z
@SandraPrinsen @PolitiekindeP Dank je 🙏;1;2024-03-18T05:58:59.000Z
@GabrielleHeine Prachtig, gefeliciteerd;1;2024-03-17T21:01:51.000Z
Vanmiddag in Twente te gast geweest in de politieke talkshow @PolitiekindeP. Was mooi om er te zijn! ;1;2024-03-17T20:57:53.000Z
@LeoBlokhuis Ik ben op pagina 90 nu, maar het is inderdaad prachtig.;1;2024-03-17T09:09:56.000Z
@TolkampArjan Een hele goedemorgen!;1;2024-03-17T08:18:21.000Z
"Boeiend essay:
";1;2024-03-16T10:11:25.000Z
Vandaag op pad geweest in provincie Groningen. In Ter Apel (samen met @ElineVedder) gesproken met het COA, met lokale ondernemers over de problemen die zij ervaren, en met onze leden. Vanavond in Ten Boer opnieuw in gesprek met onze leden. Dank @CDAprovincieGR @cdawesterwolde! ;1;2024-03-15T22:30:59.000Z
Gisteravond bij @sophieenjeroen over de formatie: ;1;2024-03-15T09:24:48.000Z
Dank @LeoBlokhuis voor deze mooie podcast! Boek besteld, erg benieuwd. ;1;2024-03-14T07:43:40.000Z
Weer een mooie avond gehad waarin we het gesprek hebben gevoerd over de toekomst van het CDA. Dit geeft energie! #teamCDA ;1;2024-03-13T20:57:50.000Z
6% minder uitstoot van broeikasgassen. Het resultaat van het klimaatbeleid van afgelopen jaren, maar vooral van al die burgers en bedrijven die gewerkt hebben aan verduurzaming. ;1;2024-03-13T07:48:17.000Z
De kracht van een sterke gemeenschap tegenover giftig antisemitisme: fijn dat we dit deze dagen ook zien. ;1;2024-03-12T08:34:55.000Z
@yvlogten1 ;1;2024-03-11T11:57:20.000Z
Pijnlijk om het verval van de Amerikaanse democratie te zien. Woorden van rancune en haat zijn niet onschuldig, maar zetten aan tot daden. Zonder democratische waarden blijft een democratie niet overeind. ;0;2024-03-11T09:01:03.000Z
@PGKroeger Bijzonder!;1;2024-03-11T06:01:09.000Z
@Cecile2511 @DerkBoswijk Dat begrijp ik! Heel belangrijk dat jongeren onderwezen worden in de geschiedenis van de Holocaust.;1;2024-03-10T21:30:53.000Z
@Esther_Voet Echt een bijzonder verhaal en ik vind het ook heel mooi dat het museum in deze school is gevestigd.;1;2024-03-10T21:24:18.000Z
Johan van Hulst was een uitzonderlijk moedige man. Bijzonder dat het Nationaal Holocaustmuseum in de voormalige Hervormde Kweekschool van Van Hulst is gevestigd. ;1;2024-03-10T21:06:24.000Z
@RobbinKalkhove1 Uiteraard;1;2024-03-09T12:20:54.000Z
@RobbinKalkhove1 @cdavandaag @JHTerpstra @DerkBoswijk @JoanneSloof @Anneliesvanvark Welkom! 🙏;1;2024-03-09T09:46:19.000Z
@Miranda_ESF ehm, mag ik daar nog even over nadenken?;0;2024-03-08T18:44:00.000Z
@HenkvanHaren2 @ElineVedder Absoluut!;1;2024-03-08T09:31:11.000Z
"“Met ‘Operatie Beethoven’ probeert het Kabinet nu de schade te beperken. Goed gekozen, die naam: de politiek is al jaren doof voor de noden van onze belangrijkste bedrijven.”

Pijnlijk, maar waar. ⁦@mathijsbouman⁩  ";0;2024-03-08T07:58:43.000Z
"Vandaag is het Internationale Vrouwendag. Ik zou het mooi vinden als meer vrouwen politiek actief werden, ook in het CDA.

Dus vrouwen van Nederland: laat je stem horen. Word politiek actief, word lid van het CDA.

👉 ";1;2024-03-08T05:52:38.000Z
Van harte gefeliciteerd, @EikoSmid! ;1;2024-03-07T21:08:47.000Z
"Mooi nieuws: Jouke Spoelstra (@Jouke12) wordt burgemeester van gemeente Westerveld. 👍
";1;2024-03-06T20:37:38.000Z
@Frank_vLeeuwen @DerkBoswijk Ik kan niet wachten, Frank.;1;2024-03-06T20:11:43.000Z
@Frank_vLeeuwen @DerkBoswijk Ja, ik lees mee.;1;2024-03-06T14:39:31.000Z
@GuidovanderWerf Amendement is (terecht) verworpen.;0;2024-03-05T14:46:11.000Z
"@GuidovanderWerf De energietransitie wordt te vaak gekenmerkt door korte-termijn-interventies vanuit de politiek die naderhand ondoordacht blijken te zijn en waar we later spijt van hebben. 

Beter is het om verder vooruit te kijken. Die poging deed ik in dit actieplan: ";0;2024-03-05T09:00:17.000Z
Wat prof. @GuidovanderWerf zegt: ;1;2024-03-05T08:56:51.000Z
Vandaag wordt er gestemd over een amendement van de PvdD over biomassa en kolencentrales. Een ondoordacht amendement, die het behalen van klimaatdoelen moeilijker maakt. Niet gebaseerd op wetenschappelijk robuuste inzichten en ook niet conform IPCC. Lees dit 🧵 van @olofvdgaag: ;0;2024-03-05T08:55:31.000Z
@EstherKantvB Dank je!;1;2024-03-05T07:52:33.000Z
"De energie-intensieve industrie in Nederland heeft het zwaar. @SilvioErkens, @Pieter_Grinwis en ik stelden vragen over het stilleggen van de productie bij zinkfabriek Nyrstar (Budel). Nederland loopt uit de pas met andere EU-lidstaten. Ongelijk speelveld.
";0;2024-03-04T20:52:56.000Z
@lexhoogduin Dank Lex!;1;2024-03-04T19:18:51.000Z
@Evvlastuin 🙏;1;2024-03-04T18:35:57.000Z
@miekwik Dank je wel!;1;2024-03-04T18:35:42.000Z
@JaapBond Gelukkig maar! 👊;1;2024-03-04T18:18:13.000Z
Het is belangrijk voor de toekomst van ons land dat kinderen techniekonderwijs krijgen. ;1;2024-03-04T14:00:52.000Z
@MajoorEdwin 🙏;1;2024-03-04T12:50:50.000Z
@WilHogeman Excuus!;0;2024-03-04T12:49:24.000Z
Even tussendoor lunchen met de jarige #moeder van mijn zoons! ;1;2024-03-04T12:08:35.000Z
Goed dat dit hersteld wordt. Iedereen (en z'n moeder) kan weer rustig aan het werk op deze maandagochtend. Fijne week! #moeder ;1;2024-03-04T08:41:29.000Z
@carladikfaber De auteurs zijn beide (ook) geen klimaatwetenschapper. Ook vind ik de verdachtmaking van Ritchie nogal onder de gordel (‘gesponsord door…’).;0;2024-03-04T07:22:27.000Z
Wat een onnodige verspilling. ;0;2024-03-04T06:58:39.000Z
Informatief boek over de geschiedenis van migratie in Nederland (hoewel ik soms ook een politieke voor- of afkeur proef bij sommige auteurs…). ;1;2024-03-03T19:18:14.000Z
Moedige mensen. ;1;2024-03-03T15:43:11.000Z
Urenco gaat uraniumfabriek in Almelo fors uitbreiden - een goede zaak! ;1;2024-03-02T19:46:00.000Z
@joostvkasteren Twee geweldige muzikanten. Allebei zeer getalenteerd.;1;2024-03-01T21:57:37.000Z
"Als je van saxofoon, orgel en Sting houdt, dan moet je deze ‘Fragile’ even luisteren: 
";1;2024-03-01T21:19:18.000Z
"@ReijnenJT @marcelbar8 Dank &amp; welkom!";1;2024-02-29T22:04:26.000Z
@DavidvanDis Broederschap!;1;2024-02-29T22:04:03.000Z
"@JaltdeHaan Gewoon blijven oefenen! ;)";1;2024-02-29T22:03:51.000Z
Vanavond met een mooie club CDAers gesproken over de toekomst van onze partij. Over onze inhoudelijke koers, politieke stijl, partijcultuur, belangrijke thema’s en lokale inbedding. Wordt vervolgd! #teamCDA #hetnieuweCDA ;1;2024-02-29T22:00:20.000Z
@JaltdeHaan Hou ik je aan.;1;2024-02-29T20:03:31.000Z
Spanningen in onze partij. 😅 ;1;2024-02-29T17:38:59.000Z
Boeiend artikel! ;1;2024-02-29T12:19:54.000Z
@StehouwerTheo @WNLVandaag @cdavandaag @lientje1967 Dank Theo!;1;2024-02-28T13:48:06.000Z
@janwillemwits @DerkBoswijk Ja, op de camping bestel ik een baguette en een croissant. 🥐;1;2024-02-28T13:09:10.000Z
@FesBreda Nou doe je @jpaternotte en @rubenbrekelmans echt tekort.;0;2024-02-28T13:01:46.000Z
Voor de verkiezingen waren wij glashelder. En nu nog steeds. ;1;2024-02-28T08:08:00.000Z
@jhtsma 🙏;1;2024-02-27T19:38:31.000Z
We debatteren vanavond over ‘democratische zeggenschap over publieke voorzieningen’. Een nogal breed debat met beperkte spreektijd… maar dit was mijn (poging tot een) inbreng. ⬇️ ;1;2024-02-27T17:56:49.000Z
Zojuist gesproken met informateur Putters en hem namens de CDA-fractie onze brief overhandigd. Wat ons betreft kiezen we voor een helder en transparant formatieproces, zonder exotische experimenten. ;1;2024-02-27T09:25:55.000Z
Belangrijke stap in het versterken van de NAVO. ;1;2024-02-26T18:00:35.000Z
"“Het domweg verbieden van samenwerkingen is onverstandig. Het werkt averechts. Niet alleen omdat we daarmee opschaling vertragen, maar ook omdat we zo de opwaartse cyclus van wetenschap en technologie doorbreken.” 

Eens met deze auteurs. ";0;2024-02-25T21:36:34.000Z
@Heron11Reiger @BartKempEde @trouw De elektriciteitsprijs varieert ook gedurende de dag.;0;2024-02-24T19:49:37.000Z
@BartKempEde @trouw Excuus, 47 ct/kWh.;0;2024-02-24T19:35:57.000Z
@BartKempEde @trouw Nee, het is te makkelijk om de schuld in de schoenen van de energieleveranciers te schuiven. Welk deel van de stroom gebruik je zelf meteen? Want een prijs van 42 ct/kWh betekent dus dat je veel verdient aan die stroom. Veel meer dan 3 jaar geleden.;0;2024-02-24T19:35:21.000Z
Het moet maar helder zijn. ;0;2024-02-24T18:54:56.000Z
@Heron11Reiger @BartKempEde @trouw Ik heb het dan over zonnepanelen op een dak van een rijtjeswoning.;0;2024-02-24T18:52:07.000Z
@Heron11Reiger @BartKempEde @trouw Op een zomerse dag produceert een beetje installatie zo 10 tot 20 kWh. Het verbruik op die dag is minimaal. Max 5 kWh? Dat salderen per dag werkt dus niet. Althans: het is ook een hele forse versobering.;0;2024-02-24T18:51:25.000Z
@IrenevdPlas @adgervanhelden @Carin_tawfik @CDAKatwijk @AVRijnsoever 🤣;1;2024-02-24T18:43:58.000Z
@BartKempEde @trouw Helpt dit? ;0;2024-02-24T16:38:19.000Z
Ruimte voor ondernemen, toekomst voor een duurzame agrarische sector en versterking van de natuur: het kan samengaan in Nederland als Europa ons meer maatwerk biedt. Pleidooi van onze lijsttrekker @tbwberendsen vandaag: ;1;2024-02-24T09:06:32.000Z
Deze week heb ik schriftelijke vragen gesteld aan de minister over deze terugleverkosten: ;0;2024-02-24T07:58:57.000Z
Energieleveranciers gaan dus met een omweg proberen de kosten alsnog eerlijker te verdelen over de verschillende klantgroepen. Ik verwacht dat steeds meer energieleveranciers dat gaan doen. De ACM doet nu onderzoek naar de hoogte van deze kosten.;1;2024-02-24T07:58:55.000Z
Dat het probleem niet weggaat, wordt nu zichtbaar in de terugleverkosten die energieleveranciers in rekening gaan brengen bij klanten met zonnepanelen. Let wel: ook de ‘groene’ energieleveranciers doen dat. ;0;2024-02-24T07:58:55.000Z
Dezelfde partijen klagen bij andere gelegenheid over een hoge energierekening of de problemen op het elektriciteitsnet (netcongestie). Laat nou de salderingsregeling ook bijdragen aan deze problemen? Dit is een politiek van A zeggen en B doen.;0;2024-02-24T07:58:54.000Z
De politiek schuift een aanpassing al jaren voor zich uit en maakt daarmee het probleem steeds groter. Een aantal partijen (o.a. GroenLinks-PvdA, BBB, SP) heeft het wetsvoorstel opnieuw weggestemd, maar daarmee is het probleem niet weg.;0;2024-02-24T07:58:54.000Z
"In @trouw een reconstructie van het debat over de salderingsregeling voor zonnepanelen. In de Eerste Kamer sneuvelde het wetsvoorstel om deze regeling te versoberen. Onverantwoord. 🧵
";0;2024-02-24T07:58:53.000Z
@HelslootRv Klopt!;1;2024-02-23T15:52:54.000Z
@PeterterHorst Beide kunnen prima samen gaan!;1;2024-02-23T15:52:10.000Z
"Vandaag en gisteren, in alle rust, kunnen schrijven aan m’n congresspeech voor 23 maart. Met uitzicht op deze muur. Voldoende inspiratie in ieder geval ;) #reces ";1;2024-02-23T15:33:59.000Z
Bestaanszekerheid concreet verbeteren: ;1;2024-02-23T09:24:14.000Z
@Polder_PV @VOCES8 Prachtig!;1;2024-02-22T07:13:36.000Z
“Delftse onderzoekers hebben een accu ontwikkeld waar minder schaarse materialen in zitten, die snel kan laden, relatief veel energie kan opslaan en ook nog eens langer meegaat.”  ;1;2024-02-20T07:57:23.000Z
Het moest nog even geheim blijven… maar: tweede paar 50% korting. ;1;2024-02-19T11:39:38.000Z
Verhalen van medewerkers van de Dienst Terugkeer en Vertrek @DTenV, opgeschreven in dit boek. Geeft een goed inkijkje in het lastige werk wat deze mensen voor ons doen: vreemdelingen die geen recht hebben op een verblijf in Nederland, laten terugkeren naar het land van herkomst. ;1;2024-02-18T21:46:46.000Z
Wat ik woensdag in het #formatiedebat al zei: een extraparlementair kabinet is bewust gecreëerde mist om verantwoordelijkheid voor ‘s lands bestuur te ontlopen. ;0;2024-02-18T11:01:44.000Z
De donkere achterkant van arbeidsmigratie: @Hassnae schreef erover in dit boekje. ;0;2024-02-17T22:04:55.000Z
"Ik word hier pislink van…
Sterkte aan @POL_DenHaag!
";0;2024-02-17T19:17:46.000Z
@LarsBoelen Respect voor pioniers zoals jij 👊;1;2024-02-17T19:12:00.000Z
"We - @Andre_Poortman en ik - gaan weer verder met onze podcast. In deze nieuwe aflevering: terugblik op afgelopen weken en het #formatiedebat van woensdag. Fijn weekend!
";1;2024-02-17T10:51:38.000Z
@Ans539392057074 Fijn weekend!;1;2024-02-17T07:22:03.000Z
@RosalieBroeck Ook een specialiteit inderdaad.;1;2024-02-16T22:34:00.000Z
@janwillemwits Idee!;1;2024-02-16T22:32:52.000Z
@vanfessem Goeie oude tijd!;1;2024-02-16T22:32:39.000Z
@JanPaulHof Putnam!;1;2024-02-16T22:30:33.000Z
Zo is dat! ;1;2024-02-16T14:33:19.000Z
Er gaat maar weinig boven een goeie kapsalon 😄 ;1;2024-02-16T14:29:55.000Z
"Dit is wat een autocratisch regime is en doet: critici (mond)dood maken. Verschrikkelijk. 

Dit is wat er op het spel staat, ook in Europa door de oorlog in Oekraïne: de kernwaarden van democratie, vrijheid, rechtsstaat. ";0;2024-02-16T11:46:51.000Z
@drsSchaapmans Leuk, welkom! 👍;1;2024-02-15T21:29:14.000Z
Zorgelijke trend. Een maatschappelijk debat over welke waarden en normen we delen en willen koesteren, is nog steeds - of: juist nu - nodig. ;1;2024-02-15T21:19:16.000Z
Veel dank @Esther_de_Lange voor al het harde en gedegen werk in het Europarlement. Het is gezien! Jij gaf het CDA al die jaren kleur in Europa. 🇪🇺🙏 ;1;2024-02-15T13:33:14.000Z
@BNR Toen wij, @SilvioErkens en ik, onderhandelden over kernenergie, was het niet zo dat wij dachten dat twee kerncentrales 5 miljard euro zouden kosten. We hebben dit bedrag gereserveerd voor de bijdrage van het Rijk. Dus wat hier gezegd wordt, is niet correct.;0;2024-02-15T06:57:59.000Z
Goed draadje ⤵️ met feiten over de voortgang van de bouw van 2 nieuwe kerncentrales in Nederland in relatie tot de ‘nieuwe’ cijfers uit de opgevraagde financiële tegenvallers in de formatie. ;1;2024-02-14T18:47:16.000Z
Mocht u de Kat van Schrödinger niet kennen, dan heeft @dorineschenk daar iets over geschreven: ;1;2024-02-14T16:34:22.000Z
Mijn inbreng vanmiddag in het debat over het verloop van de formatie: ;1;2024-02-14T16:10:31.000Z
@JohanFretz Tuurlijk;1;2024-02-14T14:49:48.000Z
@marcelbar8 @wimjmvoermans 🙏;1;2024-02-14T14:28:55.000Z
@fransjenaessens Je kunt er een paar dagen over nadenken.;1;2024-02-14T14:13:00.000Z
@fransjenaessens ;1;2024-02-14T14:06:10.000Z
Wat @wimjmvoermans zegt. Ik kreeg geen helder antwoord op mijn vragen wat een extraparlementair kabinet nu precies is. Dat moet je toch weten voordat je ervoor kiest. ;0;2024-02-14T13:11:14.000Z
@johnbijl Ik herinner me deze bussen nog! Veel in gezeten: met broers/zussen naar de basisschool.;1;2024-02-14T09:52:48.000Z
@BasWiegmans @DerkBoswijk Dank Bas voor alles wat je voor ons gedaan hebt!;1;2024-02-13T20:12:10.000Z
@JobHalkes @JelleGunneweg Ik wil beeld en geluid zien :);1;2024-02-13T14:31:52.000Z
@apjvalk Ook duurder?;0;2024-02-12T16:41:18.000Z
@remysiroen 🙏;1;2024-02-11T14:31:38.000Z
Nederland zou zich hierbij moeten aansluiten. ;1;2024-02-11T14:25:08.000Z
@PeterterHorst @ReijnenJT @cdavandaag @MustafaAmhaouch 🙏👍👊;1;2024-02-11T12:12:42.000Z
Woensdag debatteren we over de voortgang van de formatie. Wat Remkes zegt: laten we dat waardig doen, zodat we ook het vertrouwen van de samenleving verdienen. ;1;2024-02-11T12:08:40.000Z
@melissaschouman Ja, deze heb ik ook recent gelezen, ook zeker boeiend!;1;2024-02-11T11:41:01.000Z
@AnnieSchreijer Prachtig!;1;2024-02-11T11:39:39.000Z
@ReijnenJT @cdavandaag @MustafaAmhaouch Wat leuk, welkom!;1;2024-02-11T11:38:33.000Z
Bijzondere roman - Oorlogsvlieger, van Antoine de Saint-Exupéry. Stefan Waanders schreef een mooi nawoord. Over het realisme van de hoop en Europese humaniteit: ;1;2024-02-11T09:00:40.000Z
@sonnyspek @CDAVeldhoven Inderdaad. Ik werd niet direct herkend.;0;2024-02-10T12:35:10.000Z
Vanmorgen even op de koffie (+ worstenbroodje) bij @CDAVeldhoven. Alaaf! ;1;2024-02-10T12:24:43.000Z
@MoMohandis @NPORadio2 💪;1;2024-02-10T11:52:00.000Z
@Robdeleede @op1npo Dank 🙏;1;2024-02-10T10:31:34.000Z
"Bijzonder tijdsbeeld, dit lijsttrekkersdebat tussen Van Agt en Den Uyl in 1981:
";1;2024-02-09T17:01:47.000Z
"In memoriam - Dries van Agt:
";1;2024-02-09T11:40:25.000Z
Met verdriet hebben we kennis genomen van het overlijden van Dries van Agt. Van Agt was de eerste leider van het CDA en 5 jaar premier. Een markante man, die vanuit diepe overtuigingen politiek bedreef. We zijn dankbaar voor alles wat hij voor het land heeft betekend. ;1;2024-02-09T10:32:43.000Z
@BramvanG3ndt @cdavandaag Welkom! 👊;1;2024-02-09T06:15:00.000Z
Gisteren reflecteerde ik bij @sophieenjeroen op de formatie. Als je als partij een goede uitslag boekt bij de verkiezingen, moet je ook bereid zijn verantwoordelijkheid te dragen, ook als het moeilijk wordt. ;1;2024-02-08T15:45:09.000Z
"In gesprek met @Harmen_vd_Veen en Gerdi Verbeet in podcast @De__Binnenkamer - over de toekomst van het CDA en de huidige politieke cultuur.
";1;2024-02-08T07:03:05.000Z
"Een goede verkiezingsuitslag komt met een grote verantwoordelijkheid voor Nederland. Ook in lastige tijden met grote uitdagingen. 

Ik zie graag een duidelijke toelichting van de informateur tegemoet en verwacht van de formerende partijen een antwoord op de vraag 'hoe nu verder?'";1;2024-02-06T20:18:54.000Z
@RenskeLeijten Dat is het wel degelijk. ;1;2024-02-06T08:03:46.000Z
@op1npo @CroneFerd ;1;2024-02-05T22:14:52.000Z
@Nieuwsuur ;1;2024-02-05T22:13:56.000Z
Er is hier geen free lunch. Iemand betaalt de kosten van het salderen en dat is uiteindelijk altijd de klant. Via de energierekening of via de belastingen. Dat kun je niet wegmoffelen door te doen alsof er geen probleem is. Aanpassen salderen is vervelend, maar helaas nodig.;0;2024-02-05T21:40:11.000Z
Daarmee willen deze leveranciers voorkomen dat klanten zonder zonnepanelen de kosten betalen van de klanten met zonnepanelen. Ik verwacht dat steeds meer leveranciers dat bedrag in rekening gaan brengen als de salderingsregeling niet wordt aangepast.;0;2024-02-05T21:40:11.000Z
Verschillende leveranciers rekenen nu een extra bedrag aan klanten met zonnepanelen. Dat is wettelijk toegestaan. Dat doen ze om het steeds groter wordende verschil tussen klanten met en zonnepanelen te compenseren.;1;2024-02-05T21:40:11.000Z
Als de Eerste Kamer het wetsvoorstel afwijst, ontstaat er een extra gat in de begroting. Het nieuwe kabinet zal deze extra tegenvaller dan moeten dichten. Zijn de formerende partijen zich daarvan bewust?;0;2024-02-05T21:40:10.000Z
Het is geen populair standpunt om voor versobering van de salderingsregeling te zijn. Maar wel een eerlijk standpunt. De regeling is niet houdbaar en hoe langer de politiek wacht, hoe moeilijker de afbouw wordt. Ook GroenLinks en PvdA waren eerder nog voorstander van afbouw.;1;2024-02-05T21:40:10.000Z
"In deze blog ⬇️ licht ik uitgebreid toe waarom we voorstander van deze versobering van de salderingsregeling zijn:
▪️ de regeling is niet sociaal meer
▪️ werkt de verduurzaming tegen
▪️ leidt tot overstimulering
";0;2024-02-05T21:40:09.000Z
Morgen debatteert de Eerste Kamer over de zogenaamde ‘salderingsregeling’, een fiscale subsidie voor het leveren van zonnestroom aan het elektriciteitsnet. Kort 🧵 waarom er een voorstel ligt om deze regeling aan te passen. ;0;2024-02-05T21:40:09.000Z
