Posts;Labels
"Samen met @PvdA heeft @GroenLinks al een plan klaar staan met 28 voorstellen om een eind te maken aan belastingparadijs Nederland. Deze kunnen gewoon door het kabinet ingevoerd worden. Leestip voor de staatssecretaris! 2/2

";1
"Omdat multinationals massaal belasting ontwijken, betaalt de bakker nog steeds meer belasting over winst dan Shell.

Nederland is een belastingparadijs. Dat moet het kabinet aanpakken en niet afwachten tot Europa iets doet. 1/2

";0
Van harte gefeliciteerd met de 77ste verjaardag van de @PvdA! 🥳 ;1
"Terwijl heel veel Nederlanders zich blauw betalen aan boodschappen, maakt Unilever €8,3 miljard winst door hogere prijzen.

Belast dit soort woekerwinsten, zodat het geld terug kan naar mensen die niet meer rondkomen! Aandeelhouders verdienen al genoeg.

";0
"Als de premier weigert onze vragen over de voortgang van de kabinetsdoelstellingen te beantwoorden, dienen we de vragen opnieuw in. Nu ook namens de rest van de linkse oppositie.

Ook @VoltNederland, @DenkNL, @PolitiekBIJ1 en @PartijvdDieren eisen nu antwoord van het kabinet. ";0
"Er is een enorme behoefte aan noodhulp in Turkije en Syrië. Duizenden die de aardbeving hebben overleefd slapen in de ijskoude open lucht, duizenden anderen liggen nog onder het puin.

Geef hulp via de samenwerkende hulporganisaties, doneer via Giro 555
";1
Samen met de PvdA de grootste worden in de Eerste Kamer: kan gewoon. Alle peilingen wijzen erop. Stem 15 maart GroenLinks, maak ons de grootste en wij maken Nederland groener en socialer. ❤️💚 ;1
"Steeds meer verschrikkelijke beelden uit Gaziantep, Aleppo, Malatya, Antakya, Kahramanmaraş, Latakia, Diyarbakır, Idlib en al die andere plaatsen die getroffen zijn door deze rampzalige aardbeving.

Ik hoop dat al jullie vrienden en familie in het rampgebied veilig zijn. #Deprem";0
"Een hele goede stap van de @ErasmusUni. Stop greenwashing. Stop fossiele subsidies. ❤️💚

";1
"Het gaat te vaak over mooie plannen, te weinig over resultaten. Daarom vroegen we Rutte welke kabinetsdoelen gehaald gaan worden.

We krijgen geen antwoord. Het is zorgelijk dat Rutte het niet zijn verantwoordelijkheid vindt om de voortgang van zijn kabinet in de gaten te houden. ";0
"We weten allang dat het anders moet. En ook dat het anders kan: groener en socialer. ❤️💚 Zorgen dat werken weer loont. Woningen weer betaalbaar maken. Investeren in schone energie.

Links is er klaar voor. Wij hebben de plannen om Nederland te veranderen. Kan gewoon. ";1
"Vreselijke beelden uit Turkije. Mijn gedachten gaan uit naar iedereen in het rampgebied. Ik hoop dat ieders familie en vrienden veilig zijn. 🙏

Nederland moet alle hulp aanbieden om zoveel mogelijk levens te redden. #Deprem #Gaziantep #Türkiye #aardbeving";1
"Vandaag was het een fantastische dag, 
met duizenden leden van @PvdA en @GroenLinks bij elkaar. De volgende stap in de samenwerking is gezet. Op naar 15 maart!

Samen de grootste: kan gewoon! ❤️💚 ";1
"Het worden spannende verkiezingen. Voor het eerst in 20 jaar kan links weer de grootste fractie in één van de Kamers leveren. Zo kunnen @GroenLinks en @PvdA een fundamenteel andere koers voor NL afdwingen.
Een socialer en groener Nederland: kan gewoon.

";1
"Over de ruggen van mensen die lijden onder inflatie en van de aarde €38 miljard winst maken: Shell doet het. Dit is een woekerwinst.

Daarom dienen wij vandaag weer een wetswijziging in om deze woekerwinsten te belasten met 49,5%. Benieuwd of de coalitie deze keer wel voor stemt ";1
@estherouwehand Welkom terug @estherouwehand! 👏;1
"38 miljard winst voor Shell: wie durft nog te beweren dat fossiele subsidies nodig zijn? Hou toch op! Slecht voor het klimaat en slecht voor werkenden. Alleen goed voor aandeelhouders.

Dit is niet uit te leggen. Stop fossiele subsidies!

";0
@Miguel_Ririhena @Tynaarlo Gefeliciteerd @Miguel_Ririhena! Enorm trots op jou en @UfukKahya, jullie hebben het verdiend! 👏;1
@NeckervanNaem @UfukKahya Gefeliciteerd @UfukKahya!;1
Stop fossiele subsidies! ;0
"Mooie gezamenlijke actie van @FNV en @MilieuDefensie. De kracht van samenwerking tussen rood en groen! 💪

";1
"Terwijl fossiele concerns als ExxonMobil ten koste van de aarde bizarre winsten maken, blijft Nederland fossiele bedrijven subsidiëren. Waarom? Stop met fossiele subsidies!

";0
"Geweldig nieuws! Onze motie Slavernijverleden is net aangenomen.

Deze geschiedenis verdient het om ook zichtbaar te zijn daar waar het zich grotendeels heeft afgespeeld: in Suriname en het Caribisch gebied. Het is onze gedeelde verantwoordelijkheid om dit voor elkaar te krijgen. ";1
"Prachtig hoe de samenwerking tussen @PvdA en @GroenLinks leidt tot inhoudelijke discussies over de toekomst. Noortje Thijssen en @TimSJongers hebben een mooie aanzet geschreven, ik kijk uit naar verdere gesprekken met onze leden.
";1
De demonstranten hebben groot gelijk met hun eis. Het is absurd dat we miljarden aan subsidies in de fossiele industrie pompen. De politiek moet in actie komen. Daarom komen wij met een wetswijziging die fossiele subsidies afbouwt. Tijd om te investeren in een groene toekomst. ;1
"De paniek van de premier is terecht. Hij voelt zijn machtsbasis verdwijnen. Een politieke aardverschuiving is mogelijk: na 15 maart kan groene &amp; sociale politiek de grootste worden, en is het uit met de VVD-agenda voor de allerrijksten.
Doe mee: ";0
"Extra reden om fossiele subsidies af te schaffen. Met dat geld kunnen we de huizen van lage inkomens het snelste isoleren en verduurzamen.

De aanpak van energie-armoede moet topprioriteit zijn. Ik wil dat Rutte daar dinsdag vragen over beantwoordt.

";1
"Terwijl de aarde in de fik staat, betalen fossiele bedrijven als Tata Steel weinig tot geen energiebelasting. Zo geeft het kabinet nog steeds miljarden subsidie aan fossiele bedrijven die de aarde vervuilen. Onbegrijpelijk.

Stop met fossiele subsidies!

";0
Iran heeft de Nederlandse Europarlementariërs @thijsreuten en @bgroothuis op de sanctielijst geplaatst. Onacceptabel. Het betreft hier democratisch gekozen politici die terecht kritiek uiten op de misdaden van het Iraanse regime.;0
"Wow! Ten tijde van de stikstofcrisis en klimaatcrisis een groot vliegveld erbij willen. Koekoek. 🤦‍♂️

";0
"Tijdens WOII zijn 6 miljoen Joden vermoord. Dat zoveel jongeren daaraan twijfelen is verschrikkelijk en enorm zorgelijk.

Er ligt een belangrijke taak voor ons allemaal om de gedachte aan de slachtoffers in leven te houden. Nooit meer fascisme!

#holocaust
";0
"Dit is niet alleen gevaarlijk voor het milieu, maar ook voor de gezondheid van mensen. In België is het al verboden. In Duitsland is het al verboden. En ons kabinet beweert weer dat een verbod in Nederland onmogelijk is. 🤷‍♂️

";0
"De waarschuwingen van experts stapelen zich op: we bevinden ons in een klimaatcrisis. Langer wachten is onverantwoord, duur en gevaarlijk.

Het kabinet haalt jaar na jaar de eigen klimaatdoelen niet eens. Het is de hoogste tijd voor echt groen beleid.

";0
Dit is geen inschattingsfout: het kabinet Rutte IV vertraagt en traineert altijd. Twee cruciale fouten deze week: Schiphol koopt boeren uit en @ministerlnv Adema is niet eerlijk over #derogatie. Een perspectief voor boeren en een plan voor de natuur blijft ondertussen uit. ;0
"Één blok één doel: Nederland moet groener en socialer. 
 
Daarvoor moeten we samenwerken. Voor het eerst in lange tijd kan een linkse fractie de grootste worden. Krachtige woorden @attjekuiken!
";1
"Wij roepen het kabinet op om dit, als grootaandeelhouder van Schiphol, te blokkeren. De schaarse stikstofruimte die we hebben moeten we gebruiken voor de natuur, woningen en PAS-melders en niet laten wegkopen door de rijkste bedrijven van Nederland. 2/2

";0
De wereld op z’n kop: terwijl er te weinig stikstofruimte is voor de natuur, voor extra woningen en boeren, heeft Schiphol alvast op eigen houtje boeren uitgekocht. Ondanks een aangenomen motie van de Kamer om dit te voorkomen. #Schiphol #Stikstof 1/2;0
"Leestip! Alles wat je altijd had willen weten over Nederland belastingparadijs. 👇

";1
"Winstverwachting Ahold €2,3 miljard, Unilever €8,9 miljard. Recordomzet voor Jumbo. En miljoenen Nederlanders maken zich zorgen of ze genoeg geld hebben voor eten. Laat dat even op je inwerken.

Vestigingsbeleid? Zorg eerst voor een betaalbare maaltijd.

";1
Fossiele bedrijven zoals Shell doen alles voor een groen imago. Studenten accepteren terecht niet meer dat hun toekomst wordt geruïneerd. @GroenLinks stelt daarom Kamervragen over de invloed van de fossiele industrie op onze universiteiten. 👇 ;0
Gefeliciteerd @LauraBromet, @HabtamudeHoop en @Ahammelburg 👏 ;1
"Het is officieel: Artikel 1 van de Grondwet wordt aangepast! Het is voortaan ook expliciet verboden om te discrimineren op grond van het hebben van een handicap of op seksuele gerichtheid. 🏳️‍🌈♿️

Een historische stap! 💪

";1
"Sommige multinationals en hun lobby VNO-NCW zijn in alle staten. Door de initiatiefwet verantwoord ondernemen moeten namelijk álle bedrijven zich aan mensenrechten en duurzaamheidsafspraken houden. Zeer belangrijk dat deze wet er komt. 👇

";1
"De wereld staat in brand: 2022 was het 5e warmste jaar ooit gemeten, na 2016, 2020, 2019 en 2017. En volgens wetenschappers kunnen we 1,5e graad opwarming ook vergeten. We moeten alles op alles zetten om te voorkomen dat de aarde nog verder opwarmt.

";0
"De rijkste 1% wordt steeds rijker en de ongelijkheid steeds groter: we weten het al 10 jaar. Belast inkomen uit vermogen net zo zwaar als inkomen uit werk en voer een miljonairsbelasting in! Het is tijd voor een eerlijk belastingsysteem, ook in Nederland.

";0
"Den Haag gaat een gedreven politicus missen. Bedankt voor je jarenlange inzet voor de publieke zaak, @gertjansegers!
";1
"Gewonden, doodsbange huisdieren, milieuschade en gedesoriënteerde vogels. Lokale maatregelen helpen niet. Wat @GroenLinks en @PartijvdDieren betreft hebben we een fijn en veilig oud en nieuw voor iedereen: tijd voor een totaalverbod op vuurwerk.

";0
Daarom gaan @Ct_teunissen en ik deze maand nog de behandeling van ons wetsvoorstel voor een landelijk vuurwerkverbod in de Kamer doorzetten. Zodat we 2024 op een veilige manier kunnen inluiden, mét oliebollen en een vuurwerkshow, maar zonder geweld en gewonde hulpverleners. /2;1
Nieuw jaar, dezelfde problemen: geweld tegen hulpverleners, kapotte ogen en handen, luchtvervuiling en doodsbange dieren. Hoe lang blijven we dit nog accepteren? De politiek moet nu verantwoordelijkheid nemen. Het is de hoogste tijd voor een landelijk vuurwerkverbod. /1 ;0
"Prachtig interview met ons @GroenLinks Kamerlid @Kauthar_ ❤️💚 Over gelijkwaardigheid, klimaatrechtvaardigheid, politiek, big organizing, en veel meer. Lees dat stuk! #HoopBovenHaat

";1
"Al jaren is discussie over de omvang van fossiele subsidies in Nederland. De schattingen lopen uiteen van 4 - 17,5 miljard.

Eindelijk wordt nu eens uitgezocht om hoeveel het precies gaat. Als we slim zijn geven we dat geld daarna uit aan verduurzaming in plaats van vervuiling. ";1
Vandaag zijn met de excuses een belangrijke stap gezet. Er is te veel leed en verdriet uit het verleden. De toekomst verdient vele malen beter. En dus zijn deze excuses wat mij betreft het begin van herstellen, helen en toenadering.;1
"Veel ouders maken zich zorgen over de enorm hoge kosten van de kinderopvang. Dankzij de inzet van @GroenLinks en @PvdA krijgen ouders volgend jaar meer compensatie dan het kabinet eerder nodig vond. Belangrijk om 2023 voor gezinnen betaalbaar te houden!

";1
"Miljoenen Nederlanders kunnen de boodschappen al niet meer betalen. Bezuinigen is dan ondenkbaar. Het kabinet moet juist investeren om te voorkomen dat mensen door het ijs zakken. Leg de rekening neer bij de sterkste schouders: vermogenden en bedrijven.

";0
"Goed nieuws: ouders krijgen toch compensatie voor de enorm stijgende prijzen van kinderopvang. 👏 Hartstikke goed dat het kabinet gehoor geeft aan het voorstel van @SennaMaatoug en @BarbaraKathmann.

";1
"Nederland is een belastingparadijs voor de ultrarijken.

Als docent of verpleger betaal je relatief meer belasting dan een multimiljonair.

Daarom presenteren @groenlinks en @pvda vandaag een plan met 28 maatregelen om dit eindelijk te stoppen.
";1
"Keer op keer blijkt: we zijn een land dat de rijken faciliteert. Terwijl werkenden steeds moeilijker rondkomen, worden aandeelhouders steeds rijker. Het is de hoogste tijd voor een eerlijk belastingsysteem, waardoor werken weer loont.

";0
"Dit is waarom woorden er toe doen. Oproepen om ‘bij wijze van spreken’ het parlement te bezetten - zoals sommige Nederlandse politici doen - zijn niet onschuldig, maar kwalijk en ondermijnend.

";0
Het gaat niet alleen om de natuur of de biodiversiteit, maar ook om onze toekomst. We hebben de natuur keihard nodig. We moeten zorgen voor schoon water, een schone lucht, schone grond. Voor grote verbonden natuurgebieden. Daar moet het kabinet veel harder aan werken. 5/5;1
Al deze problemen moeten aangepakt worden. Er is niet één knopje waar we aan kunnen draaien om de biodiversiteit te verbeteren. Er is geen makkelijke oplossing, maar er gebeurt ook veel te weinig. 4/;0
Al ons water is vies. Er zit te veel stikstof in de grond en te veel fijnstof in de lucht. We stoten veel te veel CO2 uit, de aarde warmt op, de plastic soep is gigantisch. De Nederlandse natuur verkeert in slechte staat en versnipperd in kleine gebieden. 3/;0
100 jaar geleden zag je in je tuin, in je straat en in het bos 5x zoveel verschillende planten en dieren om je heen. De natuur is een systeem: het gaat er niet alleen om hoeveel natuur er is, maar ook hoeveel verscheidenheid er is. 2/;1
We staan voor een ongekende natuurramp: meer dan 1 miljoen dieren en planten dreigen uit te sterven. Alle alarmbellen gaan af, maar die ramp is allang gaande. De afgelopen 100 jaar is 80% van de biodiversiteit in NL verdwenen. De oplossing is niet makkelijk, maar is er wel. 1/ ;0
Het is officieel: voortaan mag de huisarts een abortuspil voorschrijven. De initiatiefwet van @PvdA, @GroenLinks, @VVD en @D66 is net aangenomen door de Eerste Kamer. Een enorme mijlpaal! Gefeliciteerd @CorinneEllemeet en iedereen die zich hiervoor heeft ingezet! ❤️💚 ;1
"Energie, kinderopvang, boodschappen: alles wordt duurder, terwijl grote groepen nu al de rekeningen niet kunnen betalen. We moeten de grote ongelijkheid in dit land structureel aanpakken, zodat mensen niet bij elke klap omvallen. #koopkracht 

";0
"Weer fluit de rechter het kabinet terug: ‘geen basis voor beperking gezinshereniging.’ Niet verrassend: een motie van @GroenLinks en @PvdA vroeg om een juridische toets voor het onzalige plan. De @StasJenV vond het niet nodig, ten koste van onnodig leed.

";0
In dezelfde week dat de veiligheidsdiensten wéér waarschuwen voor de dreiging van China, zet de minister van Economische Zaken de deur wagenwijd open. Dit kabinet is veel te naïef over China: economische belangen gaan altijd boven onze veiligheid. Dit moet veranderen, en snel. ;0
Wat @PvdA en @GroenLinks doen is historisch: we stappen over onze verschillen heen om samen links bij de Provinciale Statenverkiezingen in maart de grootste te maken. Gefeliciteerd en succes met jullie lijsttrekkerschap @PRosenmoller en @MeiLiVos. ❤️💚 ;1
"Leve de democratie! Dankzij een initiatiefwet van @GroenLinks en @D66 krijgt de kiezer méér invloed in de waterschappen. Geweldig gedaan en gefeliciteerd @LauraBromet! ❤️💚

";1
Het is een politieke keuze om deze problemen op te lossen. Stijgende armoede, honger, dakloosheid: het is het gevolg van bewust beleid. Het fijne is dat we dat ook kunnen oplossen mét beleid. 4/4;1
Housing first werkt: eerst dak- en thuislozen een dak boven het hoofd bieden door flexibele huisvesting en dáárna hulp. En het levert nog geld op ook, blijkt uit berekeningen van het ministerie van VWS 3/ ;1
Het geld voor de maatschappelijke opvang is sinds 2010 nauwelijks toegenomen, terwijl het aantal dak- en thuislozen enorm stijgt. Het werkelijke aantal daklozen ligt vermoedelijk nog veel hoger. 2/ ;0
Steeds meer mensen gaan naar de voedselbank of zijn dakloos. Terwijl we voor het eerst een minister voor Armoedebeleid hebben. Kom op kabinet: laat niemand vallen! Er is zoveel mogelijk: verbeter de maatschappelijke opvang en de jeugdzorg. 1/;0
"150 jaar na de afschaffing van de slavernij volgen binnenkort eindelijk excuses van de Nederlandse staat. Hier is door heel veel mensen al heel lang voor gestreden.

Excuses zijn ongelooflijk belangrijk, want de gevolgen van het verleden werken nog steeds door in het heden.";1
Ik zei het eerder en zal het herhalen: wat in #Staphorst gebeurde is buitensporig en racistisch. Vreedzame demonstranten is door relschoppers een grondrecht ontnomen. @SylvanaBIJ1 en ik hebben vandaag Kamervragen gesteld en vragen samen een debat aan. ;0
“VVD en CDA zijn bang dat beleid mogelijk klimaatverandering helpt tegengaan.” ;0
Wat in #Staphorst gebeurde is buitensporig en racistisch. De politie had niet KOZP moeten tegenhouden, maar degenen die met agressie, intimidatie en geweld het recht op vreedzaam protest verhinderden en zorgden voor gevaarlijke situaties voor demonstranten en mede-weggebruikers.;0
Een doorbraak in de zoektocht naar waarheid en een dag van gerechtigheid: drie verdachten van de MH17-ramp zijn tot levenslang veroordeeld. Zij horen achter de tralies. Veel sterkte aan de nabestaanden. #MH17;1
"Voor iedereen die straks in m’n timeline verschijnt over de kosten van klimaatverandering: niets doen, dat is pas duur - om nog maar te zwijgen over hoe funest het is voor het voortbestaan van de beschaving.

";1
De overstromingen op Bonaire zijn verschrikkelijk. De Nederlandse regering moet alles doen wat zij kan om onze landgenoten te helpen. @Kauthar_ en ik hebben daar Kamervragen over gesteld. Veel sterkte aan iedereen op Bonaire. ;1
"Dit is smakeloos, lager dan laag en ontzettend laf. Laat de familie van politici er buiten. Dit is geen demonstratie, dit is dieptrieste intimidatie.

";0
"Een #prijsplafond is ongelooflijk belangrijk om Nederlanders te helpen hun energierekening te kunnen betalen. Uit- of afstel is geen optie. Als het niet in goed overleg met energiemaatschappijen kan, dan moet het kabinet het desnoods dwingend opleggen.

";1
Geen keuze maken over stikstof is ook een keuze: tegen de woningbouw, tegen natuurherstel, tegen het klimaat en tegen waterkwaliteit. Er zijn geen makkelijke opties meer - en dat zeg ik niet omdat ik dat zo leuk vind om te vertellen, maar omdat het eerlijk is. #Stikstofdebat ;1
"Excuses voor het slavernijverleden is een ongelooflijk belangrijke stap. Hier wordt door heel veel mensen al heel lang voor gestreden.

";1
Raad van State beslist in het voordeel van de natuur: de bouwvrijstelling mag niet. Tegelijk wil minister van Landbouw nog wat extra jaren de tijd nemen voor stikstofvermindering. Exemplarisch voor het beleid van de laatste jaren. Het kabinet MOET gaan regeren. #stikstof ;1
"""Grote vervuiler laat milieu vallen."" ""Adema zet stikstofdossier weer op scherp."" ""Planbureau voor de Leefomgeving velt hard oordeel over klimaatdoelen van kabinet.""

De klimaatcrisis is NU. Dank aan al onze donateurs om dit op de voorpagina’s duidelijk te maken. ❤️💚 ";1
"Het kabinet negeert wéér een aangenomen Kamermotie. Afvaardiging Qatar, spreidingswet asiel, perspectiefbrief voor de boeren: allemaal terzijde geschoven.

Democratisch echt onacceptabel. De Tweede Kamer is geen vrijblijvende denktank, maar de gekozen volksvertegenwoordiging.";0
"Een perspectiefbrief maken lukt niet, maar váls perspectief schetsen is blijkbaar geen enkel probleem. Hou de boeren niet voor dat natuurdoelen ook wel wat later kunnen.

Stop met loze beloften en doe wat nodig is.

";0
"Geen verrassing: het kabinet gaat de #klimaatdoelen wéér niet halen. Net als vorig jaar. En het jaar daarvoor en daarvoor. De wereld staat in brand en het kabinet ligt niet eens op koers om de eigen ambities waar te maken. Wat zijn beloftes dan nog waard?

";0
"Prijsplafond afschaffen? Dan eerst plannen maken voor maatwerk, adequate uitkeringen en energieonafhankelijkheid. Niet meer steeds problemen ontkennen en pas op het allerlaatste moment inzien dat miljoenen mensen niet meer rondkomen. #energiearmoede

";0
"Geen zorgen over gestegen kosten: de Quote 500-leden zijn wéér rijker geworden. Dit is wat je krijgt door ontketend kapitalisme. Het is de hoogste tijd om de rijkste 1% van Nederland eerlijk te belasten.

";0
"Vanaf nu ook te vinden op Mastodon; verreweg het beste alternatief voor Twitter. #Mastodon

";1
"Huur je een slecht geïsoleerd huis? Pech: niet de eigenaar, maar jij betaalt de torenhoge energierekening. Een verplichte huurverlaging voor dit huurgebrek zet huisbazen aan om te verduurzamen. Een @PvdA en @GroenLinks motie daarover is al aangenomen.

";1
Het is een trieste week met dieptepunt na dieptepunt. Nu moet de journalistiek het ontgelden. De aanvallen op @Merelek en daarmee de journalistiek gaan alle perken te buiten. Stop. Het is genoeg geweest.;0
Racistische, islamofobe, xenofobe, misogyne drek. Dit gedrag gaat alle perken te buiten. Deze haat en ontmenselijking is niet alleen een bedreiging richting mijn fantastische collega en volksvertegenwoordiger @Kauthar_, maar voor onze samenleving als geheel. Stop hiermee.;0
"Innovatiesubsidies werken misschien, strenge normen werken zeker. En nog een voordeel: strenge normen zijn gratis. Nu nog de bestaande milieuregels fatsoenlijk toepassen en handhaven om bedrijven te dwingen om de schoonste technieken te gebruiken.

";1
"Geen woonbeleid maar wanbeleid: de afgelopen 10 jaar kwamen er geen sociale huurwoningen bij. #wooncrisis

";0
Prachtige woorden van @Kauthar_, roerend mee eens. Helaas levert uitspreken over datgene wat juist is zeer veel vervelende reacties en persoonlijke aanvallen op. Dat maakt wat Kauthar zegt niet minder waar. #Hoopbovenhaat ;1
"Met heel mijn hart ondersteun ik het advies van mijn delegatiegenoten: excuses voor het slavernijverleden, als essentieel begin van erkenning en herstel.❤️ Dit gaat om gelijkwaardigheid en rechtvaardigheid.

";1
"Als je niet je huur, je zorg of boterhammen kan betalen, wat is het bestaansminimum dan nog waard? Juist nu we keuzes maken voor de begroting van 2023 kan het kabinet ervoor zorgen dat mensen niet door het ijs zakken. Armoede is het gevolg van beleid.

";0
Slappe hap: het kabinet regeert niet. Het neemt het advies van #Remkes maar half over en schuift weer een dossier voor zich uit. Resultaat: vertraging en onzekerheid voor iedereen, behalve voor woningzoekenden en de natuur. Die weten nu zeker dat ze nog jaren de klos zijn.;0
@estherouwehand @PartijvdDieren Veel sterkte Esther! Hoop je snel weer terug te zien, maar neem vooral alle tijd die je nodig hebt! 💚;1
@JeltjevanN Welkom Jeltje! ❤️💚;1
Er gaat filmpje van mij rond, waarin ik na een interview nog even doorpraat met een journalist. Daarin zeg ik hetzelfde als dat ik eerder op camera ook heb gezegd: dat ik blij ben met het rapport van Remkes.👇 ;1
Verstandig advies van Remkes. Hij houdt de stikstofdoelen overeind en doet zelfs een schepje bovenop het regeerakkoord: binnen een jaar moeten 500 tot 600 piekbelasters stoppen. Neemt het kabinet de aanbevelingen over? #Remkes;1
"Mooi. Nu doorpakken!

#Remkes #stikstof #stikstofcrisis

";1
"18:36. Het is precies 30 jaar geleden dat de Bijlmerramp plaatsvond. 43 mensen verloren het leven, zoals de toen pas 17-jarige Cörson. Vandaag herdenken we ze allemaal. ❤️

";1
"Niet alle problemen zullen met dit plan verholpen zijn, maar dit geeft de rust om heel gericht en structureel te werken aan armoedebestrijding en bestaanszekerheid van Nederlanders. Ook daar hebben we plannen voor, lees die hier👇 2/2

";1
"De aanhouder wint: het plan van @PvdA en @Groenlinks voor een #prijsplafond wordt werkelijkheid! Problemen zijn er om opgelost te worden. Dit geeft heel veel mensen zekerheid over hun energierekening. Zo helpen we Nederlanders de winter door. 1/

";1
"“Er gaat een treintje naar Dromenland.” Léonie Sazias is veel te vroeg overleden. Veel sterkte aan haar vrienden en nabestaanden.

";1
"Onder de indruk van de ongekende moed van deze vrouwen in hun strijd voor vrijheid. Alle steun aan de demonstranten. #MahsaAmini #IranProtests2022

";1
"Goed dat er met @Pietadema eindelijk een nieuwe minister van Landbouw is! De problemen zijn groot, de oplossingen helder: geen bio-industrie, wel natuur-inclusieve landbouw. De perspectiefbrief moet zo snel mogelijk komen. Veel succes gewenst @minlnv!

#Stikstofcrisis";1
Een instituut verlaat de Tweede Kamer @khadijaArib. Je was een inspiratie voor velen, jouw bijdrage aan de democratie is moeilijk te onderschatten. Veel dank voor alles wat je voor ons hebt betekend.;1
"Woekerhuren stoppen niet bij €1000. Helaas geeft het kabinet liever zekerheid aan investeerders dan aan huurders. Wonen is een recht, daarom heeft @GroenLinks een voorstel om alle woekerhuren te verbieden. #wooncrisis

";0
"Dag 23 zonder nieuwe minister van Landbouw. Al 23 dagen ook dat boeren onnodig in onzekerheid blijven doordat perspectiefbrief ontbreekt. Kabinet blijft maar vertragen.
#Stikstofcrisis #boerenperspectief";0
"De natuur verslechtert met de dag. Boeren weten al 3,5 jaar niet waar ze aan toe zijn. Maar met spoed een nieuwe minister van Landbouw aanstellen? Ho maar..
#stikstofcrisis ";0
"Schertsvertoningen, anders zijn deze referenda niet te omschrijven. Cherson, Zaporizja, Donetsk en Loehansk horen - net als de Krim - bij Oekraïne. Wij blijven het Oekraïense volk steunen tegen de agressie van Poetin. #SlavaUkraini 💙💛

";1
Het optreden van de Iraanse regering is verschrikkelijk. Dit is een strijd voor de vrijheid om je eigen keuzes te maken. Alle steun voor de dappere demonstranten in Iran. #IranProtests2022 #Iran #MahsaAmini ;1
"De @PvdA en @GroenLinks vechten al een half jaar voor een #prijsplafond. Het kabinet voert het in, maar het moet beter. Gelukkig steunt de Kamer ons voorstel om het plafond te verruimen, zodat veel meer Nederlanders de #energierekening kunnen betalen.

";1
Een betaalbare rekening, dat is waar @PvdA en @GroenLinks voor hebben gestreden. Dankzij ons #prijsplafond gaat de rekening voor miljoenen Nederlanders fors omlaag. We gaan de uitwerking door het kabinet kritisch volgen. #energiearmoede #energierekening #prinsjesdag;1
Het is goed nieuws dat het #prijsplafond er na lang strijden komt. Veel is nog onduidelijk. Hoe hoog wordt het plafond? Op welk prijspeil? Wij blijven strijden tot er een plan ligt dat Nederlanders de winter door helpt. 2/2 #energiearmoede #energierekening;0
Dit is een kabinet dat met zichzelf in de knoop ligt. Of het nou gaat om bestaanszekerheid, de klimaat- of stikstofcrisis: Rutte IV schuift alle grote problemen voor zich uit. Terwijl Nederland behoefte aan daadkracht en leiderschap heeft. 1/2 #troonrede #prinsjesdag;0
"Ongelooflijk. De Russische agressie kent geen grenzen en geen geweten. Een kernramp dreigt. We moeten blijven volharden en blijven inzetten op sancties tegen Rusland en hulp aan Oekraïne om Poetins oorlog te stoppen.

";0
"Van de 7 miljard aan noodsteun is 70% bij de rijkste helft van Nederland terecht gekomen. Lagere inkomens en de brede middenklasse blijven in de kou. Ons #prijsplafond voor de energierekening helpt vooral die groepen. Kabinet: kom met dat prijsplafond!

";0
Ongekend racistische drek op de #npo. Goed dat de NPO ingrijpt, nu is het de beurt aan het Commissariaat voor de Media. We moeten een keiharde grens trekken, dit heeft niet meer met redactionele vrijheid en alles met racisme te maken. ;0
"Heel goed, het kabinet is om. Na maandenlang tegenstribbelen komt er steun voor het voorstel van @PvdA en @groenlinks voor een prijsplafond.

Belangrijk dat dit nog dit jaar wordt ingevoerd. Mensen kunnen niet langer wachten.
";1
Meld je aan voor de Townhall in Tilburg aanstaande zondag als je hier verder over wilt praten 👉 ;1
"Het kabinet rent van crisis naar crisis en doet te weinig voor de problemen van miljoenen Nederlanders door torenhoge energieprijzen. @AttjeKuiken en ik willen zsm een #prijsplafond voor de energierekening, zodat mensen weer kunnen ademen. #Energiearmoede

";0
"Energieprijzen rijzen de pan uit, rekeningen zijn onbetaalbaar en fossiele bedrijven maken megawinsten. @PvdA en @GroenLinks hebben een plan voor een energieplafond.

Benieuwd hoeveel jij bespaart met ons plan? Doe de check:

";1
"“Het kan en het kan dit jaar!” zeggen de energiebedrijven over het plan van @GroenLinks en @PvdA voor een #prijsplafond voor energie. Het kabinet heeft geen excuus meer om niet in te grijpen.

Teken onze petitie om de druk op het kabinet op te voeren: ";1
"Niet iedereen wordt armer: in 
2021 gingen de 30% laagste inkomens er dan wel op achteruit, de 40% hoogste inkomens kregen er juist het meeste geld bij. Dit kabinet doet consequent te weinig voor iedereen die moeilijk rondkomt. ";0
"Hittegolven, watertekort, voedselcrises: de wereld staat in brand. 2030 komt snel dichterbij maar het is nog niet te laat: kom in actie! Door niet te handelen brengt het kabinet onze levens en de toekomst van ons land in gevaar.

";0
Terwijl hongerige kinderen flauwvallen, wacht minister Schouten met maatregelen tot Prinsjesdag. Echt beschamend. Mensen zakken door hun hoeven heen en kúnnen niet wachten. De energierekening moet omlaag: voer een prijsplafond in voor energie! #energiearmoede #vragenuurtje ;0
