Posts;Labels;date_created
@JeltjevanN Welkom Jeltje! ❤️💚;1;2022-10-09T18:34:02.000Z
Er gaat filmpje van mij rond, waarin ik na een interview nog even doorpraat met een journalist. Daarin zeg ik hetzelfde als dat ik eerder op camera ook heb gezegd: dat ik blij ben met het rapport van Remkes.👇 ;1;2022-10-05T17:17:51.000Z
Verstandig advies van Remkes. Hij houdt de stikstofdoelen overeind en doet zelfs een schepje bovenop het regeerakkoord: binnen een jaar moeten 500 tot 600 piekbelasters stoppen. Neemt het kabinet de aanbevelingen over? #Remkes;1;2022-10-05T11:16:49.000Z
"Mooi. Nu doorpakken!

#Remkes #stikstof #stikstofcrisis

";1;2022-10-05T10:02:04.000Z
"18:36. Het is precies 30 jaar geleden dat de Bijlmerramp plaatsvond. 43 mensen verloren het leven, zoals de toen pas 17-jarige Cörson. Vandaag herdenken we ze allemaal. ❤️

";1;2022-10-04T16:36:15.000Z
"Niet alle problemen zullen met dit plan verholpen zijn, maar dit geeft de rust om heel gericht en structureel te werken aan armoedebestrijding en bestaanszekerheid van Nederlanders. Ook daar hebben we plannen voor, lees die hier👇 2/2

";1;2022-10-04T12:54:54.000Z
"De aanhouder wint: het plan van @PvdA en @Groenlinks voor een #prijsplafond wordt werkelijkheid! Problemen zijn er om opgelost te worden. Dit geeft heel veel mensen zekerheid over hun energierekening. Zo helpen we Nederlanders de winter door. 1/

";1;2022-10-04T12:54:53.000Z
"“Er gaat een treintje naar Dromenland.” Léonie Sazias is veel te vroeg overleden. Veel sterkte aan haar vrienden en nabestaanden.

";1;2022-10-04T10:14:51.000Z
"Onder de indruk van de ongekende moed van deze vrouwen in hun strijd voor vrijheid. Alle steun aan de demonstranten. #MahsaAmini #IranProtests2022

";1;2022-10-04T07:10:59.000Z
"Goed dat er met @Pietadema eindelijk een nieuwe minister van Landbouw is! De problemen zijn groot, de oplossingen helder: geen bio-industrie, wel natuur-inclusieve landbouw. De perspectiefbrief moet zo snel mogelijk komen. Veel succes gewenst @minlnv!

#Stikstofcrisis";1;2022-10-03T10:17:31.000Z
Een instituut verlaat de Tweede Kamer @khadijaArib. Je was een inspiratie voor velen, jouw bijdrage aan de democratie is moeilijk te onderschatten. Veel dank voor alles wat je voor ons hebt betekend.;1;2022-10-01T20:45:34.000Z
"Woekerhuren stoppen niet bij €1000. Helaas geeft het kabinet liever zekerheid aan investeerders dan aan huurders. Wonen is een recht, daarom heeft @GroenLinks een voorstel om alle woekerhuren te verbieden. #wooncrisis

";0;2022-09-29T17:26:10.000Z
"Dag 23 zonder nieuwe minister van Landbouw. Al 23 dagen ook dat boeren onnodig in onzekerheid blijven doordat perspectiefbrief ontbreekt. Kabinet blijft maar vertragen.
#Stikstofcrisis #boerenperspectief";0;2022-09-29T13:57:42.000Z
"De natuur verslechtert met de dag. Boeren weten al 3,5 jaar niet waar ze aan toe zijn. Maar met spoed een nieuwe minister van Landbouw aanstellen? Ho maar..
#stikstofcrisis ";0;2022-09-28T12:45:25.000Z
"Schertsvertoningen, anders zijn deze referenda niet te omschrijven. Cherson, Zaporizja, Donetsk en Loehansk horen - net als de Krim - bij Oekraïne. Wij blijven het Oekraïense volk steunen tegen de agressie van Poetin. #SlavaUkraini 💙💛

";1;2022-09-27T15:12:23.000Z
Het optreden van de Iraanse regering is verschrikkelijk. Dit is een strijd voor de vrijheid om je eigen keuzes te maken. Alle steun voor de dappere demonstranten in Iran. #IranProtests2022 #Iran #MahsaAmini ;1;2022-09-26T16:18:12.000Z
"De @PvdA en @GroenLinks vechten al een half jaar voor een #prijsplafond. Het kabinet voert het in, maar het moet beter. Gelukkig steunt de Kamer ons voorstel om het plafond te verruimen, zodat veel meer Nederlanders de #energierekening kunnen betalen.

";1;2022-09-22T19:16:02.000Z
Een betaalbare rekening, dat is waar @PvdA en @GroenLinks voor hebben gestreden. Dankzij ons #prijsplafond gaat de rekening voor miljoenen Nederlanders fors omlaag. We gaan de uitwerking door het kabinet kritisch volgen. #energiearmoede #energierekening #prinsjesdag;1;2022-09-20T13:41:07.000Z
Het is goed nieuws dat het #prijsplafond er na lang strijden komt. Veel is nog onduidelijk. Hoe hoog wordt het plafond? Op welk prijspeil? Wij blijven strijden tot er een plan ligt dat Nederlanders de winter door helpt. 2/2 #energiearmoede #energierekening;0;2022-09-20T12:10:24.000Z
Dit is een kabinet dat met zichzelf in de knoop ligt. Of het nou gaat om bestaanszekerheid, de klimaat- of stikstofcrisis: Rutte IV schuift alle grote problemen voor zich uit. Terwijl Nederland behoefte aan daadkracht en leiderschap heeft. 1/2 #troonrede #prinsjesdag;0;2022-09-20T12:10:24.000Z
"Ongelooflijk. De Russische agressie kent geen grenzen en geen geweten. Een kernramp dreigt. We moeten blijven volharden en blijven inzetten op sancties tegen Rusland en hulp aan Oekraïne om Poetins oorlog te stoppen.

";0;2022-09-19T12:45:32.000Z
"Van de 7 miljard aan noodsteun is 70% bij de rijkste helft van Nederland terecht gekomen. Lagere inkomens en de brede middenklasse blijven in de kou. Ons #prijsplafond voor de energierekening helpt vooral die groepen. Kabinet: kom met dat prijsplafond!

";0;2022-09-19T08:37:59.000Z
Ongekend racistische drek op de #npo. Goed dat de NPO ingrijpt, nu is het de beurt aan het Commissariaat voor de Media. We moeten een keiharde grens trekken, dit heeft niet meer met redactionele vrijheid en alles met racisme te maken. ;0;2022-09-16T14:49:49.000Z
"Heel goed, het kabinet is om. Na maandenlang tegenstribbelen komt er steun voor het voorstel van @PvdA en @groenlinks voor een prijsplafond.

Belangrijk dat dit nog dit jaar wordt ingevoerd. Mensen kunnen niet langer wachten.
";1;2022-09-16T12:37:39.000Z
Meld je aan voor de Townhall in Tilburg aanstaande zondag als je hier verder over wilt praten 👉 ;1;2022-09-16T06:28:22.000Z
"Het kabinet rent van crisis naar crisis en doet te weinig voor de problemen van miljoenen Nederlanders door torenhoge energieprijzen. @AttjeKuiken en ik willen zsm een #prijsplafond voor de energierekening, zodat mensen weer kunnen ademen. #Energiearmoede

";0;2022-09-16T06:18:53.000Z
"Energieprijzen rijzen de pan uit, rekeningen zijn onbetaalbaar en fossiele bedrijven maken megawinsten. @PvdA en @GroenLinks hebben een plan voor een energieplafond.

Benieuwd hoeveel jij bespaart met ons plan? Doe de check:

";1;2022-09-15T09:23:51.000Z
"“Het kan en het kan dit jaar!” zeggen de energiebedrijven over het plan van @GroenLinks en @PvdA voor een #prijsplafond voor energie. Het kabinet heeft geen excuus meer om niet in te grijpen.

Teken onze petitie om de druk op het kabinet op te voeren: ";1;2022-09-14T15:57:35.000Z
"Niet iedereen wordt armer: in 
2021 gingen de 30% laagste inkomens er dan wel op achteruit, de 40% hoogste inkomens kregen er juist het meeste geld bij. Dit kabinet doet consequent te weinig voor iedereen die moeilijk rondkomt. ";0;2022-09-13T17:38:18.000Z
"Hittegolven, watertekort, voedselcrises: de wereld staat in brand. 2030 komt snel dichterbij maar het is nog niet te laat: kom in actie! Door niet te handelen brengt het kabinet onze levens en de toekomst van ons land in gevaar.

";0;2022-09-13T17:10:51.000Z
Terwijl hongerige kinderen flauwvallen, wacht minister Schouten met maatregelen tot Prinsjesdag. Echt beschamend. Mensen zakken door hun hoeven heen en kúnnen niet wachten. De energierekening moet omlaag: voer een prijsplafond in voor energie! #energiearmoede #vragenuurtje ;0;2022-09-13T14:40:24.000Z
Feiten. 1: Het vluchtelingendrama in Ter Apel is een door het kabinet gecreëerd probleem. 2: Grote azc’s veroorzaken niet of nauwelijks overlast. 3: Migranten belasten de sociale zekerheid minder dan Nederlanders zonder migratieachtergrond. ;0;2022-09-12T09:47:48.000Z
Vijlbrief maakt zich meer zorgen over het verstoren van de markt dan over de verstoring van levens van miljoenen Nederlanders door torenhoge energieprijzen. Mensen zitten in de kou, terwijl energiebedrijven megawinsten maken. We moeten juist wel ingrijpen, juist nu! ;0;2022-09-09T12:27:54.000Z
Wat @suzanne_GL zegt. In actie komen als mensen dreigen afgesloten te worden is te laat. Teken onze petitie voor een prijsplafond voor energie 👉 ;0;2022-09-09T11:12:15.000Z
Teken ook onze petitie voor een prijsplafond op energie 👉 ;1;2022-09-08T07:29:30.000Z
"Heel veel Nederlanders komen nu al in de schulden. Ze kunnen niet wachten tot 2023 voor hulp. Voer zo snel mogelijk een prijsplafond in voor energie, zodat huishoudens weer kunnen ademen. Het plan van @GroenLinks en @PvdA ligt klaar! #energierekening

";1;2022-09-08T07:29:28.000Z
Heel goed dat de Europese Commissie in de energiemarkt wil ingrijpen. Laat het Nederlandse kabinet hun voorbeeld volgen en ook voor Nederlandse burgers een prijsplafond voor energie instellen. Ons voorstel ligt klaar: ;1;2022-09-07T14:22:14.000Z
"Hele normale gezinnen gaan kopje onder door de torenhoge energierekening. @GroenLinks en @PvdA willen daarom een prijsplafond voor energie. Zodat je energierekening betaalbaar en stabiel blijft.

Onze plannen: ";1;2022-09-07T08:20:39.000Z
"Tijdens de coronacrisis hebben we alles op alles gezet om bedrijven te redden. Nu moeten we alles op alles zetten om gezinnen te redden.

Daarom doen @attjekuiken en ik een voorstel voor een prijsplafond voor energie.

";1;2022-09-06T22:05:25.000Z
"Dit moet geen makkelijke keuze zijn geweest. Ik wens je alle goeds!

Het maakt de chaos op het stikstofdossier wel compleet. @AttjeKuiken en ik willen morgen uitleg van premier Rutte over wat dit betekent voor de landbouwtransitie en het perspectief voor boeren. #Staghouwer ";0;2022-09-05T18:46:44.000Z
"Steeds meer ouders ervaren financiële stress: de voetbalclub of muziekles voor de kinderen betalen lukt al niet meer. En het kabinet blijft maar zeggen dat er niets kan in 2022. Als je dat maar lang genoeg herhaalt wordt het vanzelf waar. Onbegrijpelijk.

";0;2022-09-05T09:14:26.000Z
"Om het jaar moeten verhuizen, zodat pandjesbazen de huur vrij kunnen blijven verhogen. Dat moet stoppen: wonen is een recht, geen verdienmodel. Geweldig goed initiatief van collega’s @henknijboer en @Pieter_Grinwis!

";1;2022-09-05T08:29:47.000Z
"In Nederland: 1 op de 20 kinderen heeft geen eigen bed, 1 op de 5 geen eigen fiets en 1 op de 4 kinderen in groep 5 ontbijt niet genoeg.

";0;2022-09-02T07:39:33.000Z
"Goed nieuws voor de natuur: de stikstofdoelen staan overeind! Wij willen volgende week een debat waarin minister Hoekstra helder maakt of hij achter het kabinetsbeleid staat. Een grote crisis aanpakken lukt niet met een ruziënd kabinet.

";1;2022-08-31T14:10:13.000Z
"Op dezelfde dag dat er een inflatierecord wordt gemeld, zegt het kabinet “dit jaar heeft u pech, uw bestaanszekerheid verbeteren we pas in 2023.” Volkomen losgezongen van de werkelijkheid, elke dag komen er meer en meer mensen in de schulden.

";0;2022-08-31T09:48:33.000Z
"Werkelijk beschamend. Het probleem is niet de instroom of de veilige landers, maar 12 jaar bewust afbraakbeleid op de asielopvang van de kabinetten Rutte. Iedere vluchteling verdient waardige opvang, en daar zullen wij bij het kabinet op blijven pushen.

";0;2022-08-26T12:10:16.000Z
Verschrikkelijk, ik ben diep geschokt. Mijn gedachten gaan uit naar de familie en alle betrokken medewerkers. ;0;2022-08-24T16:14:11.000Z
Precies 6 maanden geleden begon de nachtmerrie van de oorlog in Oekraïne. Vergeet het niet: dit is Poetins oorlog. Wij moeten solidair blijven, met elkaar en de Oekraïners. Slava Ukraini. 💙💛 #StopTheWar ;1;2022-08-24T09:48:09.000Z
"Tegelijk voor én tegen iets zijn. Wonderlijk. En onbegrijpelijk.

";1;2022-08-23T18:56:49.000Z
Steunen VVD, D66, CDA en CU nu wel of niet het stikstofdoel voor 2030? Vandaag dienen @AttjeKuiken en ik een motie in om ze kleur te laten bekennen. #debat ;1;2022-08-23T09:25:58.000Z
De oplossing? Kies voor herverdeling van welvaart: belast geld dat nu bij de rijkste 1% zit en enorme bedrijfswinsten zwaarder. Zodat de sterkste schouders echt de zwaarste lasten dragen en gewone huishoudens ruimte krijgen om de klappen van de markt zelf op te vangen. ❤️💚 10/10;1;2022-08-19T13:56:54.000Z
En nu wordt zichtbaar wat het met een land doet als geld boven mensen gaat: mensen gaan ten onder. De solidariteit van dit kabinet met grote bedrijven is groter dan met gewone mensen. Deze crisis is alleen te bestrijden door andere prioriteiten te kiezen. 9/;0;2022-08-19T13:56:53.000Z
"En terwijl honderdduizenden huishoudens kopje onder dreigen te gaan, zijn er ook bedrijven zoals Shell die megawinsten boeken. Engeland voerde hiervoor een extra solidariteitsheffing in, Nederland doet niets. 8/
";0;2022-08-19T13:56:53.000Z
Bovendien is het niet genoeg. Het armoedecijfer stijgt en 1 op de 10 kinderen dreigt op de groeien in armoede. En terwijl @GroenLinks al maandenlang voorstellen indient om dit tegen te gaan, steggelt het kabinet alleen maar met de oppositie. 7/ ;0;2022-08-19T13:56:52.000Z
De pijn heeft het kabinet geprobeerd te verzachten met een verlaging van btw op energie en accijns op brandstoffen. Dat lijkt misschien fijn, maar juist de hogere inkomens profiteren hiervan het meest: zij verbruiken het meest. 6/;0;2022-08-19T13:56:50.000Z
"De kosten voor vaste lasten als wonen en energie stijgen volgens @Nibud al jaren. Zo blijft er voor veel huishoudens minder over om te sparen. Nu ook boodschappen veel duurder worden, komen veel mensen in de problemen: alle rek was er al uit. 5/
";0;2022-08-19T13:56:49.000Z
"Maar ook de vermogensongelijkheid blijkt veel groter dan gedacht. De rijkste 1% van de Nederlanders bezit 25% van het vermogen, en betaalt bovendien relatief veel minder belasting dan de rest. De sterkste schouders dragen dus NIET de zwaarste lasten. 4/
";0;2022-08-19T13:56:49.000Z
"Voor bedrijven en de rijkste 1% is Nederland juist een financieel walhalla geworden. Grote bedrijven bijvoorbeeld betalen door allerlei trucs nog maar 17% belasting over hun winst, ruim tien jaar geleden was dat nog 23%. Waarom? Door bewust beleid. 3/
";1;2022-08-19T13:56:48.000Z
Vandaag komen de rekenmeesters van @CPBnl met de nieuwste financiële cijfers over huishoudens. Bitter maar niet verbazingwekkend: veel mensen zakken door het ijs. Door beleid van de kabinetten van Rutte kunnen zij geen financiële klappen meer opvangen. 2/;0;2022-08-19T13:56:48.000Z
Gewone mensen controleren, de rijken faciliteren. Dat is al jarenlang het beleid van Rutte. Maar door de torenhoge inflatie en energieprijzen is de ongelijkheid en armoede zichtbaarder dan ooit. Dat komt niet uit de lucht vallen. Een draad. 🧵 ;0;2022-08-19T13:56:47.000Z
"CDA doet wat het al jaren doet: valse verwachtingen wekken. We weten allemaal wat er moet gebeuren om de stikstofcrisis op te lossen: minder vee. Niet leuk, maar het moet wel gebeuren.

Dit is geen partij van aanpakken maar een partij in paniek.

";0;2022-08-19T13:47:47.000Z
"Afschuwelijk nieuws. Wat een laffe daad.

";0;2022-08-12T19:35:31.000Z
"Een volksvertegenwoordiger die haar werk niet kan doen vanwege bedreigingen: schandelijk en onacceptabel.
Dit is niet de eerste keer dit jaar dat onze democratie onder druk wordt gezet. Dat moet stoppen. ";0;2022-07-28T12:12:57.000Z
"Weer een goed rapport van ambtenaren. De vraag is: gaat Rutte er deze keer wel iets aan doen?
";1;2022-07-08T15:03:11.000Z
"Verschrikkelijk, wat een laffe aanslag. Dit is een schok voor de Japanse samenleving. Veel sterkte aan de nabestaanden.

";0;2022-07-08T11:39:54.000Z
"Er is wél perspectief voor boeren. 💚❤️

Niet rellen, maar aan de slag! Ook het kabinet, supermarkten en de banken moeten de handen uit de mouwen steken. Samen kunnen we dit. #Stikstofcrisis

";1;2022-07-06T07:23:40.000Z
Kabinet: open je ogen! Mensen zitten in grote financiële problemen, dit is geen extraatje maar bittere noodzaak.;0;2022-07-05T07:44:38.000Z
"Zit je in financiële nood? Dan heb je pech: dit jaar krijg je niets extra. Het kabinet weigert onze plannen om nog dit jaar de huren te bevriezen en een extra energietoeslag van €500 voor iedereen die zorgtoeslag ontvangt uit te voeren.

";0;2022-07-05T07:44:37.000Z
Kortom: de huidige problemen hangen allemaal met elkaar samen. Door onze belastingen aan te pakken kunnen we toe naar een eerlijke prijs voor de boer, wat weer leidt tot een eerlijke prijs om natuurschade aan te pakken. Simpele oplossingen bestaan niet, maar dit kunnen we! 13/13;1;2022-07-04T15:08:57.000Z
Iedereen zou biologisch en natuurinclusief geproduceerd eten moeten kunnen betalen. Daarom moeten de belastingen op arbeid omlaag, en die op kapitaal omhoog. Dat zorgt voor échte inkomensverdeling. 12/;1;2022-07-04T15:08:57.000Z
Tegelijk hebben huishoudens het nu al moeilijk met stijgende prijzen. Hoe moeten zij dan straks een nóg duurder product betalen? Goed punt! Maar inkomensverdeling regel je niet in een pak melk. 11/;0;2022-07-04T15:08:57.000Z
Schade aan de natuur en aan het klimaat moet doorberekend worden in de prijs van ons voedsel. Producten met een grote impact worden duurder, en producten met een kleine impact juist goedkoper. Door een eerlijke prijs voor ons voedsel kan de boer kan rondkomen met minder vee. 10/;1;2022-07-04T15:08:56.000Z
Landbouw moet de natuur geen schade toebrengen, maar juist hand in hand samen gaan. Boeren moeten niet alleen verdienen aan hun vee, maar ook aan landschapsbeheer. Want zij zijn veel meer dan alleen een voedselfabriek. 9/;1;2022-07-04T15:08:56.000Z
Het systeem is niet eerlijk. Er worden geen grenzen gesteld aan de uitbuiting van boeren en de natuur. @GroenLinks biedt boeren die klem zitten een aantrekkelijk alternatief en perspectief: een overstap naar natuurinclusieve landbouw. 8/;1;2022-07-04T15:08:55.000Z
In 1990 had de gemiddelde melkveehouder 40 koeien. In 2016 al bijna 100. Onder druk van supermarkten en voedselverwerkers ging de boer steeds minder verdienen. Soms moeten boeren hun producten zelfs onder hun eigen kostprijs verkopen. 7/;0;2022-07-04T15:08:55.000Z
Maar óók onze boeren worden uitgebuit: door schaalvergroting en technologische innovatie moeten zij steeds meer dieren houden voor eenzelfde inkomen. De winst gaat intussen naar anderen: de supermarkten, banken (hallo @Rabobank!) en veevoerbedrijven. 6/;0;2022-07-04T15:08:55.000Z
De oorzaak ligt in ons kapitalistische systeem. We hebben de natuur uitgebuit, zonder voor de kosten op te draaien. Er hangt immers geen prijskaartje aan het klimaat en aan biodiversiteit. 5/;0;2022-07-04T15:08:54.000Z
Onze natuur kan zulke grote hoeveelheden vee gewoon niet aan. Het aantal soorten dieren en planten is in de afgelopen 100 jaar met 80% afgenomen. Waarom? Door monocultuur, schaalvergroting, landbouwgif en stikstof. Planten die gedijen op stikstofarme grond sterven uit. 4/;0;2022-07-04T15:08:54.000Z
"Nederland is de slager van Europa: elke dag worden er 1,75 miljoen dieren geslacht. Dat is veel en veel meer dan we in ons eigen land eten. Voorbeeld: 95% van het Nederlandse kalfsvlees wordt geëxporteerd! 3/

";1;2022-07-04T15:08:54.000Z
Jarenlang is Nederland uitgezonderd van de mestregels van de EU, om met enige uitstel toch aan de regels te voldoen. Die extra tijd is niet gebruikt om voor minder mest te zorgen, maar om al die tijd evenveel vee te kunnen houden. Kop in het zand als politiek beleid. 2/;0;2022-07-04T15:08:53.000Z
"De intensieve landbouw heeft niet alleen stikstof en broeikascrises, maar ook een mestcrisis. Om de natuur te beschermen moeten we dus aan de slag. Gelukkig is de oplossing steeds hetzelfde: minder intensieve landbouw en minder dieren. Een draad. 1/

";0;2022-07-04T15:08:53.000Z
"Ik vind de nonchalance waarmee dit gezegd wordt ontzettend pijnlijk.

We vragen al maanden om extra maatregelen om armoede en schulden te voorkomen. En iedere keer gebeurt er niets.

Dit is geen kwestie van uitvoering. Dit is politieke onwil.

";0;2022-07-01T16:57:07.000Z
"Antikoloniale schrijver en denker, verzetsheld. Anton de Kom stond op tegen onrecht, tegen wie het onrecht zich ook richtte. Als eerbetoon willen we een zaal in de Tweede Kamer naar hem vernoemen: hij verdient een plek in het hart van onze democratie.

";1;2022-07-01T09:48:16.000Z
"Wat een klap in het gezicht van honderdduizenden Nederlanders. Zij zitten al in de problemen door de inflatie en torenhoge energieprijzen. Het kabinet moet voorkomen dat mensen in de schulden belanden: nog dit jaar moet er iets extra's worden gedaan.

";0;2022-06-29T16:01:39.000Z
"We moeten een grens trekken. Dat @DerkBoswijk door intimidatie zijn werk niet kan doen is een regelrechte bedreiging voor het parlementaire proces, en voor onze democratie als geheel. En daarom wil ik hierover in debat met de Tweede Kamer.

Sterkte Derk. ";0;2022-06-29T09:43:04.000Z
"Stop deze waanzin. Stop met het bedreigen van deze minister en haar gezin. Dit heeft allang niets meer met je recht op demonstratie te maken.

";0;2022-06-28T21:32:18.000Z
De minister laten kiezen tussen Klaartje of Betsie, terwijl in Nederland elke dag 1,75 MILJOEN naamloze dieren worden geslacht. 🤷‍♂️ #bioindustrie ;0;2022-06-28T11:31:26.000Z
"Stuk voor stuk rake observaties van @LodewijkA. We moeten ""ongelijk investeren om de ongelijkheid te bestrijden."" Leestip 👇 ";1;2022-06-28T09:29:24.000Z
Het stikstofbesluit is pijnlijk, maar ook onvermijdelijk. De bio-industrie moet verdwijnen en de veestapel moet kleiner worden. Maar boeren moeten ook weten waar ze aan toe zijn. Daarom blijven wij ons de komende tijd inzetten: voor de natuur en voor perspectief voor boeren. ;1;2022-06-27T11:15:08.000Z
Abortusrecht is een fundamenteel recht van vrouwen voor zelfbeschikking. Ook in Europa zijn er stromingen die ons het liefst terugbrengen naar de Middeleeuwen. Dit is onacceptabel en vraagt om ons te blijven uitspreken en met nieuwe initiatieven te komen. ;1;2022-06-25T06:50:28.000Z
"Terwijl gezinnen niet rondkomen, boeken bedrijven recordwinsten. Het kabinet twijfelt ondertussen over een extra uitkering aan mensen, die we kunnen betalen door een solidariteitsheffing voor bedrijven.

Kiest het kabinet voor aandeelhouders of gezinnen?

";0;2022-06-24T11:50:31.000Z
Boeren verdienen perspectief, de minister van Landbouw een gele kaart. Boeren moeten weten waar ze aan toe zijn en plannen kunnen maken voor de toekomst. Dat die plannen er nog niet zijn is zwaar teleurstellend. Een Kamermeerderheid geeft hem een waarschuwing met deze motie. ;0;2022-06-23T21:37:35.000Z
"Dit is een bijzonder en belangrijk moment, en een krachtig Europees signaal. Poetins oorlogsmachine zorgt niet voor verdeeldheid, maar voor juist een verenigd Europa.

";1;2022-06-23T19:19:54.000Z
"Deze stikstofcrsis vraagt moed. Moed om tegen boeren te zeggen dat het zo niet verder kan. En moed om vandaag nog te besluiten dat #LelystadAirport niet open kan. Geen uitstel maar afstel! #stikstofdebat

";1;2022-06-23T15:07:57.000Z
Kortom: BBB en JA21 scoren goedkoop met onrealistische plannen. Dit is geen leiderschap of realistische oppositie, maar voedt enkel de onderbuik. Plat opportunisme. #boerenprotest 12/12;0;2022-06-22T11:43:06.000Z
"Dit kan NIET binnen de NL'se of Europese wetgeving. Je kan per bouwproject uitzonderingen maken, maar je moet wél voldoen aan ADC:
- Er is geen Alternatief
- Er is een Dwingende reden
- Je moet de stikstofschade Compenseren.

Daarmee red je de natuur alleen nog niet. 11/12 ";0;2022-06-22T11:43:06.000Z
Klopt, er is meer dan stikstof: ruimte en de samenhang met andere gebieden en alle voor dat ecosysteem relevante soorten, droogte, klimaatverandering. Voor al deze punten is verkleining van de veestapel essentieel. Daarom zijn deze punten ook onderdeel van het NPLG. 10/12 ;1;2022-06-22T11:43:05.000Z
Er zijn al continue metingen. Permanente metingen per bedrijf zijn onzinnig, omdat het probleem niet de emissie per bedrijf is, maar de totale historische emissie, de concentratie in de bodem en de depositie in natuurgebieden. Een non-oplossing dus. 9/12 ;0;2022-06-22T11:43:04.000Z
Alles wat hier staat kan al - behalve leasen. Boeren en fabrieken hebben ooit gratis stikstofrechten gekregen. Maar het helpt niet. De ruimte komt niet terecht waar het maatschappelijk belang het grootste is: natuur en woningbouw. Het systeem moet juist strenger. 8/12 ;0;2022-06-22T11:43:03.000Z
Tafels genoeg, dat is juist het probleem. Het grote geld en de dominantie van landbouw- en industriesector in Den Haag en in de lobby houdt de transitie tegen. Het ministerie van LNV heeft alleen al op ‘innovatie’ 8 werkgroepen waar de landbouwsector aan tafel zit. 7/12 ;0;2022-06-22T11:43:02.000Z
Duitsland heeft hogere grenswaarden, omdat ze minder problemen hebben door minder dieren per km2. Als wij evenveel vee en evenveel verkeer zouden hebben, zouden we toe kunnen met dezelfde normen. Dat is precies waar wij voor pleiten. 6/12 ;1;2022-06-22T11:43:01.000Z
Dit kan alleen als we uit de EU stappen. Als we willen dat Griekenland zich aan de EMU-norm houdt en Polen de rechtstaat respecteert, dan kunnen andere landen ook wat van ons verwachten. Dat zijn afspraken die we hebben gemaakt. Bovendien wíllen we de natuur beschermen. 5/12 ;0;2022-06-22T11:43:00.000Z
De overheid had de vergunningen nooit moeten verlenen, dan hadden we nu niet hoeven onteigenen. Dat is nu eenmaal duur, maar niets doen is duurder. De maatschappelijke schade van stikstof uit de veehouderij is 5,5 miljard. Per jaar! 4/12 ;0;2022-06-22T11:42:59.000Z
"Dit gebeurt al. Het PBL, @raadrli &amp; @BIJ12nl publiceren veel rapporten over de staat van de natuur, gebaseerd op waarnemingen van soorten, lucht-, water- en bodemkwaliteit. Ook organisaties als Natuurmonumenten en Staatsbosbeheer rapporteren over de staat van hun gebieden. 3/12 ";1;2022-06-22T11:42:58.000Z
De wet is wél in lijn met EU-regels, maar onhaalbaar gebleken door PAS. De KDW's zijn geen doel op zich, maar een instrument, natuurbeleid is al gebaseerd op waarnemingen en juist de huidige enorme schaal van de veehouderij draagt niet bij aan de voedselzekerheid. 2/12 ;0;2022-06-22T11:42:57.000Z
JA21 en BBB introduceerden een 10-puntenplan stikstof. Daarmee zou Nederland van het slot gaan. Maar het plan is punt voor punt werkelijk onzin. Dit is oneerlijke politiek. Een draad. #boerenprotest 🧵 ;0;2022-06-22T11:42:56.000Z
Het #boerenprotest is langer geradicaliseerd. Hoe groot de intimidatie ook is: we gaan door met ons werk en blijven eerlijk zeggen wat nodig is: De veestapel moet kleiner. We moeten de bio-industrie afschaffen en perspectief bieden voor biologische boeren. #Stroe ;1;2022-06-22T11:16:52.000Z
Boeren zitten al jaren in onduidelijkheid. Verder traineren helpt hen niet, de provincies moeten aan de slag. Het zou VVD, CDA en CU sieren als ze opkomen voor hun stikstofminister in plaats van dit pijnlijke proces verder te vertragen. #boerenprotest 3/3;0;2022-06-22T07:18:50.000Z
Ammoniak slaat dichtbij de bron neer. Het is dus logisch dat in gebieden als De Peel en De Veluwe, waar heel veel bio-industrie is en de hoeveelheid stikstof soms wel 4x hoger is dan de natuur kan verdragen, fors ingegrepen moet worden. Dat is pijnlijk, maar wel eerlijk. 2/;0;2022-06-22T07:18:49.000Z
"Typische reactie van de coalitiepartijen om te vertragen in het stikstofdebat. Natuurlijk moeten natuurvriendelijke boeren kunnen doorgaan. Maar intussen is nú actie nodig om het stikstofprobleem op te lossen. 1/

";0;2022-06-22T07:18:49.000Z
"Bouwen in de polders is vaak geen goed idee. Het tast het open landschap nog meer aan, levert veel meer verkeer op, en laaggelegen poldergebieden zijn nodig voor de opvang van wateroverlast.

Buig niet voor het grote geld, bouw zoveel mogelijk binnenstedelijk!";0;2022-06-21T10:09:33.000Z
"Verrassend: VVD en CDA lobbyen voor het grote geld van projectontwikkelaars, die een half miljard kunnen verdienen als dit onzalige plan doorgaat. VVD en CDA die ons milieu te grabbel gooien voor winsten van commerciële bedrijven, deel 283 👇

";0;2022-06-21T10:09:33.000Z
"Wereldleiders doen te weinig om klimaatverandering aan te pakken. Ze zien helaas niet in dat zij het verschil kunnen maken. Er is geen tijd meer om te treuzelen, te draaien, te praten. Er is nu actie nodig voor ons klimaat.

";0;2022-06-17T12:40:16.000Z
"Het is onvermijdelijk dat we boeren uitkopen en dat de veestapel kleiner wordt. Ook de industrie en de luchtvaart moeten veranderen. Alleen zo kunnen we de stikstofcrisis aanpakken. Het is geen fijne boodschap, maar wel eerlijk.

";1;2022-06-16T14:44:26.000Z
