Posts;Labels
Ons voorstel voor de introductie van een motiequotum in de Tweede Kamer heeft het helaas niet gehaald. In het debat daarover beloofden de meeste fracties zorgvuldig(er) te gaan kijken naar moties. Wij zullen dat ook blijven doen. Onderstaand lijstje helpt daarbij wellicht. ;0
"Vanochtend het Reactor Instituut Delft bezocht. Voor het eerst zelf het blauwe licht van de Cherenkov-straling kunnen zien 🤓.
Goed dat we een sterke nucleaire sector inclusief onderzoek hebben. ";1
"In deze roerige tijden is stabiele, fatsoenlijke politiek meer dan ooit nodig.

Elke dag bouwen we verder aan het CDA van nu.

Doe met ons mee en word lid!

";1
Het debat vandaag over het motiequotum is hier terug te kijken: ;0
@wimjmvoermans @NOS Ik lees het graag! Mijn mailadres: h.bontenbal@tweedekamer.nl;1
@wimjmvoermans @NOS Hier kan iedereen de argumentatie teruglezen, inclusief een reactie op de tegenwerping dat het voorstel ongrondwettelijk zou zijn: ;1
"Vanmorgen heb ik ons voorstel voor de introductie van een motiequotum in de Tweede Kamer verdedigd. De antwoorden op alle gestelde vragen (+ een overzicht van de manieren waarop het instrument bot wordt gemaakt) vind je hier:
";1
Vanmorgen mag ik ons voorstel voor het invoeren van een motiequotum in de Tweede Kamer verdedigen. De Kamer heeft vorige week haar eerste inbreng geleverd, vanmorgen mag ik alle vragen beantwoorden. Aanvang: 10.45 uur. Te volgen op: ;1
Mooi nieuws: @HankeBruinsSlot keert terug bij de Landmacht als generaal-majoor. Een belangrijke rol die haar past als een jas. Succes, Hanke! ;1
"“Herinner. Waak. Zorg voor elkaar.” 

Indrukwekkende woorden van dhr. Bezemer bij de Nationale Holocaust Herdenking in Amsterdam.

";1
@elzinga14 ;1
@Williamvs2903 @pflohr In het debat aanstaande donderdag zal ik een aantal voorbeelden geven van hoe moties misbruikt worden door sommige fracties. De tekst zal ik ook online zetten.;0
@pflohr Ik weet heel goed waarom DENK deze motie heeft ingediend en dat is exact de reden waarom wij hebben tegengestemd. Ik vermoed dat u niet begrijpt welk naar politiek spelletje hier gespeeld wordt. Ik doe daar niet aan mee.;0
@graddus64 Ik hoop het...;1
@graddus64 Nee, een wortel en een stukje komkommer. (Grapje.);0
"Elke zaterdag staan er duizenden kinderen op een voetbalveld. Ze bewegen, leren winnen &amp; verliezen, zijn lid van een vereniging. Dit is Nederland op z'n mooist. 

(IJ.V.V. De Zwervers won trouwens met 4-1. 😉) ";1
@Connyvivdv Precies daarom.;1
@Suusje1960 Ik zal mijn spreektekst donderdag online zetten. Kunt u het nalezen.;1
@Suusje1960 Luister naar het debat over het motiequotum aanstaande donderdag. Dat maakt veel duidelijk, denk ik.;1
"Let op het woord 'nog' :)  

Het 'bijzondere' is dat de Tweede Kamer de afgelopen jaren zichzelf heeft geadviseerd minder moties in te dienen.  

Volgende week donderdag mag ik op alle gestelde vragen reageren.
";1
@BraakBert Overigens vind ik de kritiek op het voorstel van de quota bijzonder, aangezien de werkgroep-Van der Staaij in haar eindrapport (;0
@BraakBert Deze ondersteuningseis was blijkbaar ook niet ongrondwettelijk, want heeft heel lang in het Reglement van Orde gestaan. Nota bene: deze ondersteuningseis staat nog steeds (!) in het Reglement van Orde van de Eerste Kamer (art. 66 lid 3): ;0
"@BraakBert Deze 'ondersteuningseis' was inderdaad tot 2021 onderdeel van het Reglement van Orde. ""Deze ondersteuningseis was ooit bedoeld om «dadelijk ter zijde te kunnen stellen voorstellen, welke geen bijval van enige betekenis vinden»."" Aldus de werkgroep: ";0
"We hebben ons standpunt bijgesteld: het CDA pleit voor een landelijk vuurwerkverbod.

Je kunt niet steeds zeggen dat je pal achter onze politie en hulpverleners staat, maar één keer per jaar wegkijken. 

Onze toelichting lees je hier: ";0
@EdwinvdHaar Ik heb nog een stuk of 30 nieuwe boeken liggen, dus die moet ik eerst nog verhapstukken :);1
@EdwinvdHaar Maar zeer gewaardeerd dat je me je boek stuurde!;1
@EdwinvdHaar Ik ga mijn kritiek nog scherper formuleren dan voorheen :);1
Dank @EdwinvdHaar voor het toesturen van je boek. Met plezier gelezen: beknopt, informatief, vlot geschreven. En ja, ik ben nog steeds christendemocraat :) ;1
@Erikdh10 @IEA Ik zeg niet - en heb nooit gezegd - dat het of-of is. Ik ben altijd pleitbezorger geweest van een goede mix van klimaatvriendelijke elektriciteitsbronnen. Zon, wind, nucleair, biomassa, waterkracht, etc. Met oog voor: betaalbaarheid, geopolitiek, leveringszekerheid, landschap.;1
"Gisteren publiceerde het @IEA een nieuw rapport over kernenergie. In 2023 was kernenergie na waterkracht de grootste bron van schone elektriciteit. De wereld heeft ook de komende jaren meer kernenergie nodig, o.a. via kleine modulaire reactoren (SMRs).
";1
"Goed zo. We hebben geen behoefte aan nog meer spektakelpolitiek.
";1
"De asielketen is niet op orde: de doorlooptijden bij de IND lopen op, het aantal statushouders in opvanglocaties neemt toe en uitgeprocedeerde asielzoekers worden niet sneller teruggestuurd. Ik vraag minister Faber om de feiten op een rij te zetten: 
";0
@EdwinvdHaar @lexhoogduin Leuk, dank!;1
@EdwinvdHaar @lexhoogduin Doe dat, ik zal het lezen!;1
"@EdwinvdHaar @lexhoogduin Zeg Edwin, de vraag is vooral of liberalen nog wel genoeg van het liberalisme afweten... is dat niet een grotere zorg? :) 
Hartelijke groet!";1
@Arjan1969M ;1
@NathangrNL Het CDA is een brede volkspartij: iedereen is welkom en we proberen een stem van de hele samenleving te zijn.;1
@NathangrNL Hoezo bent u niet onze doelgroep? Iedereen mag CDA stemmen! :);1
Heel verschillende boeken, maar alle 4 een aanrader! ;1
@DerkBoswijk Kappen nou, Boswijk.;1
Nieuwe aflevering van onze podcast - over deze politieke week (o.a. over de onderwijsbegroting): ;1
"We zien het als onze taak om constructief bij te dragen aan het oplossen van problemen. Dat doen we in het belang van een sterke samenleving.

Als CDA blijven we ons inzetten voor goed onderwijs als basis voor een fatsoenlijk land. 8/8";1
"Ons uitgangspunt als oppositiepartij is simpel: wat goed is, steunen we; wat niet goed is, steunen we niet. We komen met verbetervoorstellen als dat mogelijk is. 7/8";1
Salarissen van leraren op plekken waar de druk hoog is blijven op peil. Middelen blijven beschikbaar die de aansluiting tussen het MBO en de arbeidsmarkt verbeteren. 6/8;1
Denk bijvoorbeeld aan het redden van de Maatschappelijke Diensttijd, het schrappen van de langstudeerboete en het voorkomen dat onderwijsinstellingen in de regio door de forse bezuiniging op de internationalisering van het onderwijs kapotgaan. 5/8;1
Toch hebben we ons er tijdens de onderhandelingen hard voor ingezet om de begroting van onderwijs minder slecht te maken en er daarmee bewust voor gekozen een aantal belangrijke zaken niet kapot te laten gaan. 4/8;1
Vooropgesteld: de plannen van dit kabinet voor onderwijs zijn niet de plannen waar het CDA voor zou hebben gekozen, dat zullen het ook nooit worden. De bezuinigingen die overeind blijven zijn niet de onze. 3/8;0
"Onderwijs is de basis van onze samenleving. De plek waar talenten groeien, waar we leren samenwerken en waar we verantwoordelijkheid leren nemen voor elkaar.

Met die gedachte hebben we als CDA de afgelopen weken samen met andere partijen onderhandeld. 2/8";1
We zijn tevreden met het gedeeltelijk terugdraaien van de bezuinigingen op onderwijs, zo'n 750 miljoen euro. 1/8 ;1
Dat zie ik als onze opdracht en dat maakt dat we in de toekomst nog scherper moeten zijn hoe we daar ook in onze stemkeuze een bijdrage aan kunnen leveren. 5/5;1
Maar met onze inhoud en stijl willen we als CDA nooit tegenstellingen vergroten, maar juist bijdragen aan de verbondenheid in de samenleving. 4/5;1
We zijn voorstander van wetenschappelijk onderzoek naar ontwikkelingen in de samenleving, juist om beleid te kunnen maken die de samenleving als geheel sterker maakt. 3/5;1
We hebben die pijn gezien en gehoord en dat laat ons niet onberoerd. Daarom hebben we er vanmorgen als fractie over gesproken en ingezien dat we achteraf niet voor deze motie hadden moeten stemmen. 2/5;0
We hebben de afgelopen dagen veel reacties gehad en gesprekken gevoerd over de motie-Becker. De pijn en onzekerheid die dit bij mensen teweeg heeft gebracht, kan nooit het doel zijn van welke motie dan ook. 1/5;0
Verschrikkelijke beelden uit Den Haag. Veel sterkte en kracht aan alle betrokkenen. Sterkte aan alle hulpdiensten. ;1
@vhvv Helaas…;0
SV Charlois vs IJVV De Zwervers: spannende pot! ;1
"@Arjan1969M @cdavandaag Beste Arjan,
We hebben veel vragen over onze stem voor deze motie gekregen. Daarom een toelichting op: ";1
@Corsicamore ;1
"Succes @WBHoekstra met de start van de nieuwe Commissie en de portefeuille Klimaat en schone groei. 

Heel mooi dat @Esther_de_Lange als kabinetschef van Eurocommissaris voor landbouw en voedsel @CHansenEU aan de slag gaat. Gefeliciteerd!";1
"Goed nieuws.
Sneller aan 't werk = sneller integreren in de samenleving. ";1
"Onze CDA-wethouder in Hilversum @gvanvoorden strijdt tegen eenzaamheid en voor gemeenschapszin. Mooi interview in @trouw:
";1
Macron over religie in het openbare leven: ;0
Deze week presenteerde Inge @i_dijk ons Actieplan Financiële Weerbaarheid 👇 ;1
Vanmiddag ontving @Esther_de_Lange een Koninklijke Onderscheiding voor haar werk als Europarlementariër. We zijn trots op de jarenlange inzet van Esther voor het CDA en een sterk Europa! ;1
Wat @tbwberendsen zegt. 👇 ;1
@CallmeAl2 Want grondrechten zijn niet belangrijk?;0
Helder signaal van de Onderwijsinspectie over het wetsvoorstel om toezicht te houden op weekendscholen: het is niet goed uitvoerbaar, ineffectief en rechtsstatelijk kwetsbaar. We hebben de inspectie hard nodig voor de kwaliteit van het reguliere onderwijs. ;0
@JWvdGroep Klopt, maar meestal zet ik het vrij hard :);1
De playlist is ook op Spotify te vinden: ;1
"Nieuwe aflevering van onze podcast, waarin we o.a. doorpraten over polarisatie. Is er meer polarisatie? Wat kunnen we eraan doen?
";1
@DerkBoswijk @GuidovDijk @NPOKlassiek Best een goed idee eigenlijk 👊;1
@Leiduintje @NPOKlassiek @jetberkhout Dank 🙏;1
@EikoSmid @NPOKlassiek @jetberkhout Dank 🙏;1
@MBrooshoof82119 @NPOKlassiek @klassiekonline @jetberkhout Dank 🙏;1
@margadejong54 @NPOKlassiek @jetberkhout 🙏;1
@koemanpeter @NPOKlassiek 🙏;1
@KarinBWoerden @NPOKlassiek @jetberkhout Graag gedaan!;1
@MartinvNoort @NPOKlassiek @jetberkhout 🙏;1
@taartje @NPOKlassiek @jetberkhout Dank, graag gedaan!;1
"Het CDA is het vooral oneens met:

📌 schrappen van de maatschappelijke diensttijd
📌 introductie van de langstudeerboete
📌 snijden in internationaal onderwijs

We hopen dat het kabinet met de oppositie in gesprek gaat hierover. 2/2";0
"Samen met D66 en Ja21 heeft het CDA een amendement ingediend om de voorgenomen forse bezuiniging op de OCW-begroting voor een deel terug te draaien. 1/2

";1
"Vanmorgen mocht ik twee uur lang mooie klassieke muziek laten horen in het programma ‘Een goedemorgen met …’ op @NPOKlassiek. Het was erg leuk om te doen! Dank voor de gastvrijheid en je hulp, @jetberkhout.

Terugluisteren:
";1
@Miranda_ESF @NPOKlassiek Dank je wel, het was echt heel leuk om te mogen doen.;1
Over een paar minuten mag ik ‘Een goedemorgen met …’ op Radio4 @NPOKlassiek presenteren, met hulp van de enige echte @jetberkhout. 🎶 ;1
@andrevanwanrooy Ik zit ook nog op Threads. Wat betekent dat?;0
Je kunt me ook volgen op @henribontenbal.bsky.social;1
@limwierde @NPOKlassiek Absoluut;1
@koemanpeter @NPOKlassiek Slechts 1 :);1
@HannekeSteen @NPOKlassiek Inclusief klarinet!;1
@suzanne_GL @NPOKlassiek Nee, wel een deel uit een heel mooi vioolconcert en een stukje filmmuziek met viool (ook heel mooi)…;0
@suzanne_GL @NPOKlassiek Teveel, veel teveel. Ik moet hele moeilijke keuzes maken :);0
"Zaterdagochtend mag ik twee uur lang @NPOKlassiek presenteren in het programma ‘Een goedemorgen met…’. Keuzestress, want er is zoveel moois om te laten horen!
";1
@JWvdGroep Prachtig vak!;1
"Civiele techniek: cool! 💪
";1
@Blast3333333 Dank 🙏;1
"Fijne zondag!
";1
@Tvanhouten51 ;1
Het SRON werkt samen met het Leidse Instrumentmakers School (;1
Gisteren was ik op werkbezoek bij SRON in Leiden en werd ik bijgepraat over de resultaten van TROPOMI en de opvolger TANGO (;1
Het snel terugdringen van methaanlekkages zou een prioriteit wereldwijd moeten zijn. Nederland speelt hierin een bijzondere rol, met het satellietinstrument TROPOMI (;1
"Belangrijke zaken nu:
IJ.V.V. De Zwervers tegen LMO.
Het zindert vanaf de eerste minuut. ";0
Nederland heeft behoefte aan fatsoenlijke en degelijke politiek. Het kan echt anders. Een politiek die mensen hoop geeft en de problemen in Nederland aanpakt met bekwame bestuurders en gedegen beleid. Het CDA gaat door met haar agenda voor een fatsoenlijk Nederland. 4/4;1
Als constructieve oppositiepartij proberen we steeds te zoeken naar manieren om de samenleving sterker te maken. Gisteren bijvoorbeeld hebben we met andere oppositiepartijen de btw-verhoging van tafel gekregen. 3/4;1
Het ontbreekt dit kabinet aan een besef van verantwoordelijkheid, van meet af aan. Regeren is dienstbaar zijn aan de samenleving, je ego opzijzetten en je verantwoordelijkheid nemen om de samenleving te verbinden op moeilijke momenten, i.p.v. olie op het vuur te gooien. 2/4;0
We hebben vier maanden onderling wantrouwen, stoere taal en amateurisme gezien. Dit kabinet is vooral met zichzelf bezig en komt niet aan regeren toe, terwijl het bezig moet zijn meer woningen te bouwen, meer grip te krijgen op migratie en te werken aan een duurzame economie. 1/4 ;0
"Samen met @SilvioErkens pleit ik al langer voor de bouw van SMRs.

De nieuwe studie van TNO is een steun in de rug voor ons pleidooi om ook in Nederland serieus werk te gaan maken van de bouw van kleine modulaire kerncentrales.

";1
"Mooi resultaat, o.a. door het harde werk van onze @i_dijk:
☘️ geen verhoging btw op sport
☘️ eerlijkere behandeling eenverdieners
☘️ geen beperking giftenaftrek
Komende maanden:
☘️ Nieuw voorstel van het kabinet voor vereenvoudiging van de btw.
";1
"Vanmiddag weer een leuke lunch gehad met een groep nieuwe leden.

Lid worden? ";1
Mooie toezegging van het kabinet: het CDA-wetsvoorstel 'Strafbaarstelling van de verheerlijking van terrorisme' wordt nu overgenomen en opgepakt door het kabinet.;1
Wil het kabinet uitwerken dat daders van antisemitisme ook een leerstraf kunnen krijgen in de vorm van een verplicht bezoek aan Kamp Westerbork of Kamp Vught? Deze vraag stelde ik zojuist aan @MinPres en hij zegde toe dit te gaan uitwerken.;1
@KuiperArnold 🤣;1
"@PJvanVeen1 EXCUUS, je hebt 100% gelijk ;)";1
"Het CDA wil dat het kabinet beter luistert naar de wensen van de oppositie en de maatschappelijke kritiek in de discussie over de BTW-verhoging.
";1
Aangenomen. ;1
@BartJanSpruyt Ha Bart-Jan, toen je dit bericht plaatste, had je toen mijn speech gelezen of beluisterd? Heb je dan ook gezien dat mijn uitspraak net even anders was? Heb je ook de context van de uitspraak gelezen? De tekst van de speech is hier terug te lezen: ;0
@MauritsPotappel Dank Maurits!;1
@GerardAdelaar Dank, broeder!;1
@Roselaers Dank je wel, Joost.;1
Toen dagvoorzitter Sabine Uitslag het lied ‘Als de liefde niet bestond’ zong, was de zaal muisstil. Kippenvel. #CDAcongres ;0
Vandaag nagenieten van het prachtige #CDAcongres. Met mooie en prikkelende bijdragen van @advannieuwpoort @BastiaanRagas @MichellevanTon2 @kittyherweijer @phjdijkman @jpbalkenende en vele anderen. Groot applaus voor @HankeBruinsSlot @karienvangennip @hugodejonge. ;1
@PaulusvanDijk Mooi dat we elkaar even gesproken hebben vandaag!;1
"Vrijheid is de mogelijkheid om het goede te doen.

M’n speech op het #CDAcongres is hier terug te zien: 

";1
"Nederland heeft behoefte aan een beter verhaal.

Het kan echt anders.

#congresspeech #CDAcongres ";0
"Met vrijblijvendheid hebben we een integratiecrisis gecreëerd in Nederland. 

Bij @CafeKockelmann vertelde ik erover. ";0
Intens walgelijk wat er vannacht is gebeurd in Amsterdam. Antisemitisme is een gif dat elke dag bestreden moet worden. De daders moeten zo snel mogelijk worden opgepakt en mogen hun straf niet ontlopen.;0
"@HeikoHaasjes @NPORadio1 @David_Boogerd Luister naar m’n speech zaterdag ;)";1
"Daarnaast diende @SilvioErkens mede namens het CDA een motie in om ons gezamenlijke actieplan (VVD &amp; CDA) om de bouw van kleine modulaire kerncentrales in Nederland te versnellen, mee te nemen in het beleid van dit kabinet. 

Volgende week dinsdag wordt over deze moties gestemd.";1
2. Deze motie (samen met @henkvermeer) heeft als doel om de productie van groene waterstof van de grond te krijgen en te verhinderen dat de overheid tijdens het spel de spelregels wijzigt (zoals nu helaas gebeurt). ;1
1. Deze motie (samen met @ajflach) heeft als doel verduurzamingsprojecten in de industrie, zoals bij Dow Chemical in Zeeland, te versnellen en onnodige knelpunten weg te nemen. ;1
"Vanmiddag/vanavond hebben we gedebatteerd met de minister van klimaat en groene groei @hermans_sophie over de begroting. 

Met twee moties probeert het CDA versnelling te brengen in de verduurzaming van de industrie:";1
Daarnaast heb ik meegetekend met een motie van @djhvandijk waarin gevraagd wordt om het COA stabiel te financieren en een motie van @KatiPiri waarin gevraagd wordt het IND op voldoende sterkte te brengen.;1
De tweede motie vraagt de regering om het advies van de Staatscommissie om te gaan werken met een bandbreedte voor het debat over het rapport uit te werken. ;0
De eerste motie (samen met @QueenyRaj) vraagt de regering om de terugkeer van uitgeprocedeerde asielzoekers te versnellen. ;1
"Vandaag de voortzetting van het debat met de minister van migratie en asiel over de begroting. Het was geen goed debat, want de antwoorden van de minister waren erg mager. 

Met twee moties probeert het CDA het migratiebeleid te verbeteren:";0
Van harte @WBHoekstra met de benoeming en succes met deze belangrijke portefeuille: klimaat en schone groei. #rentmeesterschap ;1
"@MvanRoosmalen Van harte gefeliciteerd met dit prachtige jubileum, namens de hele CDA-fractie ;)";1
Vanavond was de eerste termijn van het debat over de Begroting van Asiel en Migratie. Hieronder mijn inbreng namens de CDA-fractie. Donderdag gaat het debat verder met de beantwoording van de minister. ;1
Belangrijke motie aangenomen 👇 ;1
@HermanOevermans Mooi dat we elkaar even gesproken hebben!;1
"@XRDeventer @Paul_Hendriksen @Yola_nthe @NLRebellion Wees niet steeds het brandalarm, maar ga zelf blussen! 

";1
@HoedemakerTiny @cdavandaag @trouw Dank je 🙏;1
@Focusscience1 @Renedispatch @SilvioErkens @telegraaf Arnout, heb je ons stuk gelezen? En heb je dan ook het eerdere plan gelezen? (;0
"Ons plan is hier te vinden:

➡️ ";1
"Samen met @SilvioErkens van de VVD schreef ik een plan om de bouw van kleine modulaire kerncentrales (SMRs) te versnellen. De @telegraaf schrijft erover:
";1
@HuibteHouten Minister Van Gennip was er al mee bezig: ;1
@marc25662 @NLRebellion Nee, ik ben lid van het CDA, de kerk en van CrossFit Ridderkerk.;0
@felix_lacroix @DeGroene is het wat?;0
@MichielT40 @NLRebellion ;1
@BarryBlond Als Kamerlid en woordvoerder energie en klimaat heb ik de afgelopen 3 jaar een stuk of 7 actieplannen geschreven met concrete voorstellen. Over energiebesparing, kernenergie, verduurzaming industrie, groen gas, enzovoorts.;1
@sonnyspek @DeGroene zeker, en zijn analyse over 'nomaden' en 'sedentairen';1
Redelijk goed boek, van deze Franse (jonge) schrijver. @DeGroene schreef er (4 jaar geleden) deze recensie over: ;1
Wanneer komt het kabinet met een harde aanpak om de misstanden bij arbeidsmigratie aan te pakken? Hier worden kwetsbare mensen uitgebuit, wordt misbruik gemaakt van de overheid en bewoners in toch al kwetsbare wijken ervaren de overlast. ;0
Klimaatverandering is inderdaad een grote uitdaging. We moeten hier samen de schouders onder zetten. De acties van @NLRebellion helpen daar niet bij, maar ondermijnen het brede draagvlak dat nodig is. Klimaat is geen ‘links’ of ‘progressief’ thema. Ambitie én realisme zijn nodig. ;0
De verkiezingen in de VS kunnen grote gevolgen hebben voor Europa, maar wat @donaldtusk zegt, is waar: Europa moet op eigen benen leren staan. ;1
Goede duiding ook door @mkeulemans: ;1
Werden de overstromingen in Valencia veroorzaakt door het afbreken van dammen? Nee. ;0
@SaskiaLuijer Prachtige foto!;1
@reportfromNL Jouw huisje?;1
@WimvandeCamp @KDCNijmegen Mooi, heb een goede vergadering aldaar!;1
Kijk, dit willen we graag veel meer zien: 13 bedrijven aangesloten op stroom, omdat rozenkweker ‘flexibel’ van zijn capaciteit gebruikmaakt: ;1
@RemkoTheulings Dit gaat echt te ver.;0
@mauricewubben Schrikken hoor :);1
Ameland, altijd fijn om er te zijn. ;1
"Nu heeft het ministerie van I&amp;W weer een nieuwe truc bedacht: een correctiefactor. Weg businesscase. En dan vinden we het gek dat grote bedrijven geen grote risicovolle groene investeringen meer durven doen in Nederland? Op deze manier slopen we ons vestigingsklimaat. 3/3";0
Er waren twee moties (samen met @Pieter_Grinwis) voor nodig om het ministerie te dwingen de zogenaamde ‘raffinageroute’ uit te werken. Uiteindelijk durfde (alleen) Shell te gaan investeren in een waterstoffabriek op de Maasvlakte. Met alle financiële risico’s van dien. 2/3 ;0
"Zeer frustrerend. Sinds 2021 ben ik ermee bezig geweest om de productie van groene waterstof ook in Nederland van de grond te krijgen. Op een realistische manier, samen met de industrie. Steeds werd ik op dit punt tegengewerkt door het ministerie van I&amp;W. 1/3 ";0
@canoaquebrada_ @CarineKnapen @AnneliesdeZeeuw Heeft u het debat helemaal gezien? Heeft u zelf gezien wat ik in het debat gezegd heb?;0
@JetVroege @HermandeVries @BartvanHorck @cdavandaag @Opiniepanel 🙏🙏;1
@LaetitiaOuillet Jazeker!;1
@LaetitiaOuillet Ik vind het mooi!;1
Op weg naar Ameland even langs vliegbasis Leeuwarden gereden. F35’s stegen op voor trainingsvluchten (;1
@EsthervanFenema @Percolator_HNJ Overigens de beste versie van de cadens uit het eerste deel van Rach 3 vind ik tot nu toe nog steeds die van Matsuev: ;1
@EsthervanFenema @Percolator_HNJ Heerlijk, deze versie heb ik al tig keer bekeken.;1
Meer grip op migratie betekent ook: meer grip op arbeidsmigratie. Een harde aanpak van malafide uitzendbureaus hoort daarbij. Slechte zaak dat dit vertraging oploopt.  ;0
@BertWierenga2 Heb je het boek gelezen?;1
@Percolator_HNJ Geniet van deze mooie zaterdag, Rob Legeland. Er zijn toch veel leukere bezigheden te verzinnen dan anoniem twitteren? Pak een boek, luister naar Rachmaninov, maak een mooie wandeling.;1
"Nieuwe aflevering van onze podcast. Dit keer wat langer stilgestaan bij het onderwerp migratie. 
";1
Interessant boek over migratie en mijn stad. Niet alle kanten worden even goed/uitgebreid belicht (vind ik), maar wel veel interessante info. ;1
@PaulienSlikker Onnodig hoge kosten maken voor noodopvang (hotels, cruiseschepen, etc.) is links? 1 miljard aan belastinggeld minder hoeven uitgeven is links?;0
Tijdens het hardlopen zojuist reed een vuilniswagen met een toepasselijke dichtregel langs. Fijn weekend allen! ;1
@Piet_Jansen Die reactie komt er als er uitgewerkte voorstellen naar de Kamer komen. Nu ligt er nog niks, behalve wat intenties.;0
"Helder signaal van het COA: 

spreidingswet nu intrekken = een groter probleem in de asielketen. 

Dit is het tegenovergestelde van ‘goed bestuur’. 

";0
De spreidingswet werkt, zo bleek deze week. Daarmee kunnen asielzoekers uitstromen uit de noodopvanglocaties van het COA en hoeft er dus minder dure noodopvang (hotels, cruiseschepen, etc.) ingezet te worden. 3/3;1
Minister Faber moet nu laten zien dat ze haar verantwoordelijkheid neemt en de problemen aanpakt. Ook na vandaag ligt er nog steeds niets. We maken ons, samen met alle lokale CDA’ers, zorgen over het intrekken van de spreidingswet. 2/3;0
We zijn nu bijna 4 maanden verder na het aantreden van dit kabinet. Goed dat de inzet van noodwetgeving nu van de baan is. Maar nog steeds ligt er geen wetsvoorstel met concrete maatregelen om de problemen t.a.v. migratie aan te pakken. 1/3;0
@rick_tweets Mooi! Welkom!;1
@mauricewubben Geweldig, welkom!!;1
"Elke dag bouwen we verder aan het CDA van nu. Stap voor stap.

Met fatsoenlijke politiek, constructief en gedegen. Geen geschreeuw, maar met inhoud.

Nationaal, lokaal, provinciaal en Europees.

Nederland heeft een sterk CDA nodig. 

Doe mee!

➡️ ";1
@Licht_de_Fakkel Zeker mag u even lol hebben.;1
"Hoe voert het CDA oppositie? Daarover sprak ik met Art Rooijakkers op @BNR's Big Five:
";1
Dank @jensspahn voor het goede gesprek  over de politieke situatie en de christendemocratie in Duitsland en Nederland. Goede banden tussen CDU en CDA - en tussen Duitsland en Nederland - zijn belangrijk! ;1
"Vandaag een mooie ontmoeting en een goed gesprek gehad met de ambassadeur van de VS. 

Thank you for the good conversation we had, @usambnl! ";1
@RiaCaspers @WendyyDu @Ruud_Koop_mans Zijn boek heb ik gelezen, net zoals een aantal andere boeken over dit thema. Ik doe niet aan haarkloverij. ‘Ga aan de slag’ is precies wat ik dit kabinet steeds voorhoud. Tot nu toe heeft het kabinet geen concrete voorstellen gedaan waarover we als Kamer het debat kunnen voeren.;0
@WendyyDu De problemen met migratie los je niet op door elke week een proefballonetje op te laten. En ook niet door stoere taal. Doordacht migratiebeleid kan wel effectief zijn.;0
"@WendyyDu Zeg Wendy, 
Hoe los je de problemen t.a.v. migratie op? Nou, door o.a.:
- Europees Migratiepact uitvoeren
- veel effectievere terugkeer uitgeprocedeerde asielzoekers
- langjarige en adequate financiering van COA en IND
- spreidingswet (zodat de lasten eerlijk verdeeld worden)";1
De spreidingswet werkt. Intrekken, zoals dit kabinet wil, is daarom onverantwoord en vergroot de problemen in de asielketen. ;0
@demo_creatie @Marien_Boonman Excuus, dat wist ik niet :);1
"@wietse111 Het zijn maar 1200 pagina’s ;)";1
@Gerteke_ @theresevanderle @TessaViegen Absoluut, maar niet minder zwaar :);1
@nijn1966 @ConcertgbOrkest Heel prachtig!;1
@Mar_M2_ @TessaViegen 🙏;1
Mocht u toch geïnteresseerd zijn in Bruckner 9, dan raad ik u deze uitvoering aan: ;1
@joostverhoef 🙏;1
Betwijfel of het gelukt is mijn enthousiasme voor de symfonieën van Bruckner op de vroege ochtend over te dragen op @TessaViegen… 😂 ;1
Mooie mijlpaal, na een lange weg van het idee tot de bouw van deze fabriek. Ook dit is groene industriepolitiek! ;1
@johnbijl Verslavend!;1
"@ThijsBroer @PGKroeger Inderdaad, fascinerend. We hadden geen &amp;-teken gehad zonder Tiro...";1
@SilvioErkens Een of andere halve liberaal 😉;1
@MaschavanBerge1 Het is verslavend…;1
@Margretha46 Ook boeiend!;1
"Vanmorgen was @jeroen_lenaers bij @Buitenhoftv over het Europees migratiebeleid en de Europese Top daarover. De moeite waard om terug te kijken: 
";1
Erg goed geschreven! #aanrader ;1
@JimvandenHoorn @CDAGelderland Dank voor de gastvrijheid!;1
@SKiezebrink @GemeenteErmelo @MooiNunspeet @gem_apeldoorn Dank voor je gastvrijheid!;1
@cjhegeman Boek besteld!;1
"Dat was een mooie dag in Gelderland! Werkbezoek, gesprekken met boeren en ondernemers; vanavond in gesprek met leden en geïnteresseerden. Dank voor de gastvrijheid @CDAGelderland. #provincietour ";1
@cjhegeman Dank voor de tip!;1
Zeer lezenswaardig interview met hoogleraar staatsrecht Ingrid Leijten. Over wat de essentie is van vrijheid en de rechtsstaat. En wat er nu op het spel staat. ;1
"Het CDA wil een streep door ‘buy now, pay later’.

“De verleiding en het gemak om geld uit te geven dat je soms niet hebt, gaat ten kosten van mensen zelf en van de samenleving”, aldus onze @i_dijk.

Het kabinet moet nu in actie komen.
";1
"Migratie staat ook hoog op de agenda in Europa.

In Brussel bezocht ik daarom mijn collega's van de @EPP  en sprak met o.a. @vonderleyen, @RobertaMetsola, @ManfredWeber en natuurlijk @WBHoekstra.

Samenwerken in Europa gaat ons als NL meer grip op migratie bieden dan ‘opt-outs’. ";1
"Het CDA heeft steeds gezegd: we voeren constructieve oppositie. Wat goed is, steunen we. Wat niet goed is niet. En we komen met verbetervoorstellen.

Het landbouwbeleid van dit kabinet schiet echt tekort. Daarom komen we met een concreet voorstel: ";0
