Posts,Labels
"I asked @grok to me make a picture of a gay #Muhammed because #ChatGPT refuses to do so - while they DO make a picture of a gay Jezus in a minute if you ask them to. 

Artificial Intelligence for ChatGPT is political correct weakness and dhimmitude. 

Applause for Grok! ",0
"Ik wens iedereen een geweldig mooi en gelukkig 2026! ❤️

Happy New Year! ❤️

#gelukkignieuwjaar #HappyNewYear #PVV ",1
"Invalid oath. No Quran. USA is not Islamic. Yet.

Wake up America. ",0
Als het voor vuurwerk kan die intensieve grenscontroles dan kan het dus ook om gelukzoekers en illegale migranten tegen te houden!! ,0
De #islam hoort niet bij Nederland vindt 60% van de Nederlandse bevolking. Logisch en verstandig. Dat aantal zal verder groeien want met Jetten als premier wordt het wegkijken alleen maar erger. Wij zullen het verzet tegen de islamisering met passie en overtuiging leiden. ,1
Knettergek. ,1
"Jammer dat deze PVV-motie nét geen meerderheid haalde. 

De Moslimbroederschap en alle daaraan gelieerde organisaties moeten verboden worden in Nederland!

#PVV #Wilders #StopIslam ",0
Adieu Brigitte Bardot 🕊️ RIP ,1
"I don’t know what Islamophobia exactly means @Grok but if it means against the unfree and totalitarian ideology called Islam where non-Muslims, Christians, Jews, women, renegades and many others are humiliated/hated, it’s a badge of honor and I’m only disappointed not to be nr 1! ",1
"Fantastic news! Hit them hard, ISIS must be eradicated. The slaughtering of Christians in Nigeria must end! 👍

#Nigeria #ISIS @POTUS @DeptofWar ",1
"Jammer dat de Koning de allergrootste bedreiging voor de vrijheid van ons en onze kinderen niet noemt in zijn Kersttoespraak: de islamisering van Nederland. Wat onze vrijheid, cultuur en democratie om zeep wil helpen verdient geen verbinding maar verwerping. 

#Kersttoespraak",0
"ZALIG KERSTFEEST / MERRY CHRISTMAS! ❤️❤️❤️

#Kerst #Kerstmis 
#Christmas #PVV ",1
Sterkte Nunspeet en gewonden en hulpverleners! ,1
"Zesde keer in anderhalve week een paar kilometer buiten joggen - drie/vier per week onherkenbaar op een geheime en gecontroleerde plek - en waar ik in het begin dacht dat ik half doodging, gaat het nu al veel beter en wordt het zelfs een beetje leuk! 😁🏃",1
"SATURDAY JAN 10, CALIFORNIA, LA, USA 🇺🇸 

#Wilders #StopIslam ",1
"The brutal murder of a Hindu man called Dipu Chandra Das in Bangladesh by a Muslim crowd - for so called blasphemy allegations - proves the unacceptable grave danger of Hindus in Bangladesh (and Pakistan), and the barbarity of Islam. 

#DipuChandraDas #Bangladesh #StopIslam ",0
MY XMAS MESSAGE TO ALL ,1
Kamervragen Geert Wilders over opvanglocatie minderjarige asielzoekers Papendrecht: ‘Wat bezielt u?’ ,0
"If you criticize #Islam or #Muhammad the jihadis threaten to kill you. But I never give in to death threats and will always speak the truth. Islam and freedom are incompatible and Islam does not belong to our free Western societies. We have to #stopislam. Now. 

#freedom #wilders ",0
"Geen opvang asielzoekers in winkelcentrum Papendrecht!

Kamervragen. ",0
"Krankzinnig, een gezamenlijke lening van 90 miljard, dat zijn gewoon verkapte eurobonds, geld dat we nooit meer terug zien. 

Hongarije, Tsjechië en Slowakije hebben tenminste nog een opt-out bedongen maar Schoof loopt als een demissionair schoothondje achter die eurofielen aan. ",0
"Geweldig de novelle bij de nog door Marjolein Faber @pvvfaber ingediende asielwet is net aangenomen in de Tweede Kamer inclusief het amendement van Marina Vondeling @VondelingMarina om illegaliteit STRAFBAAR te maken. Leve de PVV!

#PVV ",1
Stay home you lunatic! ,0
"Great meeting in the Dutch parliament with the new Ambassador of the USA @usambnl Joseph Popolo!

America is a great friend and ally and the cradle of freedom!

🇺🇸 🇳🇱 🇺🇸 🇳🇱 ",1
"Congratulations my friend @matteosalvinimi: ACQUITTED! 💪

Defending your borders is not a crime indeed! 

#salvini #SalviniAssolto ",1
Bedankt voor je gastvrijheid en vriendschappelijke ontvangst beste Tom! 👍 ,1
"Today in Brussels with my patriotic friends the Prime Ministers of Hungary and the Czech Republic, Viktor Orbán and Andrej Babiš! 💪

#Orbán #Babis #Wilders ",1
Brussels. Patriots. ❤️ ,1
Mieke Andriese @m_andriese MEP PVV and Vice-President Patriots: President Trump rightfully said civilizational erasure is a major threat for Europe!  👍 ,0
"Misbruik minderjarig meisje houdt verband met AZC.

Het is crimineel hier niks aan te doen. Onze grenzen niet te sluiten. Waardoor onze kinderen worden misbruikt.

#grenzendicht #AZCwegermee #PVV ",0
Grenzen dicht en al die Syriërs eruit!! ,0
"Zelensky is vandaag welkom in de TK maar #Oekraïne mag nooit lid worden van de EU of NAVO en andere landen zijn nu aan beurt om het land financieel te steunen. Nederland heeft al ongelooflijk veel miljarden bijgedragen. Nu eerst miljarden voor onze eigen mensen!

#Zelensky",0
"Pakistan is 100% terror state.

A dangerous sharia shithole.

Osama Bin Laden lived there for many years. 

The #bondibeach terrorists are from Pakistan. 

I got many fatwas to kill me from Pakistani mullahs. 
 
We all should boycott and isolate #Pakistan! ",0
"Weg met al die AZC’S in onze wijken, dorpen en steden. 
Weg met de dwangwet. 
Papendrecht was volle bak zaterdag! 
Nederland komt in verzet. ",0
"The founder of #Islam - #Muhammad - was already a terrorist and slaughtered the Jewish tribe of Banu Qurayza in 627, beheading all men of the tribe.

Many followed his example since then. 
Islam is a truly violent, totalitarian and barbaric ideology, incompatible with freedom.

We face an existential problem. If we want to survive and next generations to be free and live in a secular society, we have to stop and reverse the Islamization of our societies. There is no other way. Political correctness is suicide.

#freedom #bondibeach #sydney #stopislam",0
"Let’s have the moral courage. 

To speak the truth.

No more evil. 

No more antisemitism. 

No more terror.

No more killings.

No more Islam. 

No more.

Enough is enough.

#Sydney",0
"Sydney is a vicious murderous attack on Jews, an act of extreme barbarism and antisemitism. Whoever the terrorist is, the growing antisemitism is fueled all over the world by both Islam and the Israel-hate of leftish liberal politicians, press and academia. 

#sydney",0
"Islam at work. 

Het zou gaan om drie Marokkanen, een Syriër en een Egyptenaar. ",0
Wilders trekt grote menigte bij start van zijn azc-tour in Papendrecht: ‘Gaan er alles aan doen om komst azc tegen te houden’ ,1
"Ra'ad Sa'ad

كتائب عز الدين القسام

Wonderful news

תודה רבה ",1
Politiek Den Haag realiseert zich de intensiteit niet van de woede en het ongenoegen van miljoenen Nederlanders over de dwangwet en escalerende asielellende. Midden in onze dorpen en steden bij winkelcentra en woonwijken. Het wordt van kwaad tot erger. Politici en bestuurders walsen over de klachten en weerzin van mensen heen. Ik ben altijd en uitsluitend voor democratisch en geweldloos verzet. Maar dit gaat echt een keer heel erg fout.,0
PAPENDRECHT ❤️ ,1
Papendrecht (2) ,1
"Vele honderden mensen op de been vanmiddag in #Papendrecht bij het begin van onze AZC-tour! Superdruk!

Miljoenen mensen willen geen AZC in hun dorp stad of dorp en de PVV steunt ze in hun verzet! Nederland is van de Nederlanders! 

Dank aan politie/dkdb! 🙏

#PVV #AZCwegermee ",1
"Zeg @MinPres Schoof, @ministerjenv Van Oosten en @ministerBZ Van Weel, wat hebben jullie gedaan om deze imam die vorig jaar in NL bij verstek is veroordeeld tot 14 jaar cel vanwege fatwas tegen mij, opgepakt en uitgeleverd te krijgen? ",0
"Ik wil in heel Nederland geen islamitische hoofddoek, niqab,  hijab, chador of burqa meer. De islam hoort niet bij Nederland! ",0
"De PVV doet ook mee aan de gemeenteraadsverkiezingen in het prachtige Zandvoort! 

Vandaag samen op de foto met PVV-lijsttrekker Peter Kramer en mijn vriend Marco Deen die ook prominent op de lijst komt!

#Zandvoort #PVV ",1
"D66 wil de PVV verbieden.

Dat is een regelrechte oorlogsverklaring aan de PVV.

Putin, Kim Jong-un of Khamenei bedienen zich van dit soort totalitaire praktijken: politieke tegenstanders bij wet verbieden. ",0
"Dit is capituleren voor geweld. Gratis reizen voor asielzoekers omdat men anders geweld gebruikt. Waanzin! 

Pak ze op zet ze vast en knikker dat criminele asieltuig met hun hele familie zo snel mogelijk ons land uit. 
 ",0
De nieuwe D66 informateur Rianne Letschert wilde me in 2012 al weghebben. Vanwege de publicatie van een islamboek. Foute types die D66-ers. ,0
"Jetten liegt en zwijgt over miljardenbezuinigingen op de zorg.

Ik kies voor Nederland!

#debat #Wilders ",0
"MOTIE WILDERS NIET BEZUINIGEN OP ZORG EN SOCIALE ZEKERHEID

#PVV #Wilders ",0
"MOTIE WILDERS INTREKKEN SPREIDINGSWET

#PVV #Wilders ",0
"MOTIE WILDERS ASIELSTOP

#debat #PVV ",0
"De PVV zal de afbraak van Nederland nooit steunen. Wij laten Nederland niet afbreken. Door niets en door niemand. Want dit is ons land.

#debat #PVV #Wilders ",0
Rob Jetten en Geert Wilders botsen: ‘U moet niet liegen daarover!’ ,0
Congratulations my friend and ally @AndrejBabis becoming the new Prime Minister of the Czech Republic! 💪 ,1
Kamervragen samen met collega @pvvfaber over deelname politie aan halalbeurs. ,0
Wilders over plannen Jetten en Bontenbal: 'Nationale zelfmoordbrief' ,0
"Uit het eindverslag van informateur Buma.

De #PVV werkt niet mee aan de afbraak van Nederland.

D66/CDA willen geen asielstop en de spreidingswet in stand houden. Ze willen meer geld voor asielopvang, Afrika en Oekraïne en bezuinigen op zorg en sociale zekerheid. Onaanvaardbaar. ",0
"Max Verstappen ❤️

#Verstappen #F1",1
"President @realDonaldTrump @POTUS speaks the truth. 
Europe is changing rapidly into a medieval continent thanks to open borders and mass immigration. Indeed, an erasure of our culture if we don’t act soon and close our borders for illegal aliens!",0
"SEE YOU SOON AMERICA 🇺🇸 

#Dallas #LA #Wilders #USA ",1
"Nobody elected you. 
You represent no one.
You are a totalitarian institution and can’t even spell the words freedom of speech.
We should not accept the fining of @X, but abolish the @EU_Commission. ",0
"BEGIN AZC-TOUR!

Papendrecht, zaterdag 13 december 12.00 uur! 💪

#PVV #AZCwegermee ",1
"Honderden reacties inmiddels van mensen die zich verzetten tegen een AZC bij hun in de buurt. Reageren kan nog steeds.

De #PVV bereid een landelijke #AZC tour voor om mensen te steunen in hun verzet tegen een AZC in hun wijk, dorp en stad! 

#AZCWEGERMEE ",1
"Antisemitisme en walgelijke Israël-haat in zijn lelijkste vorm. 

Opheffen die AVROTROS! 

#songfestival ",0
Tja als het D66/CDA met Buma niet lukt dan is het de beurt aan de PVV om een poging te doen een kabinet te vormen en een concept-akkoord te maken met andere partijen! 💪 ,0
"Fantastic! In Europe we should do exactly the same and crack down on African illegals, lock them up and send them home. ",1
"Het is dan ook echt bagger. 

Geen asielstop.

Dwangwet AZC’s blijft Nederland terroriseren

Asociale bezuinigingen op de zorg

Meer geld naar Afrika. 

Meer macht voor de EU. ",0
"Gefeliciteerd en heel veel succes Nikita de Ruiter, bij de komende gemeenteraadsverkiezingen in Papendrecht in maart 2026 als lijsttrekker van de PVV! 👍

#PVV #Papendrecht ",1
Ze noemen hun stuk zelf een “uitgestoken hand” maar het is een dikke middelvinger naar Nederland! Wat een bagger. ,0
"Wat een flutstuk van Jetten en Bontenbal. Het lijkt wel of Kaag en Timmermans dit hebben geschreven. 

De dwangwet blijft, de grenzen blijven wagenwijd openstaan, 70.000 opvangplekken voor asielzoekers, een “meedoenbalie” voor profiteurs en een grotere rol voor Vluchtelingenwerk.

De hypotheekrenteaftrek verdwijnt, er gaat meer geld naar Afrika, vetorechten in de EU worden opgegeven, het eigen risico niet verlaagd, rekeningrijden geïntroduceerd.

DIT PLAN IS EEN RAMP VOOR NEDERLAND!",0
Het zal je burgemeester maar zijn…. ,0
The truth about islam and Muhammad. ,1
"Op 18 maart 2026 doet de PVV mee aan de verkiezingen in 40 gemeenten, dat zijn er 10 meer dan in 2022!

Wij zetten Nederlanders overal op 1! Want dit is ons land!

                    👍💪👍

In deze gemeenten gaan we meedoen en kan op de PVV worden gestemd: ",1
"Stuur ze terug naar Oekraïne, zeker de mannen, die militair of civiel kunnen helpen hun eigen land te verdedigen en weer op te bouwen. Nederland heeft al veel te weinig woningen voor onze eigen mensen. ",0
"Geweldig en van uitstel komt afstel!! Lang leve Moerdijk!!! 💪💪💪

Besluit over verdwijnen Moerdijk half jaar uitgesteld ",0
Knettergek. Nog even en alle queers uit Afrika komen hierheen. Waanzin en grenzen dicht! ,1
Advent ❤️ ,1
"Minister Rijkaart, burgemeester Dijksma en alle andere lieden de me de mond willen snoeren kunnen collectief de bomen in. 

Niemand heeft op ze gestemd. Ik kom op voor 1.7 miljoen PVV-kiezers en heel veel andere Nederlanders die geen AZC in hun wijk/dorp/stad willen. Mail ons! 💪 ",0
Ik denk dat @minister_bzk Rijkaart met zijn slappe laffe teksten zomaar eens de volgende BBB-er kan zijn die naar D66 overstapt.,0
"Wat een naïeveling die Rijkaart.
We zijn nog maar net begonnen.
Maak je borst maar nat. 
Mensen willen geen azc.
Geen dwangwet. Geen islamisering.
En zeker geen laffe bestuurders. 
Ik zal altijd opkomen voor de Nederlander! ",0
Kerstmarkt in Brussel verandert in een islamitische hel. Elders in Europa worden Kerstmarkten extra bewaakt. Het gevolg van decennialange open grenzen. We moeten de islamisering van het Westen stoppen. Vrijheid ipv terreur. De islam hoort niet bij ons.,0
"Een beschaafd land onwaardig.

Laten we die extra twee miljard euro niet weer aan Oekraïne geven maar aan de ouderenzorg voor onze eigen ouderen!

#PVV @telegraaf ",0
"Gefeliciteerd en heel veel succes Nicolle Abeling, bij de komende gemeenteraadsverkiezingen in Maastricht in maart 2026 als lijsttrekker van de PVV! 

#PVV #Maastricht ",1
"Op bezoek in #Moerdijk. 

De #PVV zal alles doen om ervoor te zorgen dat Moerdijk blijft bestaan! Het is een schande dat de inwoners door de gemeenteraad in de steek zijn gelaten. 

Een dorp van 1100 mensen met één pennenstreek van de kaart vegen is totaal onaanvaardbaar. ",0
PVV STEMDE TEGEN DEZE LASTENVERZWARING VOOR DE AUTOMOBILIST! ,1
"D66 en CDA laten burgers die geen AZC in hun gemeente willen nu al keihard in steek. Ze willen de spreidings/dwangwet behouden. Een kabinet met D66 en CDA wordt een ramp voor Nederland.

“D66 en CDA beloven steun burgemeesters die druk voelen door asiel.” ",0
"AZC’ moeten allemaal weg!

Allemaal dicht.

Geen asielzoekers meer in Nederland.

Democratisch verzet werkt! ",1
"Gefeliciteerd Mieke Andriese, ook met je benoeming tot nieuwe Vice-President van de @PatriotsEP groep in het EP namens de PVV! 💪 ",1
"Terneuzen: géén AZC! ❤️

Bye bye burgemeester! ",1
"Vrijdag naar MOERDIJK!

Praten met inwoners bij Koman’s Vishandel over hoe we ze maximaal kunnen steunen. Moerdijk moet blijven!

Terwijl er 1100 asielzoeker per week bijkomen, moeten 1100 inwoners van Moerdijk opkrassen. Het onfatsoen van Jetten (D66) cum suis. 

#moerdijk #PVV ",0
"Geweldig, Zwarte Pieten komen terug! 👍 ",0
🤣🤣🤣 ,1
"Iemand moet ervoor zorgen dat het Presidium zich klein maakt en vooral - bij voorkeur alleen - met zaken als koffie en WC-papier bezighoudt. 

Oppositieleider in en van de hele Kamer. Zin in! 💪 ",1
"D66 is dé partij van het uitsluiten: niet met de PVV regeren, geen PVV-Kamervoorzitter. Het mag allemaal maar we zullen ze met plezier beantwoorden door een kabinet waar ze deel van uitmaken snoeihard en genadeloos aan te pakken. Namens 1.7 miljoen kiezers. 

Ik heb er zin in! 💪",1
"ONAANVAARDBAAR! 

#Moerdijk ",0
Smerig handjeklap dus. ,0
De beste Voorzitter van de Tweede Kamer verdient het vandaag opnieuw te worden gekozen: Martin Bosma! 👍 ,1
"Het laten bestaan van de Spreidings- oftewel dwangwet is een klap in het gezicht van al die Nederlanders die hun land in 1 groot AZC zien veranderen. 

Als welk nieuw kabinet dan ook daarmee komt zijn ze meteen iedere legitimiteit kwijt en verdienen ze snoeihard verzet.",0
4 miljoen weergaven van mijn berichten op X in 1 week tijd! 💪 ,1
Yerseke ❤️ ,1
"Handen af van Moerdijk!

Families, tradities, woningen vormen het hart van onze samenleving.

Waanzinnig om een heel dorp op te heffen voor industrie.

Alle 1130 inwoners verdienen 100% steun!

Moerdijk moet blijven bestaan!

#HandenAfVanMoerdijk #Moerdijk #PVV ",0
Welkom in Nederland vandaag Sinterklaas en Zwarte Piet! ❤️ ,1
"Het is de hoogste tijd dat de #PVV nu de leiding overneemt in de deze informatie-fase want #D66 bakt er duidelijk niets van!

#Wijers",0
"Weer een aardbeving in Groningen, de zoveelste, en weer nieuwe schadegevallen. Veel sterkte aan alle gedupeerden. En steun van de PVV! De schadeafhandeling en versterking moet echt véél sneller! ",0
Slappe hap motie Eerdmans steunen we niet.  #debat ,0
"Nieuw beëdigde Tweedekamer fractie PVV, portefeuilleverdeling! ",0
Geert Wilders sneert: ‘PvdA bestaat niet meer’ ,0
"Hef de blokkade op de #PVV op en we hebben voor Kerst een rechts kabinet!

En de PvdA is overleden. ",1
"Vandaag denk ik aan de 130 slachtoffers en hun nabestaanden van de barbaarse IS-aanlag door moslimterroristen op 13 november 2015 - precies tien jaar geleden vandaag in Parijs. 

Opdat we nooit vergeten en blijven strijden tegen dit existentiële gevaar. 

#13novembre #Bataclan ",1
"Met Sebastiaan, Annelotte, Shanna en Gidi! ❤️ ",1
De tussenfase in de formatie is pure tijdverspilling die alleen nodig is vanwege al die krankzinnige blokkades. Hef de blokkade naar de PVV en onze 1.7 miljoen kiezers op en er is een ruime meerderheid voor een (centrum)rechts kabinet!,0
Mohamed B. ,0
8 miljoen views in een paar dagen tijd. We zijn helemaal klaar met de open grenzen en islamisering! ,1
"Indeed Ataturk was a true leader, Erdogan a dangerous Islamist. Turkey deserves another #Ataturk and freedom and separation of church and state instead of more islamism and violence to women.",0
De #PVV is de enige partij met islam in de top 3. En dat is hard nodig want Nederland islamiseert met de dag verder en we moeten alles uit de kast halen om dat te stoppen! ,1
Schaam je @NOS. Het waren geen fouten maar bewust valse manipulatie en fake news. ,0
Fijn hoor die open grenzen… ,1
Open grenzen is maximale ellende. Radicale moslims lopen fluitend ons land binnen. ,0
Almelo ❤️ ,1
"Het blijft krankzinnig. Ik heb ruim 450.000 stemmen meer gekregen dan Jetten (D66), 650.000 stemmen meer dan Bontebal (CDA) en 1.000.000 stemmen meer dan Yesilgoz (VVD) en alledrie sluiten de meest populaire politicus en daarmee alle PVV-kiezers uit. Ze moeten zich kapot schamen!",0
"It's insane. I received over 450,000 more votes than Jetten (D66), 650,000 more votes than Bontebal (CDA), and 1,000,000 more votes than Yesilgoz (VVD), and all three exclude me as the most popular politician and thus all PVV voters. They should be utterly ashamed of themselves!",0
NUMBER 1 🏆 ,0
"Zo is dat! 👍

@telegraaf ",1
I Want My Country Back!. ,1
"No one received more votes in the entire Netherlands in last week's national elections. 

I have the largest mandate of anyone. 1.66 million votes, almost half a million more than Rob Jetten!

So who is the winner now?

💪💪💪",1
"Niemand heeft meer stemmen gehaald in heel Nederland deze verkiezingen. Ik heb het grootste mandaat van iedereen. Bijna een half miljoen stemmen meer dan Jetten! 

“Wilders kreeg bij de verkiezingen vorige week ruim 1,66 miljoen stemmen, Jetten iets meer dan 1,2 miljoen stemmen.” ",1
Meer voorkeursstemmen dan  Jetten en Timmermans samen! 💪 ,1
Wilders wil in coalitie!,1
"Meest populaire lijsttrekker!         

                      ❤️ ",1
"De PVV wil meeregeren!

Mijn brief aan de Verkenner.

Zojuist een goed gesprek met de heer Koolmees gehad. ",1
Twee dagen na de verkiezingen zetten VVD en BBB in de ministerraad de verlaging van het eigen risico in de ijskast. Wat een bedrog! ,0
"CONGRATULATIONS TOMMY @TRobinsonNewEra!

💪💪💪 ",1
"Gefeliciteerd Rob!

(maar lang zal het niet duren) ",1
"“I’m gonna rip your head off”

“Neither armies nor states will save you from us you Jewish dog”

“I will separate your fucking head from your cowardly corps, infidel”

“We will kill you and hang you on the Turkmen Mountain as an example, infidel”

“I will cut your head off”

Etc. ",0
"❤️

@telegraaf ",1
"Tien nieuwe steden bouwen was vóór de verkiezingen een belofte van @D66 en daarna ineens een ‘metafoor’. 

Ongelooflijk. Schaamteloos.

Politieke maffia. ",0
"Mijn hemel wat een bende daar. Wat een onbetrouwbaarheid. Wat een vals spel. Ze wil zo graag weg maar het lukt maar niet. Dan toch maar op nummer 2 op de TK-lijst. En ondertussen nog even in Tilburg solliciteren. 

Met zo’n vrienden heeft GL/PvdA geen vijanden nodig. 

#lahlah ",0
Voorzitter stembureau Maastricht legt functie neer na uitlating over voormalig PVV-minister ,0
Vandaag begrafenis PvdA. ,0
"Aangenomen PVV-amendement: illegaliteit misdrijf!

Raad van State: maak er een overtreding van.

Ze willen illegalen nog net geen beloning geven. 

Met de zwakkelingen van de RvS wordt Nederland één groot illegalennest. 
 ",0
"#RIPJoostPrinsen (83) ❤️

(Stratemakeropzeeshow, Erik Engerd) ",1
"Het tijdperk Wilders begint nu pas. En ze zullen het merken!

                   💪💪💪 ",1
"Exactly 21 years ago today, Theo van Gogh was murdered by a Muslim terrorist.

Our freedom deserves daily defense, now more than ever.

That's why I will intensify the fight against Islamic terror more than ever.

Islam does not belong in the Netherlands! ",1
"Vandaag precies 21 jaar geleden werd Theo van Gogh vermoord door een moslimterrorist.

Onze vrijheid verdient dagelijkse verdediging, nu meer dan ooit.

Daarom zal ik de strijd tegen de terreur van de islam nu harder opvoeren dan ooit. 

De islam hoort niet bij NL! ",1
"Nou goed dat dit zo te lezen wél wordt onderzocht want als het echt klopt is het een grove schande! 

Onderzoek naar anti-Wilders voorzitter stembureau MUMC ",0
"Op wie stemde Friesland? Geert Wilders het populairst, Henri Bontenbal trekt meer kiezers dan Rob Jetten",1
"PVV haalt 67,7% van de stemmen in het Brabantse dorp Sint Willebrord en 52.6% in de Haagse wijk Duindorp! ❤️ ",1
"Wat een mooie dag was het weer.

Ik heb ervan genoten.

En voor dadelijk alvast welterusten allemaal. 

😉",1
"Wat is ze weer dom. 
Totale onzin. ",0
PVV WINT VENRAY! 💪 ,1
Van welke partij is de burgemeester van Venray eigenlijk? Misschien weet persbureau ANP66 dat?,0
Klopt dit bericht? ,0
Het regent van dit soort berichten uit het hele land geen idee of het allemaal waar is maar goed als het zou worden onderzocht. ,1
"De Kiesraad beslist niet het ANP, wat een arrogantie om daar niet op te wachten. Maar al wordt D66 de grootste, de PVV zal Nederland niet laten afbreken door Jetten cum suis en ons vanaf dag één met volle kracht 26 zetels sterk verzetten tegen zijn links-liberale wanbeleid! 💪",0
"Wat het landelijk ook zal worden, de PVV is opnieuw de grootste partij in vele provincies waaronder Limburg! ❤️ ",1
Almere ❤️ ,1
"Aan de top met 26 zetels net als D66. Niemand verslaat de PVV. Helemaal niemand! 

De hele campagne aangevallen door andere partijen en ‘journalisten’, maar ze krijgen ons niet klein, we staan fier en trots bovenaan en geen enkele andere partij heeft meer dan onze 26 zetels!!  💪",1
De PVV wil het voortouw bij de formatie als we de grootste zouden worden. Zolang daar geen 100% helderheid over is kan er geen verkenner van D66 aan de slag. We zullen alles doen om dit te voorkomen.   #PVVOP1,1
PVV toch ook op 1!  💪 ,1
INTERVIEW REACTIE EXITPOLL ,0
De kiezer heeft gesproken. We hadden op een andere uitslag gehoopt maar onze rug rechtgehouden. We zijn strijdvaardiger dan ooit en nog steeds de tweede en misschien wel grootste partij van Nederland. ,1
Zeg @HenriBontenbal is dat nou het CDA-fatsoen? ,0
"Stem vandaag op de PVV!

Alleen met een grote PVV houden we Timmermans en Jetten uit het Torentje!

#StemPVV #PVV ",1
"STEM VANDAAG PVV! 💪

#PVV #StemPVV ",1
"Ik hou van mijn kiezers en zal het altijd voor ze opnemen!

#verkiezingen2025 #verkiezingen #verkiezingsdebat #StemPVV #PVV #Wilders ",1
"Timmermans en Bontenbal zijn hypocrieten dit zich kapot moeten schamen!

#verkiezingen2025 #verkiezingen #StemPVV #PVV #Wilders ",0
"We hadden met al dat geld kunnen investeren in de zorg!

#verkiezingen2025 #verkiezingsdebat #StemPVV #PVV #Wilders ",0
"Jetten heeft niets voor mekaar gekregen!

#verkiezingen2025 #verkiezingsdebat #PVV #StemPVV #Wilders ",0
"Nederland bezwijkt onder migratie. 

#verkiezingsdebat #verkiezingen2025 #PVV #StemPVV #Wilders ",0
"Wij zijn de partij van hoop, van mensen die vergeten zijn. Dat zijn de mensen in de arbeiderswijken die zien dat hun wijk totaal is veranderd. Dat ze een vreemde, een toerist zijn geworden in hun eigen wijk.

#verkiezingen2025 #verkiezingsdebat #PVV #StemPVV #Wilders ",1
"Na vijf jaar Premier Wilders staan de Nederlanders weer op één. Zijn onze huizen weer voor onze eigen mensen. Geven we het geld weer uit aan onze eigen mensen. Van gezondheidszorg tot pensioenen tot lagere belastingen en niet aan asiel.

#PVV #StemPVV #Wilders #verkiezingen2025 ",1
"PVV WINT SCHOLIERENVERKIEZINGEN

💪💪💪

#PVV #StemPVV ",1
GA STEMMEN EN MAAK DE PVV DE GROOTSTE! ❤️ ,1
"Yesilgoz wil PVV verbieden! 

Stem morgen dus #PVV!! ",0
"En de mensen hiervan die op de GL/PvdA-kandidatenlijst staan Frans, heb je ze van de lijst afgehaald? Dacht het niet hè. Dus geen dubbele moraal. ",0
"Ongepast en ongehoord. 
Ik neem er afstand van. Site is offline. Excuses aan collega Timmermans. 
 ",0
"“We hebben het altijd belangrijk gevonden om het Joodse volk te helpen, maar we zijn van gedachte veranderd”.

Aldus CDA-leider Bontenbal tijdens het #Jeugdjournaal.

Veel fouter wordt het niet deze campagne. ",0
"Het was echt superleuk!

#jeugdjournaal ",1
"Vertrouw die man niet met zijn campagne leugens. Het CDA stemde tegen alle asielwetten. 
Hij is voor de spreidingswet, tegen een asielstop. Gladder dan Bontenbal worden politici niet gemaakt. ",0
Tuig sloopt PVV poster. ,0
"Meerderheid VVD-kiezers tegen uitsluiten PVV. Logisch want zonder PVV gaat de deur naar GL/PvdA toch weer open. De enige garantie dat te voorkomen is een hele grote PVV dus stem massaal #PVV! 

“52 procent van Yeşilgöz' huidige kiezers noemt het uitsluiten onterecht.” ",0
"D66-Kamerlid Podt: “Iedere extra woning erbij is een gezin extra dat naar Nederland kan komen.”

Een centrumrechts kabinet zonder de PVV maar mét D66 heeft niet alleen géén meerderheid maar breekt NL verder af en geeft onze huizen weg aan vreemdelingen.

Dus stem woensdag #PVV!!! ",0
"Stem daarom woensdag PVV!

Zodat u geen toerist meer bent in uw eigen land!

#PVV #StemPVV ",0
"Houd Timmermans uit het Torentje, stem #PVV! 💪 ",0
"We moeten nu zorgen dat Nederland weer voor de Nederlander wordt en stoppen met die enorme asielinstroom. 

Ga massaal stemmen woensdag en stem op de PVV, dan kan ik jullie daarmee helpen!

#debatvanhetzuiden #PVV #StemPVV #Wilders ",1
"De heer Jetten heeft in de kabinetten Rutte 3 en 4 250.000 asielzoekers binnengelaten. En hij kan pas sinds kort het woord asiel spellen. 

Hij is dus wel de laatste om mij de les te lezen!

#debatvanhetzuiden #PVV #StemPVV #Wilders ",0
"We zijn klaar met het weggeven van ons land. We gaan het anders doen. Een totale asielstop, Syriërs terug naar Syrië en alle criminele vreemdelingen meteen het land uit! De tijd van pappen en nathouden is voorbij!

#debatvanhetzuiden #PVV #StemPVV #Wilders ",1
"Nederland pikt dat niet. 

Maak de PVV zo groot dat niemand om ons heen kan!

#PVV #StemPVV ",0
"Meet and Greet Volendam! 

#PVV #StemPVV ",1
VOLENDAM ❤️ ,1
Dank @NOSsport dat ik me net even in jullie archiefkast in Hilversum mocht omkleden om mijn k-vrij-vest aan te doen voor het volgende agendapunt! 🙏 ,1
"Nederland is Nederland niet meer.

Help me Nederland terug te veroveren en stem PVV!

#PVV #StemPVV ",0
"Nederland is uw land.

Geen islamitisch land maar uw land. Daarom PVV!

#PVV #StemPVV ",1
"In SBS6 debat met zijn allen tegen de PVV en hoppa de PVV krijgt er een zetel bij! Ga alsjeblieft allemaal stemmen woensdag en maak ons de allergrootste partij van NL! 

#PVV #StemPVV ",1
"Ook daarom dus PVV!

Nederland is geen islamitisch land en mag dat nooit worden!

#PVV #StemPVV #Wilders ",0
