Posts;Labels;date_created
Nieuwe puzzeltocht: koeien tellen! 😁 ;1;2023-05-16T14:13:55.000Z
De gebroken plaat van het asielbeleid. Ondanks de goede bedoelingen leidt het al jaren tot ellende. Aan vele kanten. ;0;2023-05-15T15:12:05.000Z
@rgeeraedts Ook nog slecht schoongemaakt, kan ik u melden.;0;2023-05-10T17:38:26.000Z
😁 ;1;2023-05-10T07:22:30.000Z
"Heerlijke podcast met Maxim Februari over digitalisering en het effect op democratie en rechtstaat. Net als zijn boek ""Doe zelf normaal"" eigenlijk verplichte kost. 😏 ";1;2023-05-08T19:48:21.000Z
Draadje over gebrek aan transparantie en over de noodzakelijke grondwettelijkheid van beperkende overheidsmaatregelen. Dat laatste begint met de vraag of een maatregel effectief is voor het doel dat nagestreefd wordt. ;0;2023-05-07T21:24:43.000Z
Het voorzorgbeginsel schaft in wezen de essentie van de politiek af, namelijk de weging van belangen.  Martin Sommer in de @volkskrant  👌 ;0;2023-05-07T21:21:53.000Z
Promoveren op het subsidiariteitsbeginsel. Dan ben je een baas. ;1;2023-05-03T20:16:41.000Z
@SjoerdvanHoorn Lekker dan. Komt mijn bap ook nog uit zijn graf. De Markerwaard is immers goud waard.;1;2023-05-02T08:29:17.000Z
Verontrustend maar ook hoopvol draadje. Tegelijkertijd zo onverstandig van @Natuurmonument ;1;2023-05-02T08:27:43.000Z
@SjoerdvanHoorn Uit welk brein is dit ontsproten?;0;2023-05-02T08:21:21.000Z
@Rotjelotje Zeker. En een beetje beschaafde teksten houd ik ook wel van.;1;2023-04-29T16:56:48.000Z
"Weer een topcolumn van Martin Sommer.  ""Meningenvrijheid die alleen voor de juiste meningen is, kun je wel opdoeken."" ";1;2023-04-29T16:51:46.000Z
@buitengebieden @masakakids Fijn weekend! 🤗;1;2023-04-29T09:07:27.000Z
Het zonnetje schijnt. Gezellige Koningsdag allemaal! ;1;2023-04-27T09:01:08.000Z
@mbchamstra @DerkBoswijk Precies.;1;2023-04-26T19:42:31.000Z
@FerryVeerman Zou zeker kunnen maar ik heb het via @NOS 🤷‍♀️;0;2023-04-26T13:45:36.000Z
@Denkjewel @wierdduk Wat mij fascineert, is hoe progressieve, vrijgevochten mensen de verfoeide religieuze autoriteit inruilt voor een andere autoriteit die zich vergelijkbaar 'religieus' gedraagt maar dan gebaseerd op klimaat en inclusie.;1;2023-04-26T13:44:47.000Z
"""Ja, lieverd, we hebben je genomen omdat er bijna gratis kinderopvang zou komen. Toen dat er niet kwam, hebben we gelukkig schadevergoeding voor je geboorte gehad."" 😒 ⬇️ ";0;2023-04-26T13:22:15.000Z
Dank, @CarlaEvers5 @BBBOverijssel voor de voordracht en Provinciale Staten van Overijssel voor de steun. Met hart en hoofd zal ik mij gaan inzetten voor de bewoners rondom Kanaal Almelo-De Haandrik om zo ook een bijdrage te leveren aan het herstel van vertrouwen. ;1;2023-04-19T21:10:17.000Z
Kijk eens en glimlach 🤗 ;1;2023-04-17T09:34:17.000Z
Voor de één een koude, harde wind. Voor de ander vrijheid. Fijn weekend! ;1;2023-04-15T15:42:09.000Z
Er is altijd een keuze. En daarvoor zijn uiteraard verschillende mogelijkheden. Politici die zich beroepen op status quo, modellen, systemen smoren de politieke kant van keuzes en daarmee uiteindelijk de democratie. ;0;2023-04-15T15:29:29.000Z
Wat een mooi liedje is dit. ;1;2023-04-14T06:03:24.000Z
@robertnijman Mijn ouders spraken geen Frans.;0;2023-04-12T10:13:34.000Z
In mijn tijd (lang geleden) waren de woorden 'zo blijf je zitten' een aansporing om wat te gaan doen want dat wilde je voorkomen. #laks #whatsinaname;0;2023-04-12T10:07:35.000Z
Zalig Pasen, lieve mensen. Er is altijd een nieuw begin.🙂 ;1;2023-04-09T10:09:01.000Z
Vleugelvrouw zijn was weer eens wat anders.🤗 Dank je wel @hlf8live en veel succes verder, @SamHvNL ;1;2023-04-07T19:27:51.000Z
De Vierde Statie van de Kruisweg in de Vincentiuskerk. Jezus ontmoet zijn bedroefde moeder. #GoedeVrijdag ;1;2023-04-07T14:59:22.000Z
Mooie afsluitende woorden van Thomas van Luyn bij #thepassion #leunopmij;1;2023-04-06T20:16:09.000Z
Tot zo! ;0;2023-04-05T17:31:34.000Z
'Jolande Withuis: 'Vrouwelijkheid is historisch gezien een glibberig begrip' ' ;0;2023-04-03T12:34:12.000Z
"Na het weergaloze debuut van @markkampers1 gisteravond bij de mannen van @vandaaginside 😁 is hij vanavond bij @Hlf8Live 
En anders zeker kijken voor het gesprek over #AI #digitalesamenleving 
O ja, ik ben er ook bij. ";1;2023-03-29T16:55:53.000Z
@wierdduk Komt allemaal goed.... 😒 ;1;2023-03-28T11:53:09.000Z
Het lek is boven. 😏 #agathachristie #geld ;1;2023-03-27T10:41:39.000Z
Lezen. 😊;1;2023-03-27T10:27:50.000Z
"Lezezen dit, mensen. Over verzetsheldin Lau Mazirel. Met een afsluitend citaat van @marleenstikker over het belang van bescherming van data.  
 ";1;2023-03-27T07:30:03.000Z
Tot vanavond iets na half 8. @Hlf8Live ;1;2023-03-22T15:01:55.000Z
Ik las en hoorde de afgelopen dagen nog al wat commentaren op de verkiezingsuitslag en kon het op een gegeven moment niet meer aanhoren. Dus schreef ik het maar van mij af. ⬇️  ;0;2023-03-19T20:43:32.000Z
Positief het weekend in. Mijn eerste slagroomijsje van het jaar. Van de onvolprezen Van der Linde op de Nieuwendijk te Amsterdam. Een van mijn #lievelings Goed weekend allemaal! ;1;2023-03-17T16:49:53.000Z
Nog 10 minuten. Tot zo! @Hlf8Live ;0;2023-03-16T18:23:36.000Z
En natuurlijk ook felicitaties aan @lientje1967 ;1;2023-03-16T11:04:30.000Z
Ondanks dit alles is het vandaag een feestelijke dag. Dit lieve, slimme, stoere mannetje is vandaag 27 jaar mijn zoon. Van harte, lieverd. ;1;2023-03-16T10:55:31.000Z
En als je wilt weten hoe de digitalisering zonder tegenmaatregelen dit alles erger maakt, lees dan het nieuwste boek van Maxim Februari. Stukje vakwerk. #computersaysno ;1;2023-03-16T10:49:55.000Z
Of lees anders dit draadje van @Kcsmouter ;1;2023-03-16T10:48:22.000Z
Wat ook de onderlinge verbondenheid niet gesterkt heeft, is jaren lang tegen mensen zeggen dat ze rascistisch en discriminatoir  zijn. @wierdduk heeft daar geregeld over geschreven. ;0;2023-03-16T10:47:38.000Z
Verliezers én winnaars, lees dit artikel van @ChrisAalberts : ;1;2023-03-16T10:44:12.000Z
Burgerplicht verricht en nu richting het theater voor De Verleiders. ;1;2023-03-15T18:44:10.000Z
Wauw, moet je dit zien! ;1;2023-03-12T13:06:50.000Z
En dit. ⬇️ Hoe te voorkomen dat we over 10 jaar wel duurzaam maar geen samenleving meer zijn? ;0;2023-03-11T16:44:30.000Z
"Cachotcursus. ❤️ #alliteratie 
Maar ook een terechte column van @nausicaamarbe ";1;2023-03-11T16:36:09.000Z
Wanneer je na 10.000 stappen kletsnat en bevroren thuiskomt, heb je dit gewoon nodig. Goed weekend, lieve mensen. Morgen schijnt er voorzichtig weer een zonnetje heb ik mij laten vertellen ;0;2023-03-10T17:11:42.000Z
Tot zo! @Hlf8Live ;1;2023-03-08T18:31:13.000Z
"""Vaak wordt beweerd dat regeltjes een oplossing in de weg zitten, terwijl dat helemaal niet waar is."" Resultaat: vastlopende burgers en wantrouwen naar de overheid. Goede podcast van @KustawBessems met Albert Jan Kruiter @Publiekewaarden
";0;2023-03-06T13:31:44.000Z
@RiaWeerdmeester @Kaatje_30 @elzinga14 @NiemandsKnegt @JonaWalk Het gaat niet over de vraag wie, wanneer waar last van heeft gehad. Het gaat om de vraag of een maatregel effectief en proportioneel was. Maatregelen waren namelijk grondrechtenschendend en dan ligt er een zware bewijslast voor een overheid die deze wil nemen.;0;2023-03-06T13:23:59.000Z
"Stiekem toch een beetje leuk: 80.000 volgers. 😎 
En met de 80.000-ste drink ik binnenkort een kopje koffie. ";1;2023-03-04T14:11:35.000Z
"Tot straks! 
@Hlf8Live ";1;2023-03-01T17:49:53.000Z
"'Model bepaalt wie er weg moet en wie er mag blijven. Een beslissing behoeft geen verdere motivatie dan een verwijzing naar het model. En niemand is verantwoordelijk want het was immers het model dat besloot."" Wat een armoede. Modelcratie. Systeemcratie. ";0;2023-03-01T14:05:27.000Z
Kiespijn! Vorige week zat ik met @sanderlantinga  in #teamrechts van @Rutger_zelf  Vanavond Henk en Sylvana. Hannah en Sieger zitten in #teamlinks. Lekker even lachen om serieuze zaken op NPO3 om 20.25 uur. De vorige aflevering terugkijken via onderstaande link. Dat kan ook. ;1;2023-02-26T18:35:26.000Z
Iets na half 8 vanavond. Kijken dus. 😊 ;1;2023-02-21T18:32:32.000Z
@franktieskens Dan heeft dit alles in ieder geval nog één positief effect #steunuwlokaleboekhandel;1;2023-02-20T13:47:21.000Z
Deze vandaag maar eens beiden aangeschaft. Lieve mensen, waar zijn we mee bezig? 🙁 #signofthetimes ;1;2023-02-20T13:36:21.000Z
@uitdepraktijk En dit was juni vorig jaar. Moet je mij nou zien. 😈;0;2023-02-16T19:35:57.000Z
Later als ik groot ben, wil ik met @DiederikBoomsma trouwen. 😊 ;1;2023-02-16T19:34:55.000Z
@JantenCate @stanvoerle @eddy_terstall In welke setting bedoel je dat? Medisch onderzoek of breder?;1;2023-02-16T18:53:44.000Z
Dit wil je toch kunnen! 💪 ;1;2023-02-16T18:40:41.000Z
@stanvoerle @eddy_terstall @JantenCate Welk % is transman met baarmoeder? Irt als vrouw geboren mens? Wat zeg je trouwens tegen vrouwen zonder baarmoeder? Wat doe je met vrouwen die niet teruggebracht willen worden tot hun baarmoeder? Vraagt deze 'als vrouw geboren' zich af. Nu nog met baarmoeder. Maar je weet nooit.;0;2023-02-16T18:25:50.000Z
@JosetteDaemen In het interview met Maxim Februari in VN waarin hij waarschuwde voor te weinig tegenmacht stond het zo: ⬇️ ;0;2023-02-16T14:26:13.000Z
Over de gevaren van te ver doorgevoerde #digitalisering voor rechtstaat, democratie, en de noodzaak van bevragen van de macht. Staan aantal pareltjes van citaten van Maxim Februari in. Alleen vandaag te lezen voor iedereen. ;1;2023-02-15T09:41:07.000Z
Zoals een vader.... 😔 ;1;2023-02-10T10:39:30.000Z
Gezellige tv om half 8 vanavond. Kijken dus. Tot straks! 👋 @Hlf8Live ;1;2023-02-08T16:06:00.000Z
"Mijn weekend begon gister goed met #teamdynamite bij A-fusion. Hier kan je mij onder begraven. #lievelings 
Goed weekend allemaal. 😘 ";1;2023-02-04T12:22:57.000Z
O, ja. Iemand wees mij daarop. Ook voor @MinPres 💪;1;2023-02-03T16:58:45.000Z
De eerste vragen in het artikel gaan over de juridische kanten van dit vraagstuk. Hou ik van: ❤️-juristerij. Conclusie is wel dat het niet zal meevallen voor @ericvanderburg voor zover er iemand is die anders dacht.;1;2023-02-03T16:38:23.000Z
De hoeveelheid veilige landen op de wereld is ook in beeld gebracht.  ;1;2023-02-03T16:26:32.000Z
Deze bijvoorbeeld. Antwoord 37 over andere delen van de keten. ;0;2023-02-03T16:16:40.000Z
Complimenten voor @ewmagazinenl voor dit artikel. Zo'n beetje alles staat er in. Antwoord op de gestelde vraag is volgens mij: 'ook'. ;1;2023-02-03T16:09:15.000Z
@Japked @toineheijmans Topgetal 😎;1;2023-02-01T09:00:29.000Z
Loffit 😁 ;1;2023-01-31T11:52:15.000Z
Op de valreep van januari dit gesprek vol troostende woorden met @jjvpeperstraten in dec/jan-editie van @HPdeTijdNL ;1;2023-01-31T08:50:22.000Z
Het was heerlijk gisteravond: paar stukjes gebakken kabeljauw (aka kibbeling) en een gebakken tongetje. Ook vandaag verkrijgbaar bij uw lokale vishandel en anders eenvoudig zelf te maken. #gezond #eiwit #lekker #grillenkanook #visreclame #noordholland  #reclamevoorvis 🤗 ;1;2023-01-28T14:23:36.000Z
Met Gerdi Verbeet praten over lef, kansen pakken, vrouwen, moeders, politiek en afspiegeling van de bevolking daarin. Onder leiding van  Laura Bas. #podcast ;1;2023-01-28T08:58:28.000Z
"""Meer scharrel dan vis ga je het niet krijgen."" @RPlasterk Zo is dat. #vrijdagvisdag Vanavond gebakken vis, aardappeltjes en rode bieten. Nou al trek. ";1;2023-01-27T08:19:37.000Z
Breek mij de bek niet open 🧐 #nadebevalling #kraamvisite ;0;2023-01-24T11:50:43.000Z
Mooi interview met @MeyerRon over #armoede plus 🧵 voor kerncitaten. ;1;2023-01-23T11:59:05.000Z
@zegmaarLyde Kan je je voorstellen dat je het soms  mooi vindt wat iemand zegt en soms niet? Zo gaat het in mijn leven.🙂;1;2023-01-21T15:11:45.000Z
Goed weekend, lieve mensen. De zaterdag is alvast heerlijk. 🌞 ;1;2023-01-21T11:36:02.000Z
Economic 😏;1;2023-01-20T11:24:58.000Z
Zoals beloofd tijdens de uitzending van @Hlf8Live hier de toelichting die staatssecretaris @vivianneheijnen heeft gegeven over haar deelname aan het World Exonomic Forum. Goed dat ze het uitlegt. ;1;2023-01-20T11:21:49.000Z
Tot zo bij @Hlf8Live 💪 ;1;2023-01-19T18:30:14.000Z
Terechte observaties lijkt mij. Met de beste bedoelingen gaat dit heel erg mis. @laurensbuijs ;0;2023-01-19T15:20:20.000Z
Dit is mooi! ;1;2023-01-17T18:45:26.000Z
@HuubBellemakers Zoals bijvoorbeeld dat de kijk op de wereld van deze progressieven verlicht is en dat de anderen vanzelfsprekend een ontwikkeling zullen doormaken waardoor ze op deze verlichte kijk en bijbehorende meningen zullen uitkomen. #kloof;0;2023-01-16T12:40:12.000Z
Ze hebben helemaal niet de toekomst. Ze gaan opgegeten worden. 🧐 ;0;2023-01-15T13:24:28.000Z
@roosschlikker Foto én interview kunnen in een lijstje👌;1;2023-01-14T14:57:16.000Z
Wat een mooie, dierbare foto van jou met je pa, @roosschlikker ;1;2023-01-14T10:35:47.000Z
Goed weekend voor alle lieve mensen en zeker voor alle harde werkers zoals deze ⬇️ ;1;2023-01-13T16:38:55.000Z
@DeSpeld is er niks bij 🤗 ;0;2023-01-13T16:08:01.000Z
Zo is dat! ;1;2023-01-12T08:24:15.000Z
Goedemorgen! 🥰 ;1;2023-01-12T08:20:58.000Z
@baspaternotte Zouden ze nou in de gaten hebben hoe dit het vertrouwen in de politiek en de overheid ondermijnt? Streng en stoer doen op migratie terwijl je weet dat het juridisch onhoudbaar is.;0;2023-01-11T15:38:21.000Z
@eddy_terstall Mooiboy!;1;2023-01-10T17:21:30.000Z
Beste mensen van @trouw hebben jullie de brief van de @EersteKamer gelezen? ;0;2023-01-10T16:12:24.000Z
Als je kind ooit het verkeerde pad opgaat, mag je hopen dat ze zo iemand treffen. Ad de Beer, jeugdofficier van justitie. #rip ;1;2023-01-10T08:07:52.000Z
@Denkjewel Huilie en Mekker.... 😁 De taalvondst van dit jaar. Nou al.;1;2023-01-09T12:43:51.000Z
Gisteravond rond deze tijd in Oostenrijk. Zo mooi. Je wordt er stil van. ;1;2023-01-07T15:33:39.000Z
Het advies van de Adviesraad Migratie over quota en streefcijfers ;1;2023-01-04T08:33:30.000Z
Gelukkig nieuwjaar, lieve mensen. Maak er wat van.🤗 ;1;2022-12-31T23:25:56.000Z
"""Maak van jouw verwachting niet mijn verplichting.""  Gelukkig nieuwjaar, @guidoweijers";1;2022-12-31T21:18:17.000Z
"Hoop voor #2023 🎊
We moeten het tenslotte samen doen. #conservatief #progressief #anywhere #somewhere #platteland #stad
""Wie naar een uitweg uit deze impasse zoekt, doet er om te beginnen verstandig aan niet de wens maar de werkelijkheid als uitgangspunt te nemen."" @kcsmouter ";1;2022-12-30T19:11:24.000Z
Mooi interview met Roanne van Voorst in #FD dat in essentie over menselijkheid gaat. ;1;2022-12-29T15:27:58.000Z
Wat blijft het toch een heerlijke film. Net nog maar weer eens een keer gekeken. De laatste scènes in de ontvangsthal van het vliegveld met al die ontmoetingen ontroert me elke keer meer.  #loveactually ;1;2022-12-27T19:57:34.000Z
Zalig Kerstfeest, lieve mensen. 🎇 ;1;2022-12-24T18:28:48.000Z
@TijsvandenBrink Altijd lichtpuntjes blijven zien. Dat moet. Zalig kerstfeest, Tijs. 🎇;1;2022-12-24T18:27:41.000Z
"For whom does America exist? Voor wie bestaat Nederland?
Helaas geen ondertiteling. De analyse is dodelijk voor de democratische partij in VS. Met aanpassingen te vertalen naar Nederland en daarmee zeer interessant voor de middenpartijen. ";1;2022-12-23T16:41:53.000Z
You know nóthing, @denkjewel. We will take what is ours with fire and blood.😊 #housetargaryen #GoT  @Hlf8Live ;1;2022-12-21T08:43:18.000Z
"De Kunst van het Loslaten. Zo in @Hlf8Live 
Kijken zo! ";1;2022-12-20T18:16:57.000Z
@michaelsijbom Deze kerst komt hij niet meer met zijn sleutelbos rammelend aan een riemlus het huis binnen. Met zijn grote geluid 'zalige Kars' roepend. Die gewaarwording sloeg mij dit weekend vol in het gezicht. #Rippappa;1;2022-12-19T08:26:53.000Z
Morning, love. ;1;2022-12-19T08:21:52.000Z
Het is vast ironisch bedoeld want column en toch komt deze boodschap ook over: in Joure en Oude-Tonge wonen blijkbaar de deplorables. Waar komt dat neerbuigende toch vandaan? ;0;2022-12-17T13:41:14.000Z
@timrobbe Communicatietraining 😊;1;2022-12-15T08:14:21.000Z
Zo ga je ook niet met mensen om. En dat alles om kosten maximaal te drukken. Goed dat #Schiphol dit verandert. En de kosten van betere werkomstandigheden lijken ze ook eerlijk te gaan verdelen. Komt het dan toch nog goed? 🙏 ;0;2022-12-15T08:12:17.000Z
Even lachen, mensen. Hebben we nodig. 😁 ;1;2022-12-14T15:09:15.000Z
🧡 ;1;2022-12-09T23:10:05.000Z
Bloeddruk door het dak heen. Zwaar gefrustreerd. En een maagzweer. Ik ben niet geschikt voor WK's. Zeker niet voor penalties. #NEDARG;0;2022-12-09T22:23:47.000Z
Het artikel van @Tijmenwisman en mij over de materiële grondwettelijke begrenzing van de macht van de overheid staat in deze bundel van @WIvoorhetCDA over de lessen te trekken uit de coronatijd. ;1;2022-12-09T08:20:38.000Z
De Grondwet begrenst de macht van de overheid en beschermt burgers tegen deze macht. Met @Tijmenwisman beschrijf ik wat een inhoudelijke grondrechtentoets van overheidsmaatregelen inhoudt. En wat dat betekent voor de nieuwe epidemiewet. #wpg ;1;2022-12-09T08:18:26.000Z
Nog een paar minuten en dan begint het. Tot zo! @Hlf8Live ;1;2022-12-06T18:20:24.000Z
Jammer, @Japked Te laat! #kat #baissie ;0;2022-12-06T12:45:57.000Z
Ik kan hier ademloos naar blijven kijken 💙 ;1;2022-12-02T15:47:15.000Z
"""Ik zou niet weten waarom je hen geen held mag noemen. Door ze zo'n eer te onthouden, bagatelliseer je alsnog hun morele moed. Terwijl juist die ons stil en beschaamd zou moeten maken."" Ware woorden van @ElmaDrayer over #verzetsheld in @volkskrant ";1;2022-12-02T15:31:47.000Z
Mijn lievelings. Songbird. #RIP @christine_mcvie;1;2022-12-01T19:38:28.000Z
Basketbal ook. ;1;2022-11-28T13:33:17.000Z
Voetbal is eigenlijk gewoon ballet 😁 ;1;2022-11-28T13:31:09.000Z
"Ruim vijf jaar geleden ontmoette ik haar. Mooie, sterke Ina Pronk-Van der Loo. Ze stond model voor het beeld van de vissersvrouw dat nog steeds op Scheveningen over de zee uitkijkt. Gisteren is ze begraven. Rust in vrede. 🙏 
Het hele filmpje -&gt; ";1;2022-11-26T16:14:41.000Z
"Op de drempel van het weekend de dag doornemend bij @Hlf8Live 
Tot zo! ";1;2022-11-25T18:00:04.000Z
Heb je om 14 uur tijd dan hier  de link ;0;2022-11-23T11:42:09.000Z
Voor mensen die geïnteresseerd zijn in een genuanceerd draadje over #cbdc #digitaleeuro lees deze 🧵 van @mrtbollen  ;1;2022-11-23T11:36:37.000Z
Morgenmiddag in de Tweede Kamer een interessant debat over een publieke digitale munt. Hier alvast een schot voor de boeg door @MahirAlkaya een van de smaakmakers op dit onderwerp ;1;2022-11-22T20:07:20.000Z
Begin is goed. Fijn weekend, lieve mensen. #toppers ;1;2022-11-18T19:33:54.000Z
Er wordt sneeuw verwacht dit weekend. Beter. 😁 ;1;2022-11-17T15:03:00.000Z
"@wierdduk ""Unsere Mütter, unsere Väter"" is een serie die ook over de diepe ellende van oorlog gaat. Een 'must-see' in mooi Nederlands.";1;2022-11-16T12:51:39.000Z
"Tot zo! 
@Hlf8Live ";1;2022-11-14T18:14:50.000Z
"""Op gepaste manier juichen."" Hoe doe je dat eigenlijk? 

Goed weekend, lieve mensen. 🤗 ";1;2022-11-11T17:38:36.000Z
Column uitgesproken tijdens deelsessie Markt met moraal van @cda_bc ;1;2022-11-08T15:14:45.000Z
@vanveeelen Een soort 'Amerikanen lopen niet' maar dan over Rotterdam? In dat geval: koopt dat boek! 😊;1;2022-11-01T13:15:01.000Z
Het knellende korset van de juiste mening. ⬇️ ;1;2022-10-30T13:14:58.000Z
Het belooft een heerlijk weekend te worden. De vrijdagavond is al vast een plaatje. ;1;2022-10-28T16:35:50.000Z
Ik vind #kalenderlandbouw vreselijk. Moet ik nou ook iets gaan bekliederen? ;0;2022-10-27T16:05:55.000Z
Om half 8 dus bij @Hlf8Live Tot zo! ;1;2022-10-26T16:35:26.000Z
Realiteitscheck door Martin Sommer. ;1;2022-10-24T09:07:35.000Z
Goed weekend, lieve mensen. 🤗 ;1;2022-10-21T14:18:31.000Z
@SjoerdvanHoorn Op zichzelf is het goed om te presteren, beter te worden in wat je doet. Het probleem ligt in het alles kwantificeerbaar maken, in rapportageverplichtingen waardoor je werk teruggebracht wordt tot meetbare doelen. Terwijl de keuze voor je vak vaak anders gemotiveerd is.;1;2022-10-19T09:51:23.000Z
Hij kan er gelukkig zelf ook om lachen. 😁 ;1;2022-10-10T16:48:10.000Z
@SplinterChabot Plaatje!;1;2022-10-07T15:34:03.000Z
Fijne avond, mensen 😁 ;1;2022-10-04T17:47:42.000Z
"Het ongemak dat je voelt bij ""effectief altruisme"" perfect onder woorden gebracht door @JosetteDaemen 👌 ";1;2022-10-04T16:57:20.000Z
@m_neuteboom @MarijseKlink Mooi, Maarten. Hoopvol.;1;2022-09-30T10:08:19.000Z
De hamvraag van dit deel vond ik wat hij dan met zijn onderbroeken en sokken doet. Maar ja, ik ben een moeder van vijf zonen. #tmi 🤗 ;1;2022-09-27T10:01:11.000Z
Om half 8 ben ik bij @Hlf8Live met @leonieterbraak en Ronald. ;1;2022-09-22T17:15:02.000Z
Tijdens het congres Pandemische Paraatheid sprak ik deze column uit. Over maakbaarheid, ratio en rigide beleidssystemen. ;1;2022-09-12T06:41:39.000Z
Heerlijk dit 😁 ;1;2022-09-10T19:40:51.000Z
Verdrietig nieuws ;0;2022-09-08T17:57:54.000Z
@sypwynia Soort nieuwe definitie. Populist is iemand die vraagtekens zet bij door meerderheid geaccepteerd overheidsbeleid bv inzake klimaat, stikstof, migratie. Deze persoon woont vaak buiten de randstad.;1;2022-09-07T11:37:11.000Z
"""Mensen werden ziek van corona, zeker. Maar ook van de maatregelen."" 
Bezint eer ge verder gaat.";0;2022-08-29T18:40:46.000Z
@baspaternotte @MiesjeB En toch... In gezouten roomboter met veel peper gestoofde kabeljauwhaasjes kan eigenlijk niet anders dan beter zijn. ;0;2022-08-24T20:34:50.000Z
"Ze deed het gewoon even! Over de 20 meter. Europees kampioen! Jessica Schilder. 
";1;2022-08-16T07:50:10.000Z
@peterstam Aardige bries. 🤗 ;1;2022-08-09T20:36:31.000Z
Het was een heerlijke dag, mensen. #markermeer ;1;2022-08-09T20:30:10.000Z
Gistermiddag hebben wij onze Jan Keijzer (Tok) begraven. Dank voor alle lieve woorden en gebaren. Zeer gewaardeerd. ;1;2022-07-17T14:58:09.000Z
Mijn sterke, goede vader is niet meer. Rust zacht, pa. Wat zal ik je missen. ❤️ ;1;2022-07-13T19:59:31.000Z
Kijk nou eens. Hoe leuk is dat! #lintje #ridder ;1;2022-06-17T21:12:36.000Z
Burgerplicht verricht #democratie #volksvertegenwoordiging  #lokaalbestuur @depet ;1;2022-03-16T19:42:02.000Z
Jaaa! Eindelijk weer! Twee van de laatste kaartjes gekocht. @hetpark ;1;2022-03-15T11:16:32.000Z
Vandaag ook voor mensen van buiten Amsterdam nog één keer op het beste #raadslid van Nederland stemmen. Vanaf maandag t/m woensdag alleen voor Amsterdammers. 😏 #grijpjekans #boomsmamoetdoor   ;1;2022-03-13T12:41:31.000Z
@martinvisser Er is altijd hoop en troost. Inspiratie genoeg. Vooral de goede daden van gewone mensen. Maar voor mij ook de schoonheid van dit: ;1;2022-03-10T15:43:21.000Z
Ongeacht welke partij je stemt, @DiederikBoomsma is gewoon het beste #raadslid. Hij steunde ook #onverdeeldopen dus steun hem nu hier ⬇️ ;1;2022-03-10T09:01:37.000Z
@TomKorporaal Zeker niet!;1;2022-03-09T17:30:09.000Z
"Beetje laat getweet. Ik weet het. Maar ik liep vanmiddag buiten. Moet je zien -&gt; 💙 ";1;2022-03-09T17:15:03.000Z
"Hier -&gt; ";1;2022-03-09T17:06:16.000Z
"Waarom hielden zoveel wetenschappers hun mond over lockdowns? ""It is a professional liability to take a strong stand on a controversial issue. Being silent is safe.""  ";0;2022-03-09T16:53:41.000Z
Bruce pakte de hoofdrol tijdens de dank-je-wel-lunch om @mariannezw  te bedanken voor haar raad en daad ten faveure van #onverdeeldopen ;1;2022-03-08T15:45:44.000Z
@ellenzandink @JonaWalk @VierdeGolf Dat is gebeurd.;1;2022-03-07T15:40:02.000Z
Je denkt @DeSpeld te lezen... ;0;2022-03-04T09:56:35.000Z
Heel veel mensen vroegen aan mij hoe het zit met de Europese coronapas. Hier ;1;2022-03-01T09:01:35.000Z
Over mission creep, function creep, qr-code en hoe de digital identity wallet misschien wel goed is voor de regering en het grootbedrijf maar zeker niet automatisch ook voor een vrije samenleving. @DeGroene ;0;2022-02-22T08:52:37.000Z
Bij @BeauRTL over de Grondwet, grondrechten en waarom je daar zuinig op moet zijn. ;1;2022-02-15T16:17:41.000Z
Lees deze analyse van @huibmodderkolk aub van begin tot einde. Ik kan namelijk niet kiezen welk citaat het beste is. #onverdeeldopen #welkesamenlevingwillenwij ;1;2022-02-15T09:57:32.000Z
"Vanavond ben ik te gast bij @BeauRTL om te praten over het moment waarop écht de coronapas van tafel is en waarom dat moet.

Al getekend? 
Zo niet -&gt; ";1;2022-02-14T18:37:59.000Z
"Schaf het coronatoegangsbewijs per direct af, zeggen @BijlDick en Jasper Bovenberg. ""Grondrechten zijn geen stukken worst en mensen zijn geen honden.""";0;2022-02-12T10:31:47.000Z
Wie zou er ook graag van @ministerVWS en @MinPres horen wat nu precies het dempende effect van 3G op de virusverspreiding en ziekenhuisopnames is?   ;1;2022-02-10T22:44:20.000Z
"Dank je wel, @PvdA @attjekuiken 💪
Weet dat 3G ook een zeer beperkt effect heeft op verspreiding van het virus en dus op ziekenhuisopnames. Van 3G willen we dus ook nog af. 
Wanneer jij dat ook vindt, teken dan onze petitie op ";1;2022-02-09T13:21:27.000Z
Over een paar minuten bij @Hlf8Live over ;1;2022-02-08T18:29:31.000Z
"Er wachten nog flink wat ondertekeningen op bevestiging.  Kijk je ook nog even in je mail? 🙏
#dank ";1;2022-02-08T11:23:48.000Z
Inmiddels bijna 600.000 ondertekeningen. Dank voor alle steun tot nu toe! Wanneer de gele lijn doorzet bereiken we vandaag mogelijk de 750.000. Wil je ook meedoen teken dan via: ;1;2022-02-07T11:32:59.000Z
"Interview van @trouw met mede-initiatiefneemster @JonaWalk
Wil je met ons de samenleving weer #onverdeeldopen kijk dan op ";1;2022-02-05T18:45:59.000Z
Dit is het moment om na te denken over de toekomst. Spreek je samen met ons uit voor een onverdeelde samenleving waar deelname niet afhankelijk is van een gezondheidspas. Doe je mee? Sluit je aan bij onze coalitie. ;1;2022-02-05T10:50:21.000Z
