Posts;Labels
"Speech van Trump is behoorlijk maf. Lange vage klaagzangen, aanprijzen communistische dictator, geen woord over klimaat, recht op abortus of betaalbare zorg; drie van belangrijkste zorgen van Amerikanen.

Met een sterk alternatief kunnen de Democraten het presidentschap winnen. ";0
"Het zou historisch zijn als Biden inderdaad zijn kandidatuur opgeeft! 

En ook heel verstandig. Vier Democraten halen ruim 5% meer steun dan Biden, en maken dus goede kans. Voor Europa staat veel op het spel: een regering die Oekraïne en Taiwan blijft steunen is enorm belangrijk. ";1
"Op de dag dat Orbán weer een ‘verslag’ vol pro-Russische propaganda naar buiten slingert kondigt de premier aan dat Nederland toch gaat bijdragen aan het Orbán-theater in Boedapest. 

Wilders vindt het prachtig, maar dit zwaktebod van het kabinet ondermijnt  de Europese eenheid. ";0
"Het was een waardige herdenking van MH17 gisteren in Vijfhuizen. De vlag hing halfstok op de regeringsgebouwen. We maken met elkaar duidelijk dat we niet vergeten. 

Het is zaak dat nooit meer de fout wordt gemaakt MH17 als een ‘vliegramp’ te beschrijven. Ook niet in de speech van de premier, zoals gisteren gebeurde. Mark Rutte benoemde het altijd voor wat het was: een aanslag. En niet zomaar, maar van door Rusland gesteunde separatisten met een Russische raket.";1
De PVV zit daarmee in een heel kleine minderheid in het EP. Ook de partij van Italiaanse premier Meloni stemde vóór. h/t @PGKroeger;0
"Vandaag tien jaar geleden verloren 196 Nederlanders hun leven omdat een Russische raket MH17 neerhaalde.

Vandaag onthoudt de PVV in het Europees Parlement zich van stemming bij een voorstel steun aan Oekraïne voort te zetten. ";0
"Trump dreigt Taiwan te laten vallen. Met teksten die de Chinese dictator dolgraag wil horen. 

Voor Taiwan zou verlies van zelfbestuur betekenen dat al hun vrijheid en democratie weg is. Nederland zou een gigantische economische klap krijgen: Taiwan is grootste markt voor ASML. ";0
"VVD en NSC zijn er ook klaar mee en willen niet dat Nederlandse ministers als decor moeten dienen in pro-Russisch theater in Boedapest.

Dit is belangrijke test voor premier Schoof: kiest hij voor geloofwaardigheid van Nederland of voor de goede vriend van Wilders, Viktor Orbán? ";0
"Geweld hoort nooit, nooit, nooit thuis in een democratie. 

De aanslag op Trump is dramatisch voor de Amerikaanse democratie. Ik hoop dat hij snel herstelt, dat gerechtigheid komt waar de schuld ligt en dat de Amerikanen in november hun keuze kunnen maken zonder verder geweld.";0
Trump heeft het overleefd, maar dit werpt een verschrikkelijke schaduw over de Amerikaanse democratie. ;0
"Kabinet #Wilders.

Week 1: “Slappe hap!”

Week 2: “En nu aan het werk jij!” ";0
"Netanyahu zal niet gaan luisteren als wij nu gaan fluisteren.

Het lijkt alsof Israël boven het internationaal recht staat. Dat schaadt geloofwaardigheid van heel Europa.

Wilders vindt het prachtig, maar het gevolg is meer afkeer van Israël bij Palestijnen en meer slachtoffers. ";0
Waarom wil Poetin zo graag dat radicaal-rechts aan de macht komt in Europa? ;0
"‘Pijnlijk’ dekt de lading niet meer. Ieder mens verspreekt zich, maar bij Biden zal elke keer gevoel bevestigd worden dat hij aftakelt.

De Democraten hebben een andere kandidaat nodig, iemand die Trump wél kan verslaan.  ";0
@JobMolenaar 😂 hardop lachen;1
"Terwijl Orbán als papegaai van Poetin dient in brief aan EU-leiders besluit Rusland jacht te gaan maken op de weduwe van een slachtoffer van de Russische terreur.

Orbán hoort geen dag langer EU-voorzitter te zijn. Tijd om artikel 236 in te zetten en er een eind aan te breien! ";0
"Inmiddels staat het dodental op 41 en moeten kinderen in Kyiv een chemobehandeling op de stoep ondergaan.

En nóg staat de regering-Biden niet toe dat Oekraïne de lanceerinstallaties aanvalt waar deze raketten vandaan komen.

Hier is een doorbraak nodig bij de NAVO-top vandaag👇 ";0
"Een reddingswerker houdt het niet meer droog na het zien van al het immense leed in het kinderziekenhuis in Kyiv. 

Terecht leven we mee.
Maar wat Oekraïne écht nodig heeft zijn Tomahawks, Taurussen en Patriots! Om te zorgen dat Rusland deze rakettenregen niet meer kan uitvoeren. ";0
"Een dag na de Franse verkiezingen sluit Le Pen zich aan bij Orbán. Ook Wilders wachtte tot na de Europese verkiezingen voordat hij zich aansloot bij Orbán, Poetins beste vriend in Europa.

Blijkbaar mochten de kiezers vooraf niet weten in welke club ze terecht zouden komen. ";0
"Een dag na de verkiezingen sluit Le Pen zich aan bij Orbán. Ook Wilders wachtte tot na de verkiezingen voordat hij zich aansloot bij Orbán, Poetins beste vriend in Europa.

Blijkbaar mochten de kiezers vooraf niet weten in welke club ze terecht zouden komen. ";0
"Dat we dit dieptepunt zouden bereiken… Israëlische leger zegt een hoofdkwartier van de Verenigde Naties doelwit te maken!!

Maand terug nam Nederland initiatief het EU-verdrag met Israël op te schorten. Dat is nu meer nodig dan ooit. Maar wanneer eindelijk actie @minbuza? ";0
"Een kinderziekenhuis onder het puin, met wie weet hoeveel slachtoffers. Door weer een Russische aanval.

Poetin is een serie-oorlogsmisdadiger. Het is tijd voor meer luchtafweer en F16’s voor Oekraïne. En deze misdaden mogen we nooit, nooit vergeten.
";0
"Wat een verschil maakt een week!

Frankrijk heeft zich duidelijk verenigd tégen radicaal-rechts. Als de exit poll in de buurt van de uitslag zit (en vorige week was dat zo) eindigen zowel verenigd links als het blok van president Macron nog vóór de partij van Marine le Pen. ";1
"De Nederlandse en Britse defensieministers én @CasparVeldkamp vandaag in Odesa met president Zelensky. 

Ik heb grote zorgen over hoe de PVV zich in de toekomst opstelt t.a.v. Oekraïne, maar dat de nieuwe regeringen van NL en het VK direct naar Oekraïne gaan is heel goed signaal. ";1
"Vandaag kiest Frankrijk een nieuw parlement, en daarmee een nieuwe premier. De vraag is vooral of Jordan Bardella (28) namens partij van Le Pen de eerste radicaal-rechtse premier wordt. Dat zou beroerd zijn voor Europa.

Gisteren maakte Marine le Pen in een interview op CNN bekend dat ze Oekraïne wil verbieden Franse wapens in te zetten tegen militaire doelen op afstand van de Oekraïense grens. Dat betekent praktisch dat Oekraïne geen vliegvelden en lanceerinstallaties kan aanvallen die Poetin gebruikt voor aanvallen met raketten, drones en gevechtsvliegtuigen. Oekraïne een hand op de rug binden is precies wat past in de pro-Russische traditie van veel extreemrechtse partijen in Europa.

De steun van Frankrijk aan Oekraïne is nu relatief bescheiden, maar dat steeds meer landen dit beperken is precies het enige wat Poetin nog hoop geeft. Een doorbraak heeft hij afgelopen maanden immers niet kunnen forceren, en Oekraïne is steeds beter ingegraven met veel meer en betere wapensteun uit Amerika en Europa dan een half jaar geleden.

Het politieke midden en het verbond van linkse partijen werken vandaag op veel plekken samen om te voorkomen dat Le Pen en Bardella een absolute meerderheid halen. Vanavond om 20u wordt de exit poll verwacht!
";0
"Vandaag kiest Frankrijk een nieuw parlement, en daarmee een nieuwe premier. De vraag is vooral of Jordan Bardella (28) namens partij van Le Pen de eerste radicaal-rechtse premier wordt. Dat zou beroerd zijn voor Europa.

Gisteren maakte Marine le Pen in een interview op CNN bekend dat ze Oekraïne wil verbieden Franse wapens in te zetten tegen militaire doelen op afstand van de Oekraïense grens. Dat betekent praktisch dat Oekraïne geen vliegvelden en lanceerinstallaties mag aanvallen die Poetin gebruikt voor aanvallen met raketten, drones en gevechtsvliegtuigen. Oekraïne een hand op de rug binden is precies wat past in de pro-Russische traditie van veel extreemrechtse partijen in Europa.

De steun van Frankrijk aan Oekraïne is nu relatief bescheiden, maar dat steeds meer landen dit beperken is precies het enige wat Poetin nog hoop geeft. Een doorbraak heeft hij afgelopen maanden immers niet kunnen forceren, en Oekraïne is steeds beter ingegraven met veel meer en betere wapensteun uit Amerika en Europa dan een half jaar geleden.

Het politieke midden en het verbond van linkse partijen werken vandaag op veel plekken samen om te voorkomen dat Le Pen en Bardella een absolute meerderheid halen. Vanavond om 20u wordt de exit poll verwacht!
";0
"Op de dag Orbán de ring van Poetin kust sluit Wilders zich bij hem aan. Een club van partijen die met Russische spionnen samenwerkt, dreigt NAVO-partners in de steek te laten en steun aan de verdediging van Oekraïne blokkeert.

Wilders kiest tegen de veiligheid van Nederland. ";0
"Labour heeft gezegd niet terug te willen in de EU, ook al denkt 2/3 van de Britten inmiddels dat Brexit een gigablunder was en won de meest pro-Europese partij (LibDems) de grootste overwinning ooit. 

Voor nu dus geen #Breturn. Maar die dag komt wel dichterbij.. ";0
Voor onze economie kan Labour positief zijn. Starmer wil de Brexit afzwakken. Dat betekent wat meer handel, en daar profiteert Nederland samen met Ierland het meest van. Vooral Nederlandse bloementeelt en chemische industrie zouden kunnen profiteren. ;1
Starmer heeft steeds gezegd de steun voor Oekraïne vol door te zetten. Hier trok Nederland afgelopen twee jaar vaak samen op, en zowel Johnson als Sunak gingen naar Kyiv. De vraag is of Starmer net zo leidend wil zijn. Een sterke start en bezoek aan Kyiv zou helpen. ;1
"Rusland zal niet tevreden zijn. Als het aan Poetin lag had Nigel Farage met Reform UK nog veel meer zetels gehaald. De campagne bevatte 🇷🇺 beïnvloedingscampagnes voor Reform op social media.

Al lijkt deze twittertroll niet eens het woord ‘pub’ te kennen (‘local drink place’)👇 ";0
"De vraag is of Labour moeilijke keuzes durft te maken die afhankelijkheid van China beperken.

Zo niet, dan dreigt 🇬🇧 de 🇪🇺&🇺🇸 maatregelen tegen 🇨🇳 exportsubsidies op auto’s te ondermijnen.

Aan minister Veldkamp om bij eerste kennismaking meteen een appèl te doen op de Britten om samen op te trekken.
";1
"David Lammy is beoogd minister van Buitenlandse Zaken, al is het niet helemaal zeker of hij dat ook wordt.

Lammy wil steun aan Oekraïne vol doorzetten, maar is vager over China. Het beleid tegenover deze supermacht wil hij vooral ‘consistenter’ maken. ";1
"Vandaag twee nieuwe bewoners voor Downing Street 10. Een enorme overwinning voor Labour. Maar ook beste resultaat voor de Liberal Democrats in 100 jaar. 

Wat betekent deze winst van links en midden voor Brits beleid op China, Oekraïne en Europa?🧵 ";1
"De ‘great friend’ van Wilders wordt raadsvoorzitter van de EU en neemt als eerste het vliegtuig voor een bezoek aan… Poetin! 

Je verzint het niet. Een geopolitieke middelvinger naar Europa van ongekende omvang. Er zal de komende tijd om Hongarije heen gewerkt moeten worden. ";0
"Monsterzege voor Labour is een feit! Morgen dus Starmer premier.

Goed nieuws voor Europa: Labour wil minder Brexit door betere afspraken over handel en zet steun Oekraïne door. Ook de progressieve LibDems winnen. De vraag is nu ook wie de leiding pakt bij de Conservatives. ";1
"‘Wat een bende, wat een enorme bende. Wat een aanfluiting, wat een wanvertoning, wat een blamage. Wat een blamage voor dit kabinet, wat een blamage voor Nederland, […] wat een ongelooflijk amateurisme.'

             - Geert Wilders, 13 november 2012";0
De Britten kiezen vandaag een nieuwe premier! Het lijkt een historische afrekening te worden met de Brexitchaos die de conservatieven hebben veroorzaakt. De vraag is vooral of Keir Starmer al zijn beloften kan gaan waarmaken.. ;1
"Voor Wilders is de premier van Nederland een boksbal, die je totaal vernedert als hij iets zegt wat je niet zint.

Waanzinnig ondermijnend voor ons landsbestuur. ";0
@baspaternotte Misschien @lientje1967?;1
Als Biden stopt verdient hij de best denkbare opvolger. En dat is natuurlijk de gouverneur van Michigan, Gretchen Whitmer. Een ijzersterke bestuurder uit een staat die Democraten moeten winnen, krachtig op bescherming van het recht dat vrouwen zelf beschikken over hun lichaam. ;1
"Biden beweegt richting stoppen als kandidaat. Dat zou een historische stap zijn! 

Ik zou het toejuichen. Voor iedereen die van democratie houdt is het van belang dat de Democraten de allerbeste kandidaat zoeken om het tegen Trump op te nemen. ";1
@lientje1967 @NOS Ik zit nu bij commissiedebat over de NAVO-top, en daar zitten gewoon ministers Veldkamp en Brekelmans. Waarom kunnen zij dan wél de zaal uit om een debat te voeren? ;0
Twee dagen debat met het kabinet. Dus hier is voor u: de kabinet Wilders debat bingo! ;0
"Dit is echt onbegrijpelijk. We zien dat in China en Amerika fortuinen worden geïnvesteerd in wetenschap. Ze trekken daar dolgraag de beste onderzoekers ter wereld aan.

Ondertussen dwingt kabinet #Wilders af dat 1200 onderzoekers ontslagen worden. Totale kortzichtigheid👇 ";0
Het omvolkingscomplot is een racistische en antisemitische theorie die aanzet tot geweld. Dat zeggen onze eigen veiligheidsdiensten in talloze waarschuwingen. Het feit dat een Nederlandse minister daar omheen kletst is waanzinnig. ;0
"In haar eerste interview als minister:

“Nog even voor duidelijkheid: is de omvolkingstheorie een complottheorie?”

Klever: “Ik ga er helemaal niks over zeggen.”

Dit zegt de AIVD👇 ";0
Waar Buitenlandse Zaken speciale aandacht krijgt in het formatierapport, staat over onderwijs geen woord. En dat terwijl daar de grootste onderwijsbezuiniging van de eeuw moet komen. De opgave schoolmaaltijden te redden en grote plofklassen te voorkomen wordt dus groter..;0
"Ministerie Buitenlandse Zaken heeft speciale zinsnede in het eindverslag van de formateur: ‘bijzondere aandacht voor adequaat postennetwerk’. 

Dat klinkt goed, maar ook wat vaag. Onduidelijk is of diplomatieke posten hiermee vrijgehouden worden, zoals uitvoeringsorganisaties. ";1
"Economische Zaken wordt kleiner dan ooit. Klimaat, energie en mijnbouw verlaten het departement.

Portefeuille van de enig overgebleven bewindspersoon, minister Beljaarts, staat ongeveer gelijk aan die van staatssecretaris Keijzer (2017-2021).";0
"Uit het beraad blijkt ook: Hans Vijlbrief krijgt niet één opvolger, maar twee. De minister van Klimaat (Hermans) neemt groot deel van het zijn takenpakket over: mijnbouw en de ontmanteling van het Groninger gasveld.

BBB-staatssecretaris Van Marum gaat de afhandeling van de aardbevingsschade doen.";1
"Voor het bordes was al het 'constituerend beraad' van het nieuwe kabinet. Hier wordt definitief de portefeuilleverdeling binnen ministeries vastgesteld en losse eindjes benoemd. Heeft op meerdere plekken gevolgen.🧵

Op Buitenlandse Zaken zal déze minister gaan over wapenexport: ";0
@backatfrontside yes;1
"The Dutch F-16s can go to Ukraine! Export permits have been approved. What excellent news Kajsa Ollongren delivers on her last working day.

Russia has feared this arrival for some time: this is going to significantly weaken Russian air superiority. 🇺🇦🇳🇱";1
"De Nederlandse F16's kunnen naar Oekraïne! Wat een uitstekend nieuws levert Kajsa Ollongren op haar laatste werkdag.

Rusland vreest deze komst al een tijd: dit gaat het Russische luchtoverwicht flink verzwakken. ";1
We make Europe great by standing together against aggressive oppressors and respecting the rule of law, Mr. Orbán. ;1
"Vandaag zijn dit de premiers van Nederland, het Verenigd Koninkrijk en Frankrijk.

Over precies een week zijn ze dat alledrie zéér waarschijnlijk niet meer. #electionweek ";1
"Brexit was de blunder van de eeuw.

Tijd om de deur naar de EU voor de Britten weer open te zetten? #brittin #breturn ";0
"Brexit was de blunder van de eeuw.

Tijd om de deur naar de EU voor de Britten weer open te zetten? #brittin ";0
"Brexit was de blunder van de eeuw.

Tijd om de deur naar de EU voor de Britten weer open te zetten? #brexin ";0
"“Patriots for Europe” noemt Orbán zijn club.

Beter lijkt me: “Patriots for Russia”!

De 🇦🇹 FPÖ bleek vatbaar voor Russische omkoping en is beschuldigd van spionage.

Orbán zelf bepleit de 🇷🇺 zaak in de Europese Raad.

🇨🇿Babis dreigde al zich niet aan NAVO-verdrag te houden. ";0
"Weer kinderen levend verbrand door weer een zinloze Russische raketaanval. Ditmaal in #Vilniansk.

Als Rusland wint, wint barbaarsheid. Dit is een grote test voor Europa. We moeten meer doen om Oekraïne de wapens te geven die nodig zijn dit te stoppen!
 ";0
Starmer en Sunak voerden gisteren hun laatste debat, alhier te zien: ;1
Biden v. Trump wordt om 3 uur vannacht live uitgezonden op CNN International wordt het debat live uitgezonden, en ook is het toegankelijk zonder login op ;1
Het Franse premiersdebat ziet u hier: ;1
"Het is een week van doorslaggevende debatten! #spoorboekje #DebateNight 
🇺🇸🇬🇧🇫🇷

Vanavond om 20.15u gaat de Franse premier Gabriel Attal (35) in debat met zijn tegenstrevers Jordan Bardella (28) en Olivier Faure (55). 

Met z’n drieën hebben deze kandidaten voor het Franse premierschap een stuk minder jaren dan het duo in het meest seniore presidentsdebat ooit: Joe Biden (81) versus Donald Trump (78). Zij debatteren vannacht om 3 uur.

Gisteren was al de clash tussen premier Rishi Sunak (44) en uitdager Keir Starmer (61).

Alledrie de debatten zijn mogelijk bepalend voor de toekomst van Amerika, Engeland, Frankrijk en ver daar buiten. En drie feitjes zeggen veel over elk debat:

- Bij Biden/Trump staat de microfoon uit bij wie niet het woord heeft. Dat is puur en alleen omdat Trump bij eerdere debatten constant door Biden heenpraatte.

- Bij Sunak/Starmer was het grootste applaus niet voor één kandidaten, maar voor een vragensteller die vroeg of hun beide partijen niet betere premierskandidaten naar voren hadden kunnen schuiven.

- Bij het Franse debat speelt Kylian Mbappé een grotere rol dan tot nu toe op het veld bij het EK. Mbappé raadde aan niet op de radicaal-rechtse partij van Le Pen en Bardella te stemmen. Bardella beloofde deze week dat 30-minners in Frankrijk geen inkomstenbelasting meer zouden hoeven betalen, waardoor Attal sarcastisch concludeerde dat miljonair Mbappé dan ook geen belasting meer zou hoeven betalen. Het laat zien hoe ver Bardella wil gaan met het paaien van kiezers door grote beloften.

(Links naar waar de debatten te zien zijn in vervolgtweets)";1
"Tien jaar terug haalde een Russische raket MH17 neer.

Het vanuit oorlogsgebied naar 🇳🇱 krijgen van de slachtoffers en hun bezittingen was loodzwaar, maar zó belangrijk.

Met 14 partijen vragen we de vlag halfstok te hijsen, de bergingswerkers te eren en MH17 nooit te vergeten. ";1
Met een verborgen camera bij herhaling medewerkers bespioneren en afluisteren is een ernstige schending van de privacyregels. Dit moet door Ongehoord Nederland opgehelderd worden. ;0
Van harte @markrutte! Met hem heeft de NAVO een secretaris-generaal die zich heeft bewezen als leider in steun voor Oekraïne. Dat blíjven doen kan alleen met een ijzersterk Europa, en daarom krijgt hij een mooie vlag mee naar zijn nieuwe kantoor! ;1
Van harte @markrutte! Met hem heeft de NAVO een secretaris-generaal die zich heeft bewezen als leider in steun voor Oekraïne. Dat blíjven doen kan alleen met een ijzersterk Europa, en daarom krijgt hij een mooie vlag mee naar zijn nieuwe kantoor😀 ;1
@fcvheest @PGKroeger @koenpetersen @ronfresen @wilmaborgman ;1
"Iran overweegt meer milities toe te staan Israël aan te vallen; Israëlische minister dreigt Libanon in ‘duisternis’ te storten. Risico op escalatie is groot.

Canada heeft burgers opgeroepen Libanon te verlaten. Ik wil van kabinet weten: wat is boodschap aan Nederlanders daar? ";0
Zou dit echt het allerlaatste Kamerdebat met Mark Rutte zijn geweest? ;0
"@WiebeBarkey Europese kieslijsten zijn een goed idee! Zijn we voor, jij ook?

Nederland krijgt ook al een premier die op geen enkele kieslijst stond.";1
"De top van de Europese Unie lijkt rond!

Dit team zou goed nieuws zijn voor Oekraïne en het klimaat.

Kaja Kallas als hoofd van de buitenlandse zaken van de Europese Unie is uniek: voor het eerst een Oost-Europeaan op die plek. Als premier van Estland weet ze alles van de Russische dreiging. Keer op keer waarschuwde Kallas andere Europese landen voor Poetin, en inmiddels geeft bijna iedereen haar gelijk.
Ze heeft ook sterke ideeën voor Europese defensie, met veel meer samen inkopen en produceren van wapens. Haar benoeming is signaal aan het Kremlin dat Europa Oekraïne zal blijven steunen.

Ursula Von der Leyen was een van de meest daadkrachtige voorzitters van de Europese Commissie ooit. Ze breidde de rol van de Europese Unie uit, bijvoorbeeld door geslaagde gezamenlijke aankoop van vaccins, en door (vooral mislukte) migratiedeals. De Green Deal is onder haar voorzitterschap ontstaan. En ondanks weerstand van haar eigen fractie kreeg de EU een natuurherstelwet.  Haar herbenoeming betekent dat de Europese Commissie veel initiatieven kan blijven nemen. 

Antonio Costa als voorzitter van de Europese Raad van regeringsleiders is een slimme keuze. Hij lijkt in tegenstelling tot de huidige voorzitter Michel geen echte concurrent van Von der Leyen, waardoor er minder stammenstrijd in Brussel zal zijn tussen de Europese Commissie en de Europese Raad. Tegelijk kan de joviale Portugees een steeds lastiger beraad van regeringsleiders bij elkaar brengen. Hij heeft een goede relatie met bijna alle Europese leiders, ook in Noord-Europa. 

Donderdag begint de vergadering van regeringsleiders die hier een klap op moeten geven. De Italiaanse premier Meloni kan nog roet in het eten gooien: zij lijkt niet blij met deze - in haar ogen - te Europese ploeg.";1
"Brekend nieuws voor huurders! De Eerste Kamer heeft de Wet Betaalbare huur aangenomen.

Daarmee wordt €2200 huur per maand betalen voor een veredeld kippenhok binnenkort verleden tijd, maar blijven we nieuwbouw en verduurzaming van huurwoningen stimuleren. ";1
"Fantastisch nieuws voor huurders: de Eerste Kamer heeft de Wet Betaalbare huur aangenomen!  

Daarmee wordt €2200 huur per maand betalen voor een veredeld kippenhok binnenkort verleden tijd, maar blijven we nieuwbouw en verduurzaming van huurwoningen stimuleren. ";1
"Vandaag begint Oekraïne de gesprekken over toetreding tot de Europese Unie!

Mooi beeld van mislukte strategie. Poetin begon de oorlog om het Westen te verzwakken.

Het gevolg: de NAVO is met Zweden en Finland erbij groter dan ooit. Oekraïne en Moldavië zijn op weg naar de EU. ";1
"De laatste 7 🇷🇺 aanvallen op energiecentrales hebben 🇺🇦 in het hart geraakt. De verloren energiecapaciteit staat gelijk aan wat 🇳🇱 in 3 maanden gebruikt.

Hierom leveren we een extra Patriot systeem! Laten we voorkomen dat Poetin wint door 🇺🇦 naar de steentijd te bombarderen. ";0
"“Is er hongersnood in Gaza, zoals vastgesteld door de Wereldgezondheidsorganisatie, het Rode Kruis en vele andere instanties?”

Antwoord van aanstaand minister Klever (PVV): 

“Daar kan ik in deze specifieke casus niet over oordelen.” ";0
"Vannacht wéér een serie Russische raketaanvallen op energiecentrales in Oekraïne. 

Ondertussen legt Amerika alsnog een beperking op aan Oekraïne: de Russische luchtmacht aanvallen mag grotendeels niet meer. 

Zeer onwijs. Oekraïne kan zich niet verdedigen met één hand op de rug! ";0
"De omvolkingstheorie is een leerstuk uit de Nazi-ideologie. En staat aan de basis van de moord op miljoenen Joden. 

Diep, diep, diep beschamend dat Nederland vertegenwoordigd gaat worden door iemand die dat afdoet als ‘een beschrijving van demografie’.
";0
"Nederland wordt straks vertegenwoordigd door iemand die een Nazi-complottheorie omschrijft als ‘feitelijke omschrijving van demografische ontwikkeling’.

Dit is een historisch dieptepunt. ";0
"Beoogd minister Klever (PVV) verduidelijkt haar opmerkingen over dat vluchtelingen ‘polio, cholera en TBC’ naar Nederland brengen: 

“Bedoelde dat de staatssecretaris moet zorgen dat ze alsnog worden ingeënt.”

#vaccinatieplicht";0
"Netanyahu ≠ Israël. Opnieuw grote demonstraties tegen zijn regering, waaronder familieleden van gijzelaars. Zij willen een staakt-het-vuren, zodat hun familie vrij kan komen.

De regering-Netanyahu lijkt doof voor iedereen. Het is tijd het EU-verdrag met Israël op te schorten. ";0
"“Ik ga niets anders doen ten aanzien van seksuele voorlichting, ik blijf achter en naast de docenten staan.”

Uitstekend antwoord van @marielle_paul bij de #hoorzitting op mijn vraag over wat ze vindt van de bizarre tekst over seksuele voorlichting in het coalitieakkoord. ";0
"Met 60.000 Fransen en Nederlanders zag ik Oranje winnen van Les Bleus op een plein in Parijs in 2000. Een prachtig feest met een megascherm.

Zoiets maak je toch niet onmogelijk met een torenhoge heffing? Laat dit snel gefixt worden, nog voordat Nederland in de 8e finale staat! ";0
"Na 10 jaar een nieuwe SG voor de NAVO!

Goed nieuws voor het Westen én voor Nederland. Mark Rutte heeft zich bewezen als leider op het Europese toneel en in de steun aan Oekraïne. Die opdracht wordt alleen maar groter: want democratie en vrijheid staan in hele wereld onder druk. ";1
"Gisteravond debat over 2,4 miljard aan steun voor de strijd van Oekraïne om niet bezet te worden door Rusland.

Andermaal had geen van de 36 PVV-Kamerleden tijd om even na vijf uur door te werken en aan het debat mee te doen. ";0
Ongehoord.. ;0
"Minister @HankeBruinsSlot nu glashelder in Kamerdebat:

“Dit zou de grootste bezuiniging op het Nederlandse netwerk van diplomatieke posten ooit zijn.”

Een hondsberoerd plan van het kabinet Wilders. ";0
"Onze welvaart staat op het spel, want in China en Amerika worden fortuinen geïnvesteerd in wetenschap om onze kennis overbodig te maken.

In die wereld dwingt kabinet #Wilders af dat 1200 onderzoekers ontslagen worden. 

Het toppunt van kortzichtigheid👇
";0
"Opnieuw een Russische mep in het gezicht van de nabestaanden van #MH17. 

Dit moeten we niet accepteren. Onder artikel 88 van het ICAO-verdrag kunnen Nederland en Australië vragen Rusland het stemrecht te ontnemen. Morgen bij vragenuur wil ik @MinIenW vragen in actie te komen. ";0
@lientje1967 Die zie ik niet helemaal eerlijk gezegd... Kan je een voorbeeld geven?;0
@verrotland2 Ja!;1
"China breidt netwerk aan diplomatieke posten continu uit en heeft nu grootste korps diplomaten ter wereld.

Ondertussen wil nieuwe kabinet grootste bezuiniging op Buitenlandse Zaken sinds WOII doorvoeren, waardoor 34 ambassades &amp; consulaten gesloten kunnen worden. Dat is oliedom. ";0
@HanTenBroeke Inspiratie van Wilders, die Netanyahu alvast het kabinetsbeleid doorbelde van een kabinet dat nog niet gevormd was.;0
"Europese leiders zitten nog in ontkenningsfase, maar Trump wordt een bedreiging voor onze veiligheid. 

In één speech noemt hij Zelensky een sjacheraar, dreigt hij hulp 🇺🇦 te stoppen en zegt hij zo de oorlog ‘op te lossen’. Trump is Poetins beste hoop.
 ";0
"Een Nederlander die spin in het web is van omzeiling sancties, tot groot chagrijn van de bedrijven die zich hadden teruggetrokken van de Russische markt. 

Dit verdient bespreking bij het mondelinge vragenuur van de Tweede Kamer dinsdag.
";0
"Poetins Rusland ontvoert tienduizenden kinderen en bombardeert Oekraïense steden terug naar de steentijd.

Ondertussen helpt deze man Rusland sancties te omzeilen, profiteert ervan en is er nog trots op ook.

Dit kan een NL'er niet straffeloos doen. Actie van @MinBZ is nodig! ";0
"Drones, bommen, raketten. Elke dag kinderen bedolven onder vernietigde huizen. “Het breekt ons hart en wat zegt dit alles over onze menselijkheid?”

Als het nú nog geen tijd is voor EU-sancties om een staakt-het-vuren af te dwingen, wanneer dan wel? 👇
 ";0
@dvdolder Ja, Rishi Sunak had ook deze kaartenmaker verrast. ;1
@Esther_vd_S PVV'er Marjolein Faber: De mens heeft geen invloed op klimaatverandering | Politiek | ;0
🫡h/t @JeroenvanH;1
#Faber over het klimaat: “Opwarming aarde komt niet door de mens, maar door zonneactiviteit. En ik word belazerd door mensen die zich professor noemen.” ;0
Duidelijk. Wilders is de baas. Wat een nederlaag voor @DilanYesilgoz.;0
"Een week #Wilders

“Half jaar onderhandeld, geen idee wat nieuwe ministeries kosten.”
                - Van der Plas

“Terroristen worden in dit land beter beschermd dan politici.” 
                - Markuszower

“Geen onomstreden kandidaat.”
                - Yesilgöz over Faber";0
"Binnen twee weken (!) heeft het moderne Zuid-Afrika haar eerste coalitie, met het best denkbare! Het ANC gaat samenwerken met de sociaal-liberale Democratic Alliance.

Dat betekent meer kwaliteit in de regering, en minder vriendschap met Poetin. Belangrijke winst voor democratie! ";1
"VVD en NSC zijn muisstil over terugtrekking van een vice-premier na de screening. Dat is heel vreemd. 

Regeren is ook verantwoording afleggen. Coalitie heeft afgesproken dat ze elkaars ministers moeten goedkeuren.
Dat hebben @DilanYesilgoz @PieterOmtzigt dus gedaan. Hoe dan? ";0
"Voor wie denkt dat het goed gaat in Rusland: think again! Na nieuwe sancties heeft 🇷🇺 vandaag in paniek de roebel gekoppeld aan de yuan.

Banken hebben websites platgegooid, dollars zijn niet meer te krijgen en mensen staan in de rij om geld op te nemen. 
";0
"De nieuwe minister die over economische veiligheid gaat werkt voor Hongarije, het land van Orbán, het land dat zich uitlevert aan China en Rusland.
Ondertussen wil nieuw kabinet onze eigen ambassades voor groot deel sluiten.

Het kabinet Wilders maakt Nederland onveiliger. ";0
"Gênant. Onder dreiging het hele bondgenootschap lam te leggen mag Orbán met verantwoordelijkheidsvakantie.

Weer een voorbeeld waarom veto's weg moeten. Samen staan we sterk. Verdeeld staan we zwak. ";0
